0 .. {'multi': 2, 'seq': 5, 'total': 7}
1 .. {'multi': 1, 'seq': 3, 'total': 4}
2 .. {'multi': 2, 'seq': 3, 'total': 5}
3 .. {'multi': 2, 'seq': 2, 'total': 4}
4 .. {'multi': 2, 'seq': 3, 'total': 5}
5 .. {'multi': 1, 'seq': 4, 'total': 5}
6 .. {'multi': 3, 'seq': 4, 'total': 7}
7 .. {'multi': 1, 'seq': 4, 'total': 5}
8 .. {'multi': 0, 'seq': 7, 'total': 7}
9 .. {'multi': 2, 'seq': 6, 'total': 8}
10 .. {'multi': 0, 'seq': 3, 'total': 3}
11 .. {'multi': 0, 'seq': 7, 'total': 7}
12 .. {'multi': 0, 'seq': 7, 'total': 7}
13 .. {'multi': 3, 'seq': 6, 'total': 9}
14 .. {'multi': 2, 'seq': 4, 'total': 6}
15 .. {'multi': 2, 'seq': 1, 'total': 3}
16 .. {'multi': 0, 'seq': 3, 'total': 3}
17 .. {'multi': 1, 'seq': 5, 'total': 6}
18 .. {'multi': 0, 'seq': 3, 'total': 3}
19 .. {'multi': 0, 'seq': 4, 'total': 4}
20 .. {'multi': 3, 'seq': 6, 'total': 9}
21 .. {'multi': 2, 'seq': 6, 'total': 8}
22 .. {'multi': 0, 'seq': 3, 'total': 3}
23 .. {'multi': 0, 'seq': 3, 'total': 3}
24 .. {'multi': 2, 'seq': 5, 'total': 7}
25 .. {'multi': 4, 'seq': 7, 'total': 11}
26 .. {'multi': 4, 'seq': 5, 'total': 9}
27 .. {'multi': 0, 'seq': 1, 'total': 1}
28 .. {'multi': 1, 'seq': 3, 'total': 4}
29 .. {'multi': 2, 'seq': 3, 'total': 5}
30 .. {'multi': 0, 'seq': 5, 'total': 5}
31 .. {'multi': 1, 'seq': 3, 'total': 4}
Total errors: 177 - scheduled multiple times: 43, break predecessor constraint: 134
Avg errors per instance: 5.53, scheduled multiple times: 1.34, break predecessor constraint: 4.19
Avg error rates: 0.023537234042553194 - avg rate scheduled multi: 0.00571808510638298, avg rate break predecessor constraint: 0.017819148936170214
Total feasible schedules: 0 / 32: 0.00%
