epoch,step,train/loss,train/reward,val/reward
20,1699,168.43585205078125,-39.25,
20,1749,3.717742919921875,-39.833335876464844,
20,1763,,,-41.63600158691406
21,1799,190.22117614746094,-39.54166793823242,
21,1847,,,-41.63600158691406
22,1849,36.25411605834961,-38.5,
22,1899,161.49880981445312,-37.833335876464844,
22,1931,,,-41.63600158691406
23,1949,55.754295349121094,-40.16666793823242,
23,1999,108.59359741210938,-38.04166793823242,
23,2015,,,-41.63600158691406
24,2049,89.49227142333984,-38.54166793823242,
24,2099,-9.41071891784668,-37.75,
24,2099,,,-41.63600158691406
25,2149,110.13539123535156,-39.125,
25,2183,,,-41.63600158691406
26,2199,87.28770446777344,-39.25,
26,2249,203.55113220214844,-39.16666793823242,
26,2267,,,-41.63600158691406
27,2299,269.09283447265625,-37.208335876464844,
27,2349,105.65879821777344,-38.958335876464844,
27,2351,,,-41.63600158691406
28,2399,171.20611572265625,-37.083335876464844,
28,2435,,,-41.63600158691406
29,2449,52.036224365234375,-40.375,
29,2499,146.55960083007812,-39.625,
29,2519,,,-41.63600158691406
30,2549,137.42922973632812,-37.958335876464844,
30,2599,97.651611328125,-37.958335876464844,
30,2603,,,-41.63600158691406
31,2649,5.521779537200928,-40.375,
31,2687,,,-41.63600158691406
32,2699,140.66519165039062,-38.0,
32,2749,120.71942138671875,-39.16666793823242,
32,2771,,,-41.63600158691406
33,2799,125.22311401367188,-40.0,
33,2849,107.77304077148438,-38.583335876464844,
33,2855,,,-41.63600158691406
34,2899,129.6248321533203,-39.66666793823242,
34,2939,,,-41.63600158691406
35,2949,67.59799194335938,-39.0,
35,2999,-31.66250228881836,-40.625,
35,3023,,,-41.63600158691406
36,3049,233.22653198242188,-37.66666793823242,
36,3099,8.924026489257812,-39.083335876464844,
36,3107,,,-41.63600158691406
37,3149,178.85540771484375,-39.0,
37,3191,,,-41.63600158691406
38,3199,132.07424926757812,-38.375,
38,3249,11.9005126953125,-40.333335876464844,
38,3275,,,-41.63600158691406
39,3299,256.4064636230469,-37.958335876464844,
39,3349,111.80330657958984,-39.29166793823242,
39,3359,,,-41.63600158691406
40,3399,90.18636322021484,-38.625,
40,3443,,,-41.63600158691406
41,3449,40.57319641113281,-38.708335876464844,
41,3499,171.6090545654297,-38.625,
41,3527,,,-41.63600158691406
42,3549,127.29446411132812,-39.5,
42,3599,137.0410614013672,-36.958335876464844,
42,3611,,,-41.63600158691406
43,3649,81.84603118896484,-37.41666793823242,
43,3695,,,-41.63600158691406
44,3699,70.76283264160156,-39.625,
44,3749,122.97697448730469,-38.583335876464844,
44,3779,,,-41.63600158691406
45,3799,85.200927734375,-39.79166793823242,
45,3849,184.1937255859375,-38.625,
45,3863,,,-41.63600158691406
46,3899,5.903541564941406,-40.41666793823242,
46,3947,,,-41.63600158691406
47,3949,66.04052734375,-39.29166793823242,
47,3999,143.83499145507812,-39.0,
47,4031,,,-41.63600158691406
48,4049,224.6607666015625,-37.958335876464844,
48,4099,78.85428619384766,-38.54166793823242,
48,4115,,,-41.63600158691406
49,4149,190.74746704101562,-38.875,
49,4199,-16.53900146484375,-38.0,
49,4199,,,-41.63600158691406
50,4249,218.8163299560547,-38.29166793823242,
50,4283,,,-41.63600158691406
51,4299,95.07331848144531,-39.333335876464844,
51,4349,120.5129623413086,-38.5,
51,4367,,,-41.63600158691406
52,4399,157.93960571289062,-39.54166793823242,
52,4449,60.69102096557617,-38.333335876464844,
52,4451,,,-41.63600158691406
53,4499,82.48051452636719,-39.833335876464844,
53,4535,,,-41.63600158691406
54,4549,195.79391479492188,-39.66666793823242,
54,4599,124.37255859375,-40.16666793823242,
54,4619,,,-41.63600158691406
55,4649,128.2101593017578,-38.625,
55,4699,306.34588623046875,-36.583335876464844,
55,4703,,,-41.63600158691406
56,4749,81.88970947265625,-38.29166793823242,
56,4787,,,-41.63600158691406
57,4799,75.11034393310547,-38.833335876464844,
57,4849,42.534366607666016,-39.208335876464844,
57,4871,,,-41.63600158691406
58,4899,10.057952880859375,-38.208335876464844,
58,4949,123.72257995605469,-39.875,
58,4955,,,-41.63600158691406
59,4999,171.70164489746094,-40.16666793823242,
59,5039,,,-41.63600158691406
60,5049,76.48574829101562,-37.625,
60,5099,138.15081787109375,-39.0,
60,5123,,,-41.63600158691406
61,5149,172.17391967773438,-38.333335876464844,
61,5199,121.30290222167969,-39.41666793823242,
61,5207,,,-41.63600158691406
62,5249,23.208175659179688,-39.125,
62,5291,,,-41.63600158691406
63,5299,137.37388610839844,-39.958335876464844,
63,5349,170.56143188476562,-37.958335876464844,
63,5375,,,-41.63600158691406
64,5399,98.09505462646484,-40.333335876464844,
64,5449,136.78643798828125,-39.333335876464844,
64,5459,,,-41.63600158691406
65,5499,166.9560546875,-37.583335876464844,
65,5543,,,-41.63600158691406
66,5549,130.4344940185547,-38.04166793823242,
66,5599,206.8890380859375,-37.958335876464844,
66,5627,,,-41.63600158691406
67,5649,172.23001098632812,-38.16666793823242,
67,5699,182.11729431152344,-39.25,
67,5711,,,-41.63600158691406
68,5749,46.98075485229492,-39.375,
68,5795,,,-41.63600158691406
69,5799,205.70068359375,-37.333335876464844,
69,5849,270.26690673828125,-39.5,
69,5879,,,-41.63600158691406
70,5899,189.4673309326172,-37.333335876464844,
70,5949,81.5614013671875,-38.75,
70,5963,,,-41.63600158691406
71,5999,79.36083984375,-39.625,
71,6047,,,-41.63600158691406
72,6049,229.5919189453125,-39.04166793823242,
72,6099,155.68003845214844,-37.625,
72,6131,,,-41.63600158691406
73,6149,127.0765380859375,-39.625,
73,6199,46.83161926269531,-39.29166793823242,
73,6215,,,-41.63600158691406
74,6249,26.00863265991211,-39.083335876464844,
74,6299,62.239776611328125,-36.0,
74,6299,,,-41.63600158691406
75,6349,138.81588745117188,-39.0,
75,6383,,,-41.63600158691406
76,6399,119.30196380615234,-38.083335876464844,
76,6449,150.67196655273438,-38.16666793823242,
76,6467,,,-41.63600158691406
77,6499,146.1464080810547,-40.333335876464844,
77,6549,65.44612884521484,-38.75,
77,6551,,,-41.63600158691406
78,6599,149.77023315429688,-39.25,
78,6635,,,-41.63600158691406
79,6649,173.95071411132812,-38.29166793823242,
79,6699,148.48297119140625,-38.375,
79,6719,,,-41.63600158691406
80,6749,111.22618865966797,-38.54166793823242,
80,6799,93.47478485107422,-39.04166793823242,
80,6803,,,-41.63600158691406
81,6849,168.64642333984375,-39.708335876464844,
81,6887,,,-41.63600158691406
82,6899,71.00634002685547,-39.708335876464844,
82,6949,143.79173278808594,-39.04166793823242,
82,6971,,,-41.63600158691406
83,6999,152.7200469970703,-38.29166793823242,
83,7049,102.34004211425781,-39.54166793823242,
83,7055,,,-41.63600158691406
84,7099,80.57772064208984,-39.0,
84,7139,,,-41.63600158691406
85,7149,72.88568115234375,-38.875,
85,7199,34.83491134643555,-39.75,
85,7223,,,-41.63600158691406
86,7249,87.55503845214844,-39.458335876464844,
86,7299,50.806175231933594,-40.04166793823242,
86,7307,,,-41.63600158691406
87,7349,56.003257751464844,-39.708335876464844,
87,7391,,,-41.63600158691406
88,7399,105.55345153808594,-37.958335876464844,
88,7449,135.64358520507812,-38.54166793823242,
88,7475,,,-41.63600158691406
89,7499,153.44952392578125,-37.79166793823242,
89,7549,115.40391540527344,-39.75,
89,7559,,,-41.63600158691406
90,7599,185.89065551757812,-38.083335876464844,
90,7643,,,-41.63600158691406
91,7649,32.73333740234375,-39.958335876464844,
91,7699,169.1002655029297,-38.875,
91,7727,,,-41.63600158691406
92,7749,45.328765869140625,-40.208335876464844,
92,7799,98.66650390625,-38.75,
92,7811,,,-41.63600158691406
93,7849,103.0313949584961,-39.66666793823242,
93,7895,,,-41.63600158691406
94,7899,222.18389892578125,-38.375,
94,7949,138.61697387695312,-39.583335876464844,
94,7979,,,-41.63600158691406
95,7999,92.829833984375,-38.583335876464844,
95,8049,116.71923828125,-38.333335876464844,
95,8063,,,-41.63600158691406
96,8099,101.89286804199219,-39.458335876464844,
96,8147,,,-41.63600158691406
97,8149,90.44207763671875,-38.583335876464844,
97,8199,271.19384765625,-37.583335876464844,
97,8231,,,-41.63600158691406
98,8249,249.843505859375,-38.54166793823242,
98,8299,200.6500701904297,-38.04166793823242,
98,8315,,,-41.63600158691406
99,8349,66.53520202636719,-39.375,
99,8399,123.41891479492188,-39.25,
99,8399,,,-41.63600158691406
100,8449,66.17682647705078,-37.875,
100,8483,,,-41.63600158691406
101,8499,37.2089958190918,-39.75,
101,8549,81.57100677490234,-39.16666793823242,
101,8567,,,-41.63600158691406
102,8599,235.3706512451172,-39.29166793823242,
102,8649,190.40524291992188,-38.625,
102,8651,,,-41.63600158691406
103,8699,86.08860778808594,-39.083335876464844,
103,8735,,,-41.63600158691406
104,8749,39.90422058105469,-39.66666793823242,
104,8799,121.08154296875,-39.958335876464844,
104,8819,,,-41.63600158691406
105,8849,-25.39590072631836,-38.91666793823242,
105,8899,96.23408508300781,-39.5,
105,8903,,,-41.63600158691406
106,8949,238.85498046875,-38.29166793823242,
106,8987,,,-41.63600158691406
107,8999,47.789329528808594,-40.125,
107,9049,91.36279296875,-39.083335876464844,
107,9071,,,-41.63600158691406
108,9099,155.8344268798828,-36.625,
108,9149,176.7728729248047,-38.91666793823242,
108,9155,,,-41.63600158691406
109,9199,186.5045166015625,-38.5,
109,9239,,,-41.63600158691406
110,9249,89.51519775390625,-39.04166793823242,
110,9299,142.65414428710938,-37.875,
110,9323,,,-41.63600158691406
111,9349,184.66661071777344,-37.41666793823242,
111,9399,-97.22017669677734,-41.583335876464844,
111,9407,,,-41.63600158691406
112,9449,149.2841796875,-35.75,
112,9491,,,-41.63600158691406
113,9499,180.1522674560547,-38.91666793823242,
113,9549,263.0340576171875,-38.375,
113,9575,,,-41.63600158691406
114,9599,83.84078979492188,-38.833335876464844,
114,9649,158.8626708984375,-38.54166793823242,
114,9659,,,-41.63600158691406
115,9699,102.02287292480469,-40.0,
115,9743,,,-41.63600158691406
116,9749,205.70846557617188,-38.625,
116,9799,127.1306381225586,-39.375,
116,9827,,,-41.63600158691406
117,9849,171.78952026367188,-39.0,
117,9899,65.60250091552734,-39.91666793823242,
117,9911,,,-41.63600158691406
118,9949,148.9369354248047,-38.29166793823242,
118,9995,,,-41.63600158691406
119,9999,97.25358581542969,-38.833335876464844,
119,10049,48.482025146484375,-39.875,
119,10079,,,-41.63600158691406
120,10099,74.81649017333984,-39.29166793823242,
120,10149,271.04833984375,-38.625,
120,10163,,,-41.63600158691406
121,10199,258.4428405761719,-38.083335876464844,
121,10247,,,-41.63600158691406
122,10249,71.98745727539062,-39.54166793823242,
122,10299,252.4791717529297,-38.083335876464844,
122,10331,,,-41.63600158691406
123,10349,140.6114044189453,-40.66666793823242,
123,10399,232.1585693359375,-38.16666793823242,
123,10415,,,-41.63600158691406
124,10449,225.6827392578125,-39.79166793823242,
124,10499,-55.91489791870117,-39.25,
124,10499,,,-41.63600158691406
125,10549,98.29133605957031,-38.91666793823242,
125,10583,,,-41.63600158691406
126,10599,170.50149536132812,-38.375,
126,10649,108.90254974365234,-38.625,
126,10667,,,-41.63600158691406
127,10699,124.41973876953125,-38.66666793823242,
127,10749,334.45037841796875,-37.625,
127,10751,,,-41.63600158691406
128,10799,193.91064453125,-39.75,
128,10835,,,-41.63600158691406
129,10849,182.00767517089844,-38.04166793823242,
129,10899,125.60540008544922,-39.04166793823242,
129,10919,,,-41.63600158691406
130,10949,173.38272094726562,-37.708335876464844,
130,10999,232.2269287109375,-39.083335876464844,
130,11003,,,-41.63600158691406
131,11049,185.6317138671875,-38.5,
131,11087,,,-41.63600158691406
132,11099,147.83740234375,-37.66666793823242,
132,11149,282.428466796875,-37.54166793823242,
132,11171,,,-41.63600158691406
133,11199,71.2146224975586,-39.958335876464844,
133,11249,159.82595825195312,-38.708335876464844,
133,11255,,,-41.63600158691406
134,11299,8.810653686523438,-38.5,
134,11339,,,-41.63600158691406
135,11349,35.855308532714844,-40.41666793823242,
135,11399,145.476318359375,-37.5,
135,11423,,,-41.63600158691406
136,11449,110.53392028808594,-38.708335876464844,
136,11499,218.17132568359375,-38.708335876464844,
136,11507,,,-41.63600158691406
137,11549,161.0074920654297,-39.208335876464844,
137,11591,,,-41.63600158691406
138,11599,155.8094482421875,-38.375,
138,11649,121.76579284667969,-40.04166793823242,
138,11675,,,-41.63600158691406
139,11699,20.363203048706055,-42.04166793823242,
139,11749,105.67085266113281,-40.25,
139,11759,,,-41.63600158691406
140,11799,50.7448844909668,-38.875,
140,11843,,,-41.63600158691406
141,11849,122.27099609375,-38.125,
141,11899,121.40581512451172,-39.29166793823242,
141,11927,,,-41.63600158691406
142,11949,116.45015716552734,-39.083335876464844,
142,11999,210.577880859375,-37.625,
142,12011,,,-41.63600158691406
143,12049,199.7853240966797,-37.708335876464844,
143,12095,,,-41.63600158691406
144,12099,207.6318359375,-38.5,
144,12149,130.6867218017578,-38.79166793823242,
144,12179,,,-41.63600158691406
145,12199,53.336116790771484,-38.29166793823242,
145,12249,91.37791442871094,-38.79166793823242,
145,12263,,,-41.63600158691406
146,12299,59.754302978515625,-39.625,
146,12347,,,-41.63600158691406
147,12349,149.89019775390625,-38.125,
147,12399,86.97967529296875,-39.75,
147,12431,,,-41.63600158691406
148,12449,138.39459228515625,-38.0,
148,12499,88.52818298339844,-38.79166793823242,
148,12515,,,-41.63600158691406
149,12549,131.77439880371094,-38.41666793823242,
149,12599,149.74496459960938,-38.125,
149,12599,,,-41.63600158691406
150,12649,140.00192260742188,-38.66666793823242,
150,12683,,,-41.63600158691406
151,12699,72.09527587890625,-39.5,
151,12749,181.36990356445312,-38.125,
151,12767,,,-41.63600158691406
152,12799,23.71790885925293,-38.625,
152,12849,207.88778686523438,-38.583335876464844,
152,12851,,,-41.63600158691406
153,12899,90.12328338623047,-38.25,
153,12935,,,-41.63600158691406
154,12949,118.6484603881836,-39.875,
154,12999,265.3438415527344,-37.79166793823242,
154,13019,,,-41.63600158691406
155,13049,153.16445922851562,-37.708335876464844,
155,13099,158.92086791992188,-39.125,
155,13103,,,-41.63600158691406
156,13149,136.05694580078125,-38.583335876464844,
156,13187,,,-41.63600158691406
157,13199,204.9329833984375,-38.458335876464844,
157,13249,162.7171173095703,-37.333335876464844,
157,13271,,,-41.63600158691406
158,13299,88.61723327636719,-40.083335876464844,
158,13349,62.60192108154297,-40.04166793823242,
158,13355,,,-41.63600158691406
159,13399,109.47523498535156,-38.458335876464844,
159,13439,,,-41.63600158691406
160,13449,149.37940979003906,-38.5,
160,13499,181.47491455078125,-40.333335876464844,
160,13523,,,-41.63600158691406
161,13549,38.487152099609375,-40.41666793823242,
161,13599,186.75608825683594,-36.66666793823242,
161,13607,,,-41.63600158691406
162,13649,233.89007568359375,-38.208335876464844,
162,13691,,,-41.63600158691406
163,13699,51.89984130859375,-40.0,
163,13749,61.62989807128906,-40.16666793823242,
163,13775,,,-41.63600158691406
164,13799,7.744596004486084,-40.25,
164,13849,173.9545135498047,-40.458335876464844,
164,13859,,,-41.63600158691406
165,13899,93.08125305175781,-39.25,
165,13943,,,-41.63600158691406
166,13949,179.74276733398438,-36.79166793823242,
166,13999,55.897987365722656,-39.583335876464844,
166,14027,,,-41.63600158691406
167,14049,66.13655853271484,-39.125,
167,14099,227.8789520263672,-37.458335876464844,
167,14111,,,-41.63600158691406
168,14149,106.43782043457031,-39.458335876464844,
168,14195,,,-41.63600158691406
169,14199,93.30452728271484,-38.208335876464844,
169,14249,131.03623962402344,-38.583335876464844,
169,14279,,,-41.63600158691406
170,14299,92.51168060302734,-38.208335876464844,
170,14349,22.01619529724121,-40.54166793823242,
170,14363,,,-41.63600158691406
171,14399,184.91348266601562,-38.708335876464844,
171,14447,,,-41.63600158691406
172,14449,131.44473266601562,-39.125,
172,14499,83.30134582519531,-38.333335876464844,
172,14531,,,-41.63600158691406
173,14549,66.66559600830078,-39.29166793823242,
173,14599,134.4425506591797,-37.708335876464844,
173,14615,,,-41.63600158691406
174,14649,-5.3238935470581055,-40.25,
174,14699,163.3182830810547,-36.0,
174,14699,,,-41.63600158691406
175,14749,186.18626403808594,-38.083335876464844,
175,14783,,,-41.63600158691406
176,14799,178.54537963867188,-39.04166793823242,
176,14849,-15.660568237304688,-39.29166793823242,
176,14867,,,-41.63600158691406
177,14899,50.74580001831055,-39.625,
177,14949,117.69090270996094,-40.708335876464844,
177,14951,,,-41.63600158691406
178,14999,210.01318359375,-39.79166793823242,
178,15035,,,-41.63600158691406
179,15049,81.48135375976562,-37.75,
179,15099,67.21868896484375,-39.16666793823242,
179,15119,,,-41.63600158691406
180,15149,30.149642944335938,-38.91666793823242,
180,15199,209.7836151123047,-39.54166793823242,
180,15203,,,-41.63600158691406
181,15249,77.3941879272461,-39.16666793823242,
181,15287,,,-41.63600158691406
182,15299,146.90818786621094,-38.458335876464844,
182,15349,159.31930541992188,-36.91666793823242,
182,15371,,,-41.63600158691406
183,15399,183.78799438476562,-38.16666793823242,
183,15449,190.20909118652344,-37.5,
183,15455,,,-41.63600158691406
184,15499,148.7181396484375,-38.208335876464844,
184,15539,,,-41.63600158691406
185,15549,139.5401611328125,-40.29166793823242,
185,15599,118.80290222167969,-37.708335876464844,
185,15623,,,-41.63600158691406
186,15649,110.54067993164062,-37.5,
186,15699,237.23910522460938,-37.54166793823242,
186,15707,,,-41.63600158691406
187,15749,116.42012786865234,-38.91666793823242,
187,15791,,,-41.63600158691406
188,15799,97.93510437011719,-38.833335876464844,
188,15849,71.81362915039062,-37.958335876464844,
188,15875,,,-41.63600158691406
189,15899,106.123779296875,-38.75,
189,15949,93.01560974121094,-39.5,
189,15959,,,-41.63600158691406
190,15999,54.715450286865234,-38.583335876464844,
190,16043,,,-41.63600158691406
191,16049,35.85009765625,-39.29166793823242,
191,16099,41.296791076660156,-39.875,
191,16127,,,-41.63600158691406
192,16149,60.45854949951172,-39.5,
192,16199,-100.45873260498047,-41.41666793823242,
192,16211,,,-41.63600158691406
193,16249,281.82958984375,-38.29166793823242,
193,16295,,,-41.63600158691406
194,16299,204.2633514404297,-39.875,
194,16349,120.09861755371094,-38.0,
194,16379,,,-41.63600158691406
195,16399,108.89677429199219,-38.958335876464844,
195,16449,114.77779388427734,-39.66666793823242,
195,16463,,,-41.63600158691406
196,16499,91.14385986328125,-38.66666793823242,
196,16547,,,-41.63600158691406
197,16549,98.24089050292969,-38.75,
197,16599,90.66105651855469,-40.66666793823242,
197,16631,,,-41.63600158691406
198,16649,160.1977996826172,-37.458335876464844,
198,16699,50.929786682128906,-39.708335876464844,
198,16715,,,-41.63600158691406
199,16749,23.440458297729492,-38.16666793823242,
199,16799,121.41094207763672,-40.25,
199,16799,,,-41.63600158691406
200,16849,17.315780639648438,-39.083335876464844,
200,16883,,,-41.63600158691406
201,16899,189.62388610839844,-39.083335876464844,
201,16949,196.52685546875,-37.91666793823242,
201,16967,,,-41.63600158691406
202,16999,244.61224365234375,-37.625,
202,17049,60.9182243347168,-38.0,
202,17051,,,-41.63600158691406
203,17099,111.44090270996094,-39.04166793823242,
203,17135,,,-41.63600158691406
204,17149,167.96412658691406,-37.958335876464844,
204,17199,124.79235076904297,-37.66666793823242,
204,17219,,,-41.63600158691406
205,17249,66.33384704589844,-38.5,
205,17299,132.58624267578125,-39.208335876464844,
205,17303,,,-41.63600158691406
206,17349,55.343421936035156,-38.958335876464844,
206,17387,,,-41.63600158691406
207,17399,6.296328544616699,-38.583335876464844,
207,17449,159.56529235839844,-37.5,
207,17471,,,-41.63600158691406
208,17499,222.6876678466797,-38.333335876464844,
208,17549,215.8829345703125,-35.91666793823242,
208,17555,,,-41.63600158691406
209,17599,189.58982849121094,-39.16666793823242,
209,17639,,,-41.63600158691406
210,17649,51.49950408935547,-38.5,
210,17699,89.018310546875,-40.208335876464844,
210,17723,,,-41.63600158691406
211,17749,79.60598754882812,-39.625,
211,17799,66.13290405273438,-39.333335876464844,
211,17807,,,-41.63600158691406
212,17849,60.603111267089844,-39.54166793823242,
212,17891,,,-41.63600158691406
213,17899,57.71336364746094,-41.04166793823242,
213,17949,88.17232513427734,-38.91666793823242,
213,17975,,,-41.63600158691406
214,17999,179.38653564453125,-39.333335876464844,
214,18049,115.0244369506836,-39.458335876464844,
214,18059,,,-41.63600158691406
215,18099,143.4672088623047,-40.25,
215,18143,,,-41.63600158691406
216,18149,111.463623046875,-40.79166793823242,
216,18199,101.3825912475586,-39.91666793823242,
216,18227,,,-41.63600158691406
217,18249,86.54103088378906,-39.41666793823242,
217,18299,43.5941162109375,-39.66666793823242,
217,18311,,,-41.63600158691406
218,18349,83.07618713378906,-40.875,
218,18395,,,-41.63600158691406
219,18399,227.47280883789062,-38.083335876464844,
219,18449,31.868389129638672,-39.875,
219,18479,,,-41.63600158691406
220,18499,188.68267822265625,-38.25,
220,18549,187.5594482421875,-39.083335876464844,
220,18563,,,-41.63600158691406
221,18599,40.436187744140625,-40.91666793823242,
221,18647,,,-41.63600158691406
222,18649,201.38577270507812,-39.75,
222,18699,43.90068817138672,-39.25,
222,18731,,,-41.63600158691406
223,18749,156.64065551757812,-37.333335876464844,
223,18799,111.11648559570312,-39.79166793823242,
223,18815,,,-41.63600158691406
224,18849,124.34866333007812,-39.0,
224,18899,153.799072265625,-38.875,
224,18899,,,-41.63600158691406
225,18949,129.95115661621094,-39.16666793823242,
225,18983,,,-41.63600158691406
226,18999,151.0062255859375,-37.04166793823242,
226,19049,103.9269027709961,-38.208335876464844,
226,19067,,,-41.63600158691406
227,19099,254.78207397460938,-36.875,
227,19149,66.33918762207031,-38.375,
227,19151,,,-41.63600158691406
228,19199,192.1446990966797,-40.083335876464844,
228,19235,,,-41.63600158691406
229,19249,92.20067596435547,-39.41666793823242,
229,19299,64.04928588867188,-39.458335876464844,
229,19319,,,-41.63600158691406
230,19349,194.27426147460938,-37.04166793823242,
230,19399,39.885581970214844,-39.79166793823242,
230,19403,,,-41.63600158691406
231,19449,62.76033020019531,-40.875,
231,19487,,,-41.63600158691406
232,19499,110.35783386230469,-39.75,
232,19549,148.20022583007812,-39.708335876464844,
232,19571,,,-41.63600158691406
233,19599,170.85888671875,-38.208335876464844,
233,19649,265.8359069824219,-37.583335876464844,
233,19655,,,-41.63600158691406
234,19699,140.1948699951172,-39.083335876464844,
234,19739,,,-41.63600158691406
235,19749,90.08467864990234,-38.16666793823242,
235,19799,155.35983276367188,-37.708335876464844,
235,19823,,,-41.63600158691406
236,19849,123.64266204833984,-38.833335876464844,
236,19899,105.20503997802734,-38.16666793823242,
236,19907,,,-41.63600158691406
237,19949,49.82958221435547,-38.833335876464844,
237,19991,,,-41.63600158691406
238,19999,142.45167541503906,-39.5,
238,20049,135.1502227783203,-38.958335876464844,
238,20075,,,-41.63600158691406
239,20099,229.6497039794922,-37.75,
239,20149,193.68756103515625,-37.875,
239,20159,,,-41.63600158691406
240,20199,207.9508514404297,-38.875,
240,20243,,,-41.63600158691406
241,20249,162.58282470703125,-36.66666793823242,
241,20299,71.71267700195312,-38.833335876464844,
241,20327,,,-41.63600158691406
242,20349,233.0509490966797,-38.708335876464844,
242,20399,174.72128295898438,-40.29166793823242,
242,20411,,,-41.63600158691406
243,20449,239.8441162109375,-38.5,
243,20495,,,-41.63600158691406
244,20499,127.29769134521484,-38.5,
244,20549,76.58419799804688,-40.66666793823242,
244,20579,,,-41.63600158691406
245,20599,-25.5867919921875,-40.125,
245,20649,103.3304443359375,-38.208335876464844,
245,20663,,,-41.63600158691406
246,20699,94.16026306152344,-39.25,
246,20747,,,-41.63600158691406
247,20749,90.65868377685547,-37.958335876464844,
247,20799,148.25103759765625,-38.958335876464844,
247,20831,,,-41.63600158691406
248,20849,165.4913787841797,-38.625,
248,20899,187.66708374023438,-37.375,
248,20915,,,-41.63600158691406
249,20949,219.32110595703125,-39.04166793823242,
249,20999,33.9395637512207,-40.75,
249,20999,,,-41.63600158691406
250,21049,148.9319305419922,-37.625,
250,21083,,,-41.63600158691406
251,21099,119.18190002441406,-37.958335876464844,
251,21149,204.76107788085938,-40.333335876464844,
251,21167,,,-41.63600158691406
252,21199,8.483942985534668,-39.958335876464844,
252,21249,19.618980407714844,-39.25,
252,21251,,,-41.63600158691406
253,21299,75.8709716796875,-38.708335876464844,
253,21335,,,-41.63600158691406
254,21349,151.90286254882812,-39.125,
254,21399,161.34927368164062,-37.91666793823242,
254,21419,,,-41.63600158691406
255,21449,219.3446502685547,-36.25,
255,21499,212.3572235107422,-38.5,
255,21503,,,-41.63600158691406
256,21549,146.14324951171875,-40.04166793823242,
256,21587,,,-41.63600158691406
257,21599,214.08377075195312,-37.625,
257,21649,154.7828369140625,-40.04166793823242,
257,21671,,,-41.63600158691406
258,21699,155.34332275390625,-39.25,
258,21749,209.43399047851562,-38.375,
258,21755,,,-41.63600158691406
259,21799,47.02090072631836,-38.083335876464844,
259,21839,,,-41.63600158691406
260,21849,173.02792358398438,-39.5,
260,21899,241.12828063964844,-37.583335876464844,
260,21923,,,-41.63600158691406
261,21949,216.4187469482422,-37.833335876464844,
261,21999,159.25131225585938,-39.583335876464844,
261,22007,,,-41.63600158691406
262,22049,145.77230834960938,-36.208335876464844,
262,22091,,,-41.63600158691406
263,22099,205.95947265625,-37.583335876464844,
263,22149,110.6316146850586,-37.375,
263,22175,,,-41.63600158691406
264,22199,98.25291442871094,-39.25,
264,22249,239.0811004638672,-38.208335876464844,
264,22259,,,-41.63600158691406
265,22299,138.35848999023438,-39.29166793823242,
265,22343,,,-41.63600158691406
266,22349,113.66238403320312,-40.29166793823242,
266,22399,-31.251922607421875,-40.25,
266,22427,,,-41.63600158691406
267,22449,137.97232055664062,-36.125,
267,22499,33.155845642089844,-39.75,
267,22511,,,-41.63600158691406
268,22549,127.96446228027344,-38.66666793823242,
