epoch,step,train/loss,train/reward,val/reward
0,7,,,-139.78500366210938
1,15,,,-118.73600006103516
2,23,,,-116.16100311279297
3,31,,,-116.65899658203125
4,39,,,-113.33599853515625
5,47,,,-112.58300018310547
6,49,-61.335689544677734,-113.8671875,
6,55,,,-112.18599700927734
7,63,,,-111.93499755859375
