epoch,step,train/loss,train/reward,val/reward
24,2099,-545.8981323242188,-196.625,
24,2099,,,-190.04400634765625
25,2149,-117.6533432006836,-191.9166717529297,
25,2183,,,-190.06700134277344
26,2199,-543.6190795898438,-195.125,
26,2249,-469.4701843261719,-192.45834350585938,
26,2267,,,-191.35400390625
27,2299,-347.83935546875,-193.875,
27,2349,-697.5980834960938,-193.6666717529297,
27,2351,,,-192.6230010986328
28,2399,-357.103271484375,-189.0,
28,2435,,,-191.16900634765625
29,2449,-723.0545654296875,-196.58334350585938,
29,2499,-272.1498107910156,-189.45834350585938,
29,2519,,,-190.197998046875
30,2549,-469.917724609375,-194.9166717529297,
30,2599,-89.07003784179688,-190.75,
30,2603,,,-189.57699584960938
31,2649,-60.42525863647461,-188.70834350585938,
31,2687,,,-189.4250030517578
32,2699,-206.22409057617188,-194.9166717529297,
32,2749,-390.0832214355469,-191.625,
32,2771,,,-190.7169952392578
33,2799,-170.22073364257812,-190.9166717529297,
33,2849,-227.41448974609375,-189.375,
33,2855,,,-188.36700439453125
34,2899,-489.33575439453125,-192.5416717529297,
34,2939,,,-189.79400634765625
35,2949,-351.27923583984375,-192.58334350585938,
35,2999,-792.0589599609375,-193.2916717529297,
35,3023,,,-190.6790008544922
36,3049,-280.61572265625,-195.375,
36,3099,-408.6356201171875,-194.20834350585938,
36,3107,,,-189.47000122070312
37,3149,-702.3087158203125,-195.5,
37,3191,,,-195.1199951171875
38,3199,-1052.445068359375,-199.45834350585938,
38,3249,-589.369384765625,-195.25,
38,3275,,,-189.80099487304688
39,3299,-363.11767578125,-193.4166717529297,
39,3349,-152.99900817871094,-190.1666717529297,
39,3359,,,-190.48300170898438
40,3399,-537.9977416992188,-192.0,
40,3443,,,-188.23800659179688
41,3449,-246.34005737304688,-192.5,
41,3499,-44.019222259521484,-186.6666717529297,
41,3527,,,-188.03500366210938
42,3549,-67.0269775390625,-188.25,
42,3599,-576.42041015625,-192.4166717529297,
42,3611,,,-187.447998046875
43,3649,-597.9112548828125,-186.83334350585938,
43,3695,,,-188.2239990234375
44,3699,-88.08633422851562,-189.20834350585938,
44,3749,-443.9588317871094,-188.83334350585938,
44,3779,,,-188.19700622558594
45,3799,-516.5948486328125,-190.625,
45,3849,106.63262176513672,-187.5416717529297,
45,3863,,,-187.7480010986328
46,3899,-515.25146484375,-193.125,
46,3947,,,-188.5500030517578
47,3949,-248.0853729248047,-188.70834350585938,
47,3999,-405.69970703125,-189.4166717529297,
47,4031,,,-188.4759979248047
48,4049,-330.7604675292969,-191.5,
48,4099,-508.3318786621094,-190.5,
48,4115,,,-188.0030059814453
49,4149,-218.72479248046875,-187.0416717529297,
49,4199,-212.23912048339844,-192.125,
49,4199,,,-187.92799377441406
50,4249,-499.5545654296875,-191.25,
50,4283,,,-188.53500366210938
51,4299,-505.07470703125,-190.125,
51,4349,-426.54296875,-189.0416717529297,
51,4367,,,-187.83700561523438
52,4399,-597.450439453125,-192.5,
52,4449,-446.2486572265625,-190.25,
52,4451,,,-188.00799560546875
53,4499,-62.25809860229492,-188.45834350585938,
53,4535,,,-190.61199951171875
54,4549,-414.9710388183594,-190.2916717529297,
54,4599,-531.6728515625,-194.125,
54,4619,,,-189.54299926757812
55,4649,-658.87109375,-191.45834350585938,
55,4699,-135.1983642578125,-189.25,
55,4703,,,-189.0449981689453
56,4749,-390.59735107421875,-187.0,
56,4787,,,-188.1179962158203
57,4799,2.8250770568847656,-188.2916717529297,
57,4849,-358.138671875,-190.6666717529297,
57,4871,,,-188.38600158691406
58,4899,13.923538208007812,-189.75,
