epoch,step,train/loss,train/reward,val/reward
73,6149,-36.025272369384766,-34.458335876464844,
73,6199,-18.96792984008789,-33.04166793823242,
73,6215,,,-33.362998962402344
74,6249,-2.5511832237243652,-34.29166793823242,
74,6299,-45.288936614990234,-34.875,
74,6299,,,-33.47200012207031
75,6349,-21.12908172607422,-34.083335876464844,
75,6383,,,-33.387001037597656
76,6399,-20.119327545166016,-32.75,
76,6449,-13.158447265625,-33.875,
76,6467,,,-33.249000549316406
77,6499,-5.253820419311523,-32.583335876464844,
77,6549,6.565581798553467,-33.708335876464844,
77,6551,,,-33.433998107910156
78,6599,-15.467116355895996,-34.958335876464844,
78,6635,,,-33.38100051879883
79,6649,-16.800479888916016,-35.375,
79,6699,-8.227731704711914,-33.5,
79,6719,,,-33.4379997253418
80,6749,-20.166404724121094,-35.0,
80,6799,-15.144229888916016,-34.333335876464844,
80,6803,,,-33.39699935913086
81,6849,-0.8502936363220215,-33.708335876464844,
81,6887,,,-33.37300109863281
82,6899,-38.11907958984375,-34.29166793823242,
82,6949,-37.80472946166992,-34.0,
82,6971,,,-33.35599899291992
83,6999,-30.353687286376953,-33.708335876464844,
83,7049,-35.74540710449219,-34.5,
83,7055,,,-33.22999954223633
84,7099,9.440828323364258,-33.708335876464844,
84,7139,,,-33.305999755859375
85,7149,-8.692773818969727,-32.875,
85,7199,-37.437862396240234,-34.04166793823242,
85,7223,,,-33.4109992980957
86,7249,-25.52953338623047,-33.75,
86,7299,-27.26564598083496,-33.91666793823242,
86,7307,,,-33.435001373291016
87,7349,-2.864614248275757,-33.04166793823242,
87,7391,,,-33.45899963378906
88,7399,-11.20276165008545,-32.875,
88,7449,-13.143524169921875,-32.25,
88,7475,,,-33.46799850463867
89,7499,-16.316787719726562,-33.625,
89,7549,-1.6336288452148438,-33.54166793823242,
89,7559,,,-33.426998138427734
90,7599,-24.770092010498047,-32.958335876464844,
90,7643,,,-33.42599868774414
91,7649,10.478282928466797,-33.625,
91,7699,1.7777602672576904,-32.75,
91,7727,,,-33.36000061035156
92,7749,-12.674467086791992,-34.29166793823242,
92,7799,-26.11482810974121,-34.54166793823242,
92,7811,,,-33.32400131225586
93,7849,-6.276870250701904,-32.75,
93,7895,,,-33.395999908447266
94,7899,-26.478925704956055,-33.29166793823242,
94,7949,-12.816944122314453,-31.95833396911621,
94,7979,,,-33.27299880981445
95,7999,-24.35266876220703,-34.083335876464844,
95,8049,-2.2617251873016357,-33.41666793823242,
95,8063,,,-33.915000915527344
96,8099,-8.335700988769531,-35.333335876464844,
96,8147,,,-33.395999908447266
97,8149,-24.360679626464844,-33.54166793823242,
97,8199,1.3768725395202637,-32.16666793823242,
97,8231,,,-33.38399887084961
98,8249,2.9798407554626465,-33.75,
98,8299,-35.477237701416016,-34.708335876464844,
98,8315,,,-33.685001373291016
99,8349,-35.37649154663086,-33.833335876464844,
99,8399,-7.000652313232422,-33.25,
99,8399,,,-33.50699996948242
100,8449,34.9140625,-32.458335876464844,
100,8483,,,-33.516998291015625
101,8499,-25.771278381347656,-33.66666793823242,
101,8549,-14.97333812713623,-33.91666793823242,
101,8567,,,-33.65999984741211
102,8599,-8.28924560546875,-34.458335876464844,
102,8649,-17.648670196533203,-32.583335876464844,
102,8651,,,-33.492000579833984
103,8699,1.6302986145019531,-31.25,
103,8735,,,-33.494998931884766
104,8749,-26.8429012298584,-34.29166793823242,
104,8799,-10.444792747497559,-33.75,
104,8819,,,-33.487998962402344
105,8849,-20.023479461669922,-33.66666793823242,
105,8899,-15.288888931274414,-33.375,
105,8903,,,-33.54199981689453
106,8949,-26.061267852783203,-34.458335876464844,
106,8987,,,-33.62200164794922
107,8999,-40.85243225097656,-32.875,
107,9049,-5.210018634796143,-32.625,
107,9071,,,-33.553001403808594
108,9099,-19.201583862304688,-34.66666793823242,
108,9149,-2.09702730178833,-33.04166793823242,
108,9155,,,-33.4379997253418
109,9199,-34.178123474121094,-33.708335876464844,
109,9239,,,-33.457000732421875
110,9249,-3.29388689994812,-33.708335876464844,
110,9299,-17.544227600097656,-33.125,
110,9323,,,-33.354000091552734
111,9349,-17.821765899658203,-35.333335876464844,
111,9399,-22.160350799560547,-34.79166793823242,
111,9407,,,-33.316001892089844
112,9449,-34.177215576171875,-34.25,
112,9491,,,-33.2869987487793
113,9499,-6.677556991577148,-33.958335876464844,
113,9549,-35.502098083496094,-34.208335876464844,
113,9575,,,-33.6150016784668
114,9599,4.098601818084717,-33.04166793823242,
114,9649,-26.13555145263672,-34.79166793823242,
114,9659,,,-33.40700149536133
115,9699,3.9528989791870117,-33.833335876464844,
115,9743,,,-33.356998443603516
116,9749,-22.921401977539062,-33.16666793823242,
116,9799,-8.370973587036133,-33.833335876464844,
116,9827,,,-33.51599884033203
117,9849,-22.1369686126709,-34.54166793823242,
117,9899,1.644680380821228,-33.29166793823242,
117,9911,,,-33.361000061035156
118,9949,-5.683681488037109,-33.29166793823242,
118,9995,,,-33.303001403808594
119,9999,-39.69210433959961,-34.29166793823242,
119,10049,-10.188097953796387,-34.25,
119,10079,,,-33.41699981689453
120,10099,-18.538984298706055,-35.25,
120,10149,-21.497802734375,-34.375,
120,10163,,,-33.35200119018555
121,10199,-3.607409954071045,-34.583335876464844,
121,10247,,,-33.474998474121094
122,10249,3.5949015617370605,-33.16666793823242,
122,10299,-37.34523391723633,-35.16666793823242,
122,10331,,,-33.70500183105469
123,10349,-17.4288272857666,-34.29166793823242,
123,10399,0.033015571534633636,-33.958335876464844,
123,10415,,,-33.53200149536133
124,10449,-18.63721466064453,-34.66666793823242,
124,10499,-20.41895294189453,-33.375,
124,10499,,,-33.46699905395508
125,10549,-28.74089813232422,-33.708335876464844,
125,10583,,,-33.44300079345703
126,10599,-14.886054992675781,-33.375,
126,10649,-10.64399242401123,-33.833335876464844,
126,10667,,,-33.340999603271484
127,10699,4.6959943771362305,-33.375,
127,10749,-31.745595932006836,-35.333335876464844,
127,10751,,,-33.41699981689453
128,10799,10.699724197387695,-33.75,
128,10835,,,-33.53300094604492
129,10849,-18.02399444580078,-34.04166793823242,
129,10899,11.371620178222656,-32.79166793823242,
129,10919,,,-33.57899856567383
130,10949,-1.9234741926193237,-33.375,
130,10999,-27.40277671813965,-33.04166793823242,
130,11003,,,-33.505001068115234
131,11049,-48.96209716796875,-35.333335876464844,
131,11087,,,-33.415000915527344
132,11099,-26.011070251464844,-33.875,
132,11149,-9.706159591674805,-33.625,
132,11171,,,-33.4109992980957
133,11199,-6.698409080505371,-33.16666793823242,
133,11249,-33.00190734863281,-34.0,
133,11255,,,-33.39400100708008
134,11299,8.697522163391113,-32.41666793823242,
134,11339,,,-33.60900115966797
135,11349,-25.98080825805664,-34.625,
135,11399,-22.600126266479492,-32.833335876464844,
135,11423,,,-33.47999954223633
136,11449,-3.2508163452148438,-33.583335876464844,
136,11499,2.4846160411834717,-33.66666793823242,
136,11507,,,-33.566001892089844
137,11549,-23.912246704101562,-33.5,
137,11591,,,-33.64899826049805
138,11599,-5.744988918304443,-32.91666793823242,
138,11649,-23.60895347595215,-34.0,
138,11675,,,-33.369998931884766
139,11699,-29.511978149414062,-33.25,
139,11749,-10.66420841217041,-34.04166793823242,
139,11759,,,-33.54999923706055
140,11799,-18.639102935791016,-34.0,
140,11843,,,-33.42100143432617
141,11849,-22.492809295654297,-33.958335876464844,
141,11899,-6.535064697265625,-34.083335876464844,
141,11927,,,-33.49399948120117
142,11949,-22.202850341796875,-34.458335876464844,
142,11999,-22.533620834350586,-34.125,
142,12011,,,-33.43600082397461
143,12049,-7.735892295837402,-32.708335876464844,
143,12095,,,-33.50299835205078
144,12099,25.517173767089844,-33.958335876464844,
144,12149,1.2396658658981323,-33.75,
144,12179,,,-33.45000076293945
145,12199,-29.610509872436523,-34.0,
145,12249,-15.01350212097168,-32.5,
145,12263,,,-33.44200134277344
146,12299,-33.07910919189453,-35.125,
146,12347,,,-33.41699981689453
147,12349,-0.9105123281478882,-33.083335876464844,
147,12399,-48.66251754760742,-35.54166793823242,
147,12431,,,-33.4119987487793
148,12449,-5.94797420501709,-33.91666793823242,
148,12499,-26.698665618896484,-34.16666793823242,
148,12515,,,-33.48400115966797
149,12549,9.965209007263184,-33.958335876464844,
149,12599,-1.5706329345703125,-32.75,
149,12599,,,-33.51499938964844
150,12649,-44.933990478515625,-34.125,
150,12683,,,-33.50199890136719
151,12699,-23.97610092163086,-34.5,
151,12749,-42.44789123535156,-33.458335876464844,
151,12767,,,-33.54199981689453
152,12799,-25.82565689086914,-35.208335876464844,
152,12849,-27.568069458007812,-34.083335876464844,
152,12851,,,-33.369998931884766
153,12899,-27.861347198486328,-33.625,
153,12935,,,-33.35499954223633
154,12949,-36.608577728271484,-34.41666793823242,
154,12999,-22.280895233154297,-33.833335876464844,
154,13019,,,-33.459999084472656
155,13049,2.4952521324157715,-33.125,
155,13099,-8.360416412353516,-34.375,
155,13103,,,-33.31399917602539
156,13149,-26.714706420898438,-33.875,
156,13187,,,-33.37300109863281
157,13199,-20.94266700744629,-33.958335876464844,
157,13249,-39.29437255859375,-33.79166793823242,
157,13271,,,-33.3120002746582
158,13299,-30.91433334350586,-34.54166793823242,
158,13349,-17.265905380249023,-34.54166793823242,
158,13355,,,-33.57500076293945
159,13399,-34.3432502746582,-34.333335876464844,
159,13439,,,-33.39699935913086
160,13449,-14.025736808776855,-34.16666793823242,
160,13499,-13.295821189880371,-33.458335876464844,
160,13523,,,-33.5099983215332
161,13549,-21.68251609802246,-33.958335876464844,
161,13599,-5.403633117675781,-34.375,
161,13607,,,-33.51300048828125
162,13649,-3.8709609508514404,-33.125,
162,13691,,,-33.40299987792969
163,13699,-0.9997110366821289,-34.25,
163,13749,-28.715641021728516,-34.41666793823242,
163,13775,,,-33.52299880981445
164,13799,-13.771286010742188,-34.04166793823242,
164,13849,-12.01899528503418,-33.04166793823242,
164,13859,,,-33.52899932861328
165,13899,-18.849193572998047,-34.458335876464844,
165,13943,,,-33.415000915527344
166,13949,-12.288034439086914,-33.708335876464844,
166,13999,-33.98989486694336,-35.083335876464844,
166,14027,,,-33.29600143432617
167,14049,-13.682449340820312,-33.5,
167,14099,-30.115537643432617,-33.41666793823242,
167,14111,,,-33.40999984741211
168,14149,-5.184102535247803,-33.458335876464844,
168,14195,,,-33.42100143432617
169,14199,-6.59954833984375,-33.458335876464844,
169,14249,-30.52161979675293,-33.375,
169,14279,,,-33.64699935913086
170,14299,-22.351573944091797,-34.083335876464844,
170,14349,-20.64556312561035,-32.958335876464844,
170,14363,,,-33.481998443603516
171,14399,0.31244659423828125,-33.75,
171,14447,,,-33.361000061035156
172,14449,-15.153419494628906,-32.66666793823242,
172,14499,-18.49010467529297,-33.875,
172,14531,,,-33.277000427246094
173,14549,-3.2569427490234375,-34.083335876464844,
173,14599,-35.56763458251953,-33.375,
173,14615,,,-33.362998962402344
174,14649,-5.036838531494141,-32.833335876464844,
174,14699,-34.48460388183594,-34.5,
174,14699,,,-33.388999938964844
175,14749,-38.341697692871094,-34.208335876464844,
175,14783,,,-33.249000549316406
176,14799,-30.176368713378906,-34.708335876464844,
176,14849,-21.80463218688965,-34.0,
176,14867,,,-33.27299880981445
177,14899,-32.169830322265625,-32.708335876464844,
177,14949,-22.54550552368164,-33.833335876464844,
177,14951,,,-33.257999420166016
178,14999,1.2140498161315918,-32.0,
178,15035,,,-33.426998138427734
179,15049,-6.159928798675537,-32.875,
179,15099,9.057332992553711,-33.66666793823242,
179,15119,,,-33.32500076293945
180,15149,-20.159542083740234,-33.41666793823242,
180,15199,-7.126317024230957,-34.375,
180,15203,,,-33.40800094604492
181,15249,-8.913447380065918,-32.583335876464844,
181,15287,,,-33.34000015258789
182,15299,-26.270483016967773,-34.25,
182,15349,-9.856285095214844,-33.16666793823242,
182,15371,,,-33.319000244140625
183,15399,-5.137734889984131,-33.583335876464844,
183,15449,-10.566022872924805,-33.5,
183,15455,,,-33.303001403808594
184,15499,-1.3081786632537842,-33.375,
184,15539,,,-33.32500076293945
185,15549,5.901587963104248,-33.375,
185,15599,-31.84334945678711,-33.958335876464844,
185,15623,,,-33.28900146484375
186,15649,-9.113420486450195,-33.208335876464844,
186,15699,-29.080982208251953,-33.833335876464844,
186,15707,,,-33.279998779296875
187,15749,-22.564619064331055,-33.29166793823242,
187,15791,,,-33.332000732421875
188,15799,-28.240673065185547,-33.583335876464844,
188,15849,-2.0211710929870605,-34.41666793823242,
188,15875,,,-33.35900115966797
189,15899,-36.2525520324707,-34.083335876464844,
189,15949,-13.951202392578125,-33.41666793823242,
189,15959,,,-33.4370002746582
190,15999,-20.033924102783203,-33.79166793823242,
190,16043,,,-33.39099884033203
191,16049,-26.473922729492188,-33.375,
191,16099,-0.41890496015548706,-32.5,
191,16127,,,-33.35599899291992
192,16149,-20.141193389892578,-34.458335876464844,
192,16199,2.2137012481689453,-33.91666793823242,
192,16211,,,-33.43899917602539
193,16249,-4.304139137268066,-33.5,
193,16295,,,-33.472999572753906
194,16299,-2.6573753356933594,-33.91666793823242,
194,16349,-27.143096923828125,-34.79166793823242,
194,16379,,,-33.37799835205078
195,16399,-9.136955261230469,-34.375,
195,16449,-18.015104293823242,-33.75,
195,16463,,,-33.507999420166016
196,16499,-32.89330291748047,-34.0,
196,16547,,,-33.37799835205078
197,16549,-18.753835678100586,-34.125,
197,16599,-21.042776107788086,-34.41666793823242,
197,16631,,,-33.391998291015625
198,16649,-33.30944061279297,-33.66666793823242,
198,16699,-21.480426788330078,-34.458335876464844,
198,16715,,,-33.487998962402344
199,16749,5.093293190002441,-33.083335876464844,
199,16799,-0.4301319122314453,-31.5,
199,16799,,,-33.39699935913086
200,16849,-23.45099639892578,-34.583335876464844,
200,16883,,,-33.237998962402344
201,16899,-6.881913661956787,-33.16666793823242,
201,16949,8.510618209838867,-33.25,
201,16967,,,-33.30400085449219
202,16999,-27.434799194335938,-34.41666793823242,
202,17049,-1.703047513961792,-33.91666793823242,
202,17051,,,-33.37799835205078
203,17099,-15.930097579956055,-33.66666793823242,
203,17135,,,-33.28099822998047
204,17149,-13.318395614624023,-32.75,
204,17199,-7.140392303466797,-34.833335876464844,
204,17219,,,-33.400001525878906
205,17249,2.713322401046753,-32.958335876464844,
205,17299,-13.023978233337402,-34.16666793823242,
205,17303,,,-33.334999084472656
206,17349,11.90045166015625,-33.708335876464844,
206,17387,,,-33.33399963378906
207,17399,-23.973493576049805,-34.375,
207,17449,-2.739830732345581,-33.25,
207,17471,,,-33.41699981689453
208,17499,-17.22820281982422,-35.125,
208,17549,-23.79555320739746,-33.41666793823242,
208,17555,,,-33.387001037597656
209,17599,-5.743368148803711,-33.66666793823242,
209,17639,,,-33.382999420166016
210,17649,-1.3095048666000366,-33.875,
210,17699,-33.72460174560547,-34.79166793823242,
210,17723,,,-33.42599868774414
211,17749,-8.38101863861084,-33.54166793823242,
211,17799,-16.426513671875,-33.29166793823242,
211,17807,,,-33.439998626708984
212,17849,-19.879905700683594,-34.958335876464844,
212,17891,,,-33.321998596191406
213,17899,6.808165550231934,-33.91666793823242,
213,17949,-44.908363342285156,-35.0,
213,17975,,,-33.31700134277344
214,17999,7.103046417236328,-33.625,
214,18049,-42.92228698730469,-33.958335876464844,
214,18059,,,-33.30099868774414
215,18099,-28.522245407104492,-34.0,
215,18143,,,-33.33300018310547
216,18149,-1.2391488552093506,-33.54166793823242,
216,18199,-0.9937566518783569,-32.625,
216,18227,,,-33.34400177001953
217,18249,-9.876078605651855,-31.375,
217,18299,-20.177011489868164,-32.66666793823242,
217,18311,,,-33.33000183105469
218,18349,-32.78802490234375,-33.708335876464844,
218,18395,,,-33.297000885009766
219,18399,5.6905646324157715,-33.66666793823242,
219,18449,0.5229923129081726,-33.958335876464844,
219,18479,,,-33.2599983215332
220,18499,-29.17767333984375,-34.04166793823242,
220,18549,-8.593244552612305,-33.75,
220,18563,,,-33.42499923706055
221,18599,-13.106576919555664,-33.54166793823242,
221,18647,,,-33.2239990234375
222,18649,-36.86408996582031,-34.208335876464844,
222,18699,-28.28826904296875,-33.375,
222,18731,,,-33.382999420166016
223,18749,-19.953533172607422,-33.0,
223,18799,28.18340301513672,-32.91666793823242,
223,18815,,,-33.41400146484375
224,18849,5.480666637420654,-33.91666793823242,
224,18899,-51.38633728027344,-34.75,
224,18899,,,-33.349998474121094
225,18949,3.6250624656677246,-33.16666793823242,
225,18983,,,-33.34600067138672
226,18999,-2.4223227500915527,-33.16666793823242,
226,19049,-23.423355102539062,-33.875,
226,19067,,,-33.249000549316406
227,19099,-30.041860580444336,-33.79166793823242,
227,19149,-22.774656295776367,-33.41666793823242,
227,19151,,,-33.33700180053711
228,19199,-1.72161865234375,-33.458335876464844,
228,19235,,,-33.29499816894531
229,19249,-6.230179786682129,-34.16666793823242,
229,19299,-11.618492126464844,-34.04166793823242,
229,19319,,,-33.42900085449219
230,19349,17.293636322021484,-33.125,
230,19399,-9.543949127197266,-33.125,
230,19403,,,-33.38199996948242
231,19449,-26.26924705505371,-34.125,
231,19487,,,-33.40599822998047
232,19499,-35.065086364746094,-34.16666793823242,
232,19549,-16.795448303222656,-33.75,
232,19571,,,-33.37099838256836
233,19599,-28.307546615600586,-35.25,
233,19649,-25.075332641601562,-33.66666793823242,
233,19655,,,-33.32500076293945
234,19699,-28.414165496826172,-33.458335876464844,
234,19739,,,-33.25199890136719
235,19749,-11.55801773071289,-33.083335876464844,
235,19799,6.1192755699157715,-33.875,
235,19823,,,-33.334999084472656
236,19849,-20.786787033081055,-33.583335876464844,
236,19899,-33.686988830566406,-35.0,
236,19907,,,-33.266998291015625
237,19949,0.9850146174430847,-33.41666793823242,
237,19991,,,-33.38100051879883
238,19999,-19.200786590576172,-33.91666793823242,
238,20049,8.188002586364746,-33.41666793823242,
238,20075,,,-33.4379997253418
239,20099,-51.7926139831543,-34.5,
239,20149,-11.770633697509766,-34.083335876464844,
239,20159,,,-33.45600128173828
240,20199,-25.798452377319336,-32.375,
240,20243,,,-33.35900115966797
241,20249,-28.549823760986328,-33.833335876464844,
241,20299,-1.1253427267074585,-33.0,
241,20327,,,-33.362998962402344
242,20349,4.668776512145996,-33.16666793823242,
242,20399,-21.99343490600586,-33.5,
242,20411,,,-33.52799987792969
243,20449,-16.988815307617188,-33.708335876464844,
243,20495,,,-33.486000061035156
244,20499,-18.21603012084961,-34.16666793823242,
244,20549,-1.1482517719268799,-33.625,
244,20579,,,-33.46200180053711
245,20599,-10.317910194396973,-33.833335876464844,
245,20649,-11.780691146850586,-33.875,
245,20663,,,-33.33599853515625
246,20699,19.246519088745117,-32.583335876464844,
246,20747,,,-33.47600173950195
247,20749,-27.861486434936523,-34.0,
247,20799,-39.77714538574219,-33.125,
247,20831,,,-33.51100158691406
248,20849,2.8144092559814453,-32.333335876464844,
248,20899,1.199620008468628,-34.29166793823242,
248,20915,,,-33.4379997253418
249,20949,-31.32614517211914,-34.708335876464844,
249,20999,-26.25904083251953,-34.125,
249,20999,,,-33.50299835205078
250,21049,-6.874873161315918,-34.66666793823242,
250,21083,,,-33.42499923706055
251,21099,-6.340411186218262,-34.958335876464844,
251,21149,-45.753379821777344,-34.75,
251,21167,,,-33.48500061035156
252,21199,20.16755485534668,-33.125,
252,21249,-19.68341064453125,-32.625,
252,21251,,,-33.439998626708984
253,21299,-6.349169731140137,-33.083335876464844,
253,21335,,,-33.301998138427734
254,21349,-18.759687423706055,-33.708335876464844,
254,21399,-13.203104972839355,-33.583335876464844,
254,21419,,,-33.361000061035156
255,21449,-33.09669494628906,-33.66666793823242,
255,21499,5.306109428405762,-33.083335876464844,
255,21503,,,-33.30099868774414
256,21549,5.6105146408081055,-32.458335876464844,
256,21587,,,-33.3849983215332
257,21599,18.009611129760742,-32.708335876464844,
257,21649,-0.12317816913127899,-32.958335876464844,
257,21671,,,-33.35300064086914
258,21699,4.221939563751221,-33.333335876464844,
258,21749,-21.45425033569336,-33.91666793823242,
258,21755,,,-33.323001861572266
259,21799,5.445666313171387,-32.875,
259,21839,,,-33.275001525878906
