epoch,step,train/loss,train/reward,val/reward
30,2599,342.14178466796875,-332.125,
30,2603,,,-328.10101318359375
31,2649,-1725.431884765625,-341.0833435058594,
31,2687,,,-329.27899169921875
32,2699,-307.98809814453125,-328.0,
32,2749,-1059.469482421875,-339.0833435058594,
32,2771,,,-329.1199951171875
33,2799,-920.6676635742188,-339.54168701171875,
33,2849,-314.2030944824219,-329.0,
33,2855,,,-329.9840087890625
34,2899,-1234.6317138671875,-337.66668701171875,
34,2939,,,-329.2590026855469
35,2949,-780.519287109375,-329.91668701171875,
35,2999,-1453.7708740234375,-334.5833435058594,
35,3023,,,-336.5610046386719
36,3049,-601.4842529296875,-331.29168701171875,
36,3099,-714.936767578125,-333.29168701171875,
36,3107,,,-328.37200927734375
37,3149,-1781.427490234375,-337.5,
37,3191,,,-338.4599914550781
38,3199,-599.4022216796875,-331.625,
38,3249,67.5108642578125,-332.5833435058594,
38,3275,,,-327.635986328125
39,3299,-29.966827392578125,-329.04168701171875,
39,3349,-662.2916259765625,-340.29168701171875,
39,3359,,,-327.97900390625
40,3399,-613.6268920898438,-338.2083435058594,
40,3443,,,-330.6629943847656
41,3449,-793.0616455078125,-329.79168701171875,
41,3499,-428.54010009765625,-325.4583435058594,
41,3527,,,-329.6440124511719
42,3549,-575.736572265625,-329.79168701171875,
42,3599,-329.4786071777344,-328.66668701171875,
42,3611,,,-328.70599365234375
43,3649,-725.7701416015625,-331.75,
43,3695,,,-334.7040100097656
44,3699,-564.4649047851562,-329.41668701171875,
44,3749,-670.732421875,-334.66668701171875,
44,3779,,,-329.5249938964844
45,3799,-546.7947998046875,-330.125,
45,3849,-65.97777557373047,-330.41668701171875,
45,3863,,,-327.8340148925781
46,3899,-804.53173828125,-330.8333435058594,
46,3947,,,-327.9649963378906
47,3949,-451.27783203125,-332.9583435058594,
47,3999,-622.51806640625,-333.5833435058594,
47,4031,,,-329.01300048828125
48,4049,-813.72607421875,-339.54168701171875,
48,4099,-413.58740234375,-334.29168701171875,
48,4115,,,-329.39898681640625
49,4149,-493.4844665527344,-335.875,
49,4199,-1227.1434326171875,-335.625,
49,4199,,,-331.2720031738281
50,4249,-689.595458984375,-336.125,
50,4283,,,-330.1629943847656
51,4299,-473.50726318359375,-341.0833435058594,
51,4349,-69.5948486328125,-331.75,
51,4367,,,-329.4179992675781
52,4399,-831.2977294921875,-333.0,
52,4449,-428.533447265625,-335.8333435058594,
52,4451,,,-329.1839904785156
53,4499,-102.44221496582031,-327.7083435058594,
53,4535,,,-330.94500732421875
54,4549,71.6654281616211,-334.7083435058594,
54,4599,-188.91720581054688,-325.66668701171875,
54,4619,,,-328.36199951171875
55,4649,-157.63714599609375,-333.75,
55,4699,-936.8236083984375,-338.0,
55,4703,,,-336.80499267578125
56,4749,-510.39208984375,-326.9583435058594,
56,4787,,,-327.76300048828125
57,4799,-166.51394653320312,-331.875,
57,4849,-548.4652709960938,-333.8333435058594,
57,4871,,,-327.7760009765625
58,4899,-688.5968627929688,-333.7083435058594,
58,4949,-381.6681823730469,-333.25,
58,4955,,,-329.4540100097656
59,4999,18.1398983001709,-329.79168701171875,
59,5039,,,-329.2080078125
60,5049,-884.0523681640625,-335.5,
60,5099,-735.3804931640625,-330.7083435058594,
60,5123,,,-331.3299865722656
61,5149,-207.95587158203125,-330.375,
61,5199,-177.50706481933594,-334.8333435058594,
61,5207,,,-328.7690124511719
62,5249,-385.9588623046875,-332.375,
62,5291,,,-327.22198486328125
63,5299,-373.1497497558594,-331.125,
63,5349,-932.3693237304688,-330.125,
63,5375,,,-328.0840148925781
64,5399,-341.1584777832031,-327.4583435058594,
64,5449,-909.4144287109375,-333.25,
64,5459,,,-327.156005859375
65,5499,-151.51829528808594,-328.125,
65,5543,,,-329.0249938964844
66,5549,-1057.396728515625,-334.79168701171875,
66,5599,-68.674560546875,-326.375,
66,5627,,,-328.6860046386719
67,5649,-747.8031005859375,-334.7083435058594,
67,5699,-503.08917236328125,-330.2083435058594,
67,5711,,,-327.59600830078125
68,5749,-361.1053466796875,-331.2083435058594,
68,5795,,,-327.4289855957031
69,5799,-357.23333740234375,-332.41668701171875,
69,5849,-388.8072204589844,-333.7083435058594,
69,5879,,,-328.1050109863281
70,5899,-464.52099609375,-329.29168701171875,
70,5949,-199.54653930664062,-331.0833435058594,
70,5963,,,-326.8919982910156
71,5999,-761.1813354492188,-335.5,
71,6047,,,-330.27099609375
72,6049,-1331.5758056640625,-335.875,
72,6099,-712.2545776367188,-335.29168701171875,
72,6131,,,-327.3030090332031
73,6149,-259.92132568359375,-327.4583435058594,
73,6199,-1489.5101318359375,-336.0833435058594,
73,6215,,,-331.0989990234375
74,6249,-779.205322265625,-336.7083435058594,
74,6299,-613.1089477539062,-332.375,
74,6299,,,-331.3450012207031
75,6349,-646.0987548828125,-332.54168701171875,
75,6383,,,-328.5140075683594
76,6399,-422.2015380859375,-330.16668701171875,
76,6449,-560.0028686523438,-335.79168701171875,
76,6467,,,-334.6990051269531
77,6499,-388.85467529296875,-329.54168701171875,
77,6549,-531.9501953125,-324.3333435058594,
77,6551,,,-328.3039855957031
78,6599,-736.5070190429688,-327.5833435058594,
78,6635,,,-329.7550048828125
79,6649,-1039.8065185546875,-337.41668701171875,
79,6699,-524.4423828125,-332.41668701171875,
79,6719,,,-330.2569885253906
80,6749,-1340.015625,-337.16668701171875,
80,6799,-647.0543212890625,-331.16668701171875,
80,6803,,,-328.3810119628906
81,6849,-443.553466796875,-327.16668701171875,
81,6887,,,-332.71600341796875
82,6899,-1298.003662109375,-336.0833435058594,
82,6949,-565.8639526367188,-329.7083435058594,
82,6971,,,-326.8869934082031
83,6999,-770.1260986328125,-336.5,
83,7049,-405.1758728027344,-326.91668701171875,
83,7055,,,-327.5010070800781
84,7099,-543.2152099609375,-333.7083435058594,
84,7139,,,-327.45098876953125
85,7149,-771.1402587890625,-330.375,
85,7199,-1037.697998046875,-338.91668701171875,
85,7223,,,-326.4209899902344
86,7249,-1041.95458984375,-335.79168701171875,
86,7299,169.846923828125,-326.25,
86,7307,,,-327.36199951171875
87,7349,-622.3534545898438,-329.2083435058594,
87,7391,,,-327.1109924316406
88,7399,-742.1708374023438,-339.79168701171875,
88,7449,-600.7069091796875,-329.54168701171875,
88,7475,,,-328.28900146484375
89,7499,48.046173095703125,-323.8333435058594,
89,7549,-331.3025817871094,-333.5833435058594,
89,7559,,,-327.95599365234375
90,7599,-978.30859375,-329.375,
90,7643,,,-327.4949951171875
91,7649,-555.828857421875,-333.625,
91,7699,-689.047119140625,-329.875,
91,7727,,,-329.0580139160156
92,7749,-378.7813720703125,-330.375,
92,7799,-272.00982666015625,-328.0833435058594,
92,7811,,,-328.6730041503906
93,7849,-512.69091796875,-332.3333435058594,
93,7895,,,-329.1650085449219
94,7899,-617.8560791015625,-329.4583435058594,
94,7949,-681.19384765625,-337.04168701171875,
94,7979,,,-331.156005859375
95,7999,-398.981689453125,-331.0833435058594,
95,8049,-411.5054626464844,-326.0,
95,8063,,,-328.8380126953125
96,8099,-373.1943359375,-331.9583435058594,
96,8147,,,-329.406005859375
97,8149,-593.4697265625,-328.875,
97,8199,-542.020263671875,-328.9583435058594,
97,8231,,,-332.84698486328125
98,8249,-1105.4027099609375,-335.4583435058594,
98,8299,-975.9718017578125,-330.04168701171875,
98,8315,,,-329.6549987792969
99,8349,-221.30618286132812,-331.875,
99,8399,-318.7630615234375,-340.375,
99,8399,,,-331.4309997558594
