epoch,step,train/loss,train/reward,val/reward
23,1999,-110.10350036621094,-84.75,
23,2015,,,-84.6520004272461
24,2049,-149.08848571777344,-84.04167175292969,
24,2099,-218.38294982910156,-88.125,
24,2099,,,-83.77300262451172
25,2149,-33.66669464111328,-84.29167175292969,
25,2183,,,-84.59200286865234
26,2199,-63.597694396972656,-85.79167175292969,
26,2249,-189.41697692871094,-85.375,
26,2267,,,-85.33999633789062
27,2299,-12.169609069824219,-85.70833587646484,
27,2349,51.785255432128906,-83.29167175292969,
27,2351,,,-84.0250015258789
28,2399,-177.81625366210938,-85.04167175292969,
28,2435,,,-84.3489990234375
29,2449,-63.326942443847656,-84.95833587646484,
29,2499,27.840496063232422,-84.20833587646484,
29,2519,,,-83.92900085449219
30,2549,-202.0784912109375,-87.41667175292969,
30,2599,-74.1072998046875,-84.83333587646484,
30,2603,,,-83.9469985961914
31,2649,-55.854949951171875,-83.83333587646484,
31,2687,,,-84.06900024414062
32,2699,-84.91450500488281,-84.54167175292969,
32,2749,-406.51898193359375,-87.75,
32,2771,,,-84.30899810791016
33,2799,-636.6893310546875,-89.16667175292969,
33,2849,-80.4087905883789,-84.20833587646484,
33,2855,,,-83.81600189208984
34,2899,-67.50347137451172,-85.25,
34,2939,,,-84.14299774169922
35,2949,18.017677307128906,-84.625,
35,2999,-396.8858337402344,-85.95833587646484,
35,3023,,,-84.7239990234375
36,3049,-765.10546875,-86.54167175292969,
36,3099,-252.93844604492188,-85.16667175292969,
36,3107,,,-84.2490005493164
37,3149,-107.64042663574219,-84.95833587646484,
37,3191,,,-83.9209976196289
38,3199,-18.45117950439453,-84.66667175292969,
38,3249,-165.945556640625,-84.54167175292969,
38,3275,,,-84.677001953125
39,3299,-102.9342041015625,-85.70833587646484,
39,3349,-33.96661376953125,-83.83333587646484,
39,3359,,,-84.33499908447266
40,3399,13.687931060791016,-85.41667175292969,
40,3443,,,-84.06199645996094
41,3449,-52.69976043701172,-83.04167175292969,
41,3499,-212.4728240966797,-84.75,
41,3527,,,-84.05500030517578
42,3549,-70.71406555175781,-85.75,
42,3599,-97.1573715209961,-83.75,
42,3611,,,-84.1760025024414
43,3649,-43.627071380615234,-84.91667175292969,
43,3695,,,-84.24600219726562
44,3699,13.844846725463867,-84.875,
44,3749,-35.75855255126953,-84.29167175292969,
44,3779,,,-83.98699951171875
45,3799,-187.80789184570312,-85.20833587646484,
45,3849,-344.14703369140625,-87.0,
45,3863,,,-83.8550033569336
46,3899,-56.329734802246094,-84.625,
46,3947,,,-84.5770034790039
47,3949,-38.49482345581055,-84.33333587646484,
47,3999,94.77718353271484,-84.33333587646484,
47,4031,,,-84.0530014038086
48,4049,-67.84359741210938,-83.5,
48,4099,-12.746200561523438,-84.79167175292969,
48,4115,,,-84.2770004272461
49,4149,-124.4183349609375,-85.70833587646484,
49,4199,-17.996017456054688,-81.375,
49,4199,,,-84.66799926757812
50,4249,-96.1960678100586,-86.95833587646484,
50,4283,,,-84.75499725341797
51,4299,-50.55144500732422,-85.08333587646484,
51,4349,-106.69087219238281,-85.875,
51,4367,,,-83.75399780273438
52,4399,-13.776545524597168,-85.33333587646484,
52,4449,-147.29827880859375,-85.41667175292969,
52,4451,,,-84.80799865722656
53,4499,-183.24859619140625,-83.79167175292969,
53,4535,,,-84.06800079345703
54,4549,-262.7882080078125,-86.5,
54,4599,-314.02520751953125,-85.29167175292969,
54,4619,,,-83.82099914550781
55,4649,-162.10643005371094,-85.95833587646484,
55,4699,-398.0350036621094,-86.79167175292969,
55,4703,,,-84.23100280761719
56,4749,-130.91513061523438,-85.375,
56,4787,,,-83.92400360107422
57,4799,6.681602478027344,-85.41667175292969,
57,4849,-142.02340698242188,-84.375,
57,4871,,,-84.66799926757812
58,4899,-83.41787719726562,-83.625,
58,4949,-39.04686737060547,-83.16667175292969,
58,4955,,,-83.7249984741211
59,4999,-101.41007995605469,-85.54167175292969,
59,5039,,,-84.00900268554688
60,5049,-122.33406829833984,-82.66667175292969,
60,5099,44.88536834716797,-85.66667175292969,
60,5123,,,-84.14700317382812
61,5149,21.983707427978516,-83.875,
61,5199,-71.96331024169922,-83.70833587646484,
61,5207,,,-83.62300109863281
62,5249,-30.600669860839844,-82.25,
62,5291,,,-83.79000091552734
63,5299,-83.83200073242188,-83.66667175292969,
63,5349,-62.9676628112793,-84.04167175292969,
63,5375,,,-84.38300323486328
64,5399,-83.1546859741211,-84.875,
64,5449,-84.63316345214844,-84.33333587646484,
64,5459,,,-84.08100128173828
65,5499,-66.6988754272461,-84.33333587646484,
65,5543,,,-83.6719970703125
66,5549,-84.55230712890625,-83.83333587646484,
66,5599,-93.6717758178711,-86.29167175292969,
66,5627,,,-83.89900207519531
67,5649,-92.12187194824219,-84.29167175292969,
67,5699,-42.16332244873047,-85.16667175292969,
67,5711,,,-83.44200134277344
68,5749,-153.28717041015625,-83.45833587646484,
68,5795,,,-83.4219970703125
69,5799,-186.7688446044922,-85.0,
69,5849,-206.21359252929688,-84.75,
69,5879,,,-83.4020004272461
70,5899,-143.52528381347656,-84.04167175292969,
70,5949,-34.8330192565918,-85.08333587646484,
70,5963,,,-83.50199890136719
71,5999,-112.73588562011719,-84.66667175292969,
71,6047,,,-83.28800201416016
72,6049,-45.86701202392578,-84.41667175292969,
72,6099,30.92632293701172,-82.875,
72,6131,,,-83.36599731445312
73,6149,50.323211669921875,-83.29167175292969,
73,6199,68.7119140625,-83.54167175292969,
73,6215,,,-83.54100036621094
74,6249,-17.413238525390625,-84.25,
74,6299,-53.520751953125,-82.875,
74,6299,,,-83.26300048828125
75,6349,-134.41250610351562,-84.375,
75,6383,,,-83.48400115966797
76,6399,50.14923095703125,-83.0,
76,6449,-34.89117431640625,-84.95833587646484,
76,6467,,,-83.30000305175781
77,6499,-24.464111328125,-85.41667175292969,
77,6549,-71.98165893554688,-84.04167175292969,
77,6551,,,-83.46199798583984
78,6599,-64.37261962890625,-85.58333587646484,
78,6635,,,-83.4990005493164
79,6649,29.682453155517578,-82.54167175292969,
79,6699,77.4673080444336,-83.20833587646484,
79,6719,,,-83.61399841308594
80,6749,43.99320602416992,-83.125,
80,6799,-6.326314449310303,-84.04167175292969,
80,6803,,,-84.35099792480469
81,6849,-158.87347412109375,-84.20833587646484,
81,6887,,,-83.76300048828125
82,6899,135.888916015625,-82.04167175292969,
82,6949,-99.91259002685547,-82.0,
82,6971,,,-83.51699829101562
83,6999,-112.475341796875,-84.0,
83,7049,-64.50577545166016,-83.125,
83,7055,,,-83.83999633789062
84,7099,-221.1025848388672,-84.54167175292969,
84,7139,,,-83.91699981689453
85,7149,-104.61907196044922,-84.33333587646484,
85,7199,-68.6089096069336,-83.95833587646484,
85,7223,,,-83.9489974975586
86,7249,-170.92892456054688,-84.29167175292969,
86,7299,-84.96886444091797,-85.04167175292969,
86,7307,,,-83.75800323486328
87,7349,-243.0087127685547,-85.04167175292969,
87,7391,,,-83.72100067138672
88,7399,19.551042556762695,-83.08333587646484,
88,7449,-200.8214569091797,-83.625,
88,7475,,,-83.34300231933594
89,7499,-245.92324829101562,-84.54167175292969,
89,7549,-69.63102722167969,-85.625,
89,7559,,,-83.58399963378906
90,7599,-7.552342414855957,-84.66667175292969,
90,7643,,,-83.6510009765625
91,7649,-50.9837760925293,-83.16667175292969,
91,7699,-4.5642242431640625,-83.70833587646484,
91,7727,,,-83.69100189208984
92,7749,-63.620235443115234,-83.0,
92,7799,-38.73027038574219,-84.625,
92,7811,,,-83.58100128173828
93,7849,-94.7326889038086,-85.95833587646484,
93,7895,,,-83.4219970703125
94,7899,25.490962982177734,-83.08333587646484,
94,7949,-14.084612846374512,-83.79167175292969,
94,7979,,,-83.35800170898438
95,7999,-6.8827314376831055,-84.16667175292969,
95,8049,-8.923922538757324,-85.54167175292969,
95,8063,,,-84.05699920654297
96,8099,-193.2867889404297,-85.70833587646484,
96,8147,,,-84.46499633789062
97,8149,-109.97898864746094,-84.83333587646484,
97,8199,-24.661535263061523,-84.08333587646484,
97,8231,,,-83.38500213623047
98,8249,-231.381591796875,-85.79167175292969,
98,8299,8.487417221069336,-84.29167175292969,
98,8315,,,-83.30699920654297
99,8349,27.293249130249023,-84.33333587646484,
99,8399,309.8173522949219,-79.5,
99,8399,,,-83.14299774169922
