ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10
38.46875,39.65625,21.21875,30.0,28.0,8.25,13.5625,32.78125,15.8125,12.25
39.6875,39.375,20.90625,29.65625,26.65625,8.15625,14.8125,33.03125,15.6875,12.03125
38.59375,38.71875,22.375,31.21875,26.625,7.625,13.5625,34.28125,15.0625,11.9375
39.15625,38.34375,21.40625,30.5625,26.9375,8.40625,13.75,33.40625,15.03125,13.0
39.625,38.34375,20.8125,29.625,27.59375,8.65625,14.875,32.96875,15.53125,11.96875
39.40625,38.96875,21.09375,29.84375,27.90625,8.1875,14.8125,33.84375,15.3125,10.625
39.5,39.25,20.90625,29.75,27.75,7.9375,14.3125,33.6875,15.15625,11.75
38.65625,39.59375,22.25,30.25,27.3125,7.71875,15.3125,33.03125,15.0,10.875
39.75,38.78125,21.1875,29.96875,26.84375,7.75,15.0,33.5,15.5625,11.65625
38.375,39.84375,20.46875,31.21875,27.8125,8.25,14.375,33.375,14.71875,11.5625
39.0625,40.03125,21.40625,29.84375,27.84375,8.0625,15.34375,32.15625,15.0,11.25
39.5,37.71875,21.75,30.875,26.21875,7.5625,13.21875,33.9375,16.8125,12.40625
39.96875,39.25,20.96875,29.75,27.3125,7.90625,13.90625,32.84375,15.96875,12.125
39.53125,39.09375,21.34375,30.84375,26.9375,7.8125,14.5,33.75,14.78125,11.40625
38.4375,39.78125,21.6875,28.96875,28.03125,7.40625,14.28125,33.15625,15.75,12.5
38.625,38.75,21.75,30.03125,26.96875,7.65625,13.25,33.6875,16.28125,13.0
39.15625,39.4375,21.71875,29.78125,26.5625,8.40625,14.34375,33.9375,15.0,11.65625
38.75,38.9375,21.0,30.25,26.875,8.84375,14.0625,34.0625,14.96875,12.25
39.3125,39.125,20.6875,29.59375,27.8125,8.40625,14.65625,34.34375,15.125,10.9375
37.5,38.78125,21.4375,30.4375,27.78125,8.34375,14.90625,33.0,15.40625,12.40625
39.5625,39.0625,20.78125,30.25,26.90625,8.03125,14.1875,34.15625,15.5,11.5625
39.5,39.34375,20.25,30.53125,27.25,8.1875,14.03125,33.09375,15.625,12.1875
38.96875,38.40625,21.5,30.9375,27.75,7.75,14.375,32.96875,15.375,11.96875
39.40625,40.03125,21.34375,30.5,27.5,7.40625,13.875,33.21875,15.25,11.46875
38.9375,38.75,21.5,29.9375,26.6875,8.0,15.21875,33.5625,15.34375,12.0625
39.46875,39.28125,21.125,29.375,26.75,7.15625,14.25,33.875,16.125,12.59375
38.9375,37.625,20.9375,29.96875,26.96875,8.40625,14.71875,33.15625,16.40625,12.875
38.65625,38.84375,21.4375,29.71875,26.59375,7.9375,15.125,33.625,16.0,12.0625
39.40625,38.25,21.15625,30.21875,26.84375,8.21875,13.84375,34.03125,15.5625,12.46875
38.125,39.40625,20.96875,31.5,26.3125,7.78125,14.0,33.6875,15.40625,12.8125
38.71875,39.03125,21.0625,30.71875,26.4375,7.6875,14.40625,33.875,15.84375,12.21875
39.09375,38.15625,20.90625,30.09375,26.84375,7.5,15.46875,34.8125,15.28125,11.84375
39.875,40.125,20.46875,31.0,26.0,7.15625,14.8125,33.15625,15.1875,12.21875
39.15625,39.78125,21.53125,30.5,26.03125,7.375,14.84375,33.59375,15.125,12.0625
39.78125,38.0625,21.03125,30.625,26.5625,7.90625,15.9375,33.09375,14.8125,12.1875
39.09375,38.9375,21.71875,29.71875,27.21875,8.25,13.875,33.5,15.78125,11.90625
38.1875,39.90625,21.28125,30.1875,26.84375,7.9375,14.5,33.8125,15.46875,11.875
39.78125,39.625,21.375,29.28125,26.8125,7.28125,13.875,33.84375,15.75,12.375
40.5625,37.75,21.75,29.46875,27.3125,8.28125,14.21875,33.75,15.1875,11.71875
38.78125,40.75,21.0,30.15625,26.8125,7.25,14.59375,33.59375,15.59375,11.46875
39.25,39.40625,21.5,29.75,27.53125,7.84375,14.0,33.1875,14.96875,12.5625
38.5,38.84375,20.84375,29.84375,28.34375,8.1875,14.375,34.0625,15.84375,11.15625
40.5,39.75,21.5625,30.375,25.71875,8.59375,13.65625,32.6875,15.03125,12.125
38.75,39.65625,21.375,31.4375,26.65625,8.46875,14.34375,32.34375,15.375,11.59375
39.03125,39.53125,21.28125,30.46875,26.0625,6.875,14.78125,34.09375,15.625,12.25
39.84375,39.09375,20.75,30.40625,26.9375,8.4375,14.21875,33.3125,14.75,12.25
38.46875,39.0625,21.71875,29.96875,26.9375,8.1875,13.59375,33.96875,15.8125,12.28125
38.78125,38.5625,21.0625,31.375,28.0,7.75,14.59375,33.5625,15.03125,11.28125
39.0625,39.875,20.5625,31.6875,25.5625,7.9375,14.6875,33.375,14.78125,12.46875
37.875,40.03125,21.5,30.375,27.21875,8.375,13.53125,33.75,15.21875,12.125
38.34375,38.5625,21.15625,31.59375,27.21875,7.125,14.4375,33.8125,15.4375,12.3125
39.1875,39.625,21.5,29.9375,27.59375,7.46875,14.625,32.46875,15.8125,11.78125
38.65625,39.875,21.71875,31.15625,27.0625,7.78125,13.6875,33.34375,15.25,11.46875
39.5625,37.5625,21.34375,30.375,26.75,8.1875,14.40625,33.75,15.0,13.0625
38.90625,38.9375,22.75,30.5,26.15625,8.40625,13.625,33.53125,15.59375,11.59375
39.59375,39.5625,20.1875,30.8125,27.53125,7.6875,13.59375,32.96875,15.21875,12.84375
38.75,38.9375,21.28125,30.4375,27.0625,7.4375,14.15625,33.78125,15.78125,12.375
38.09375,39.625,21.21875,30.53125,27.90625,7.5625,14.3125,33.65625,15.3125,11.78125
38.9375,40.5625,21.28125,30.0625,26.125,8.09375,13.9375,34.03125,14.96875,12.0
38.65625,40.21875,20.78125,30.8125,27.09375,7.21875,14.625,32.1875,15.75,12.65625
38.09375,39.65625,21.375,30.5,28.46875,8.34375,13.65625,32.71875,15.1875,12.0
38.625,38.9375,22.21875,28.90625,26.46875,8.4375,15.0625,33.625,15.5,12.21875
40.21875,38.03125,21.09375,30.15625,26.8125,7.625,13.6875,34.375,15.90625,12.09375
39.4375,38.5,21.8125,30.125,26.6875,7.75,14.65625,33.6875,15.5625,11.78125
38.96875,39.84375,21.3125,30.4375,26.90625,7.65625,14.53125,33.75,15.15625,11.4375
39.96875,38.84375,20.75,30.625,26.875,7.25,14.25,33.0625,15.46875,12.90625
39.25,38.6875,21.1875,29.9375,26.90625,8.03125,14.59375,32.8125,15.84375,12.75
39.28125,39.65625,21.15625,30.59375,26.9375,7.78125,14.25,33.15625,15.1875,12.0
39.46875,38.65625,22.09375,30.0625,26.4375,7.65625,14.6875,33.25,15.71875,11.96875
37.65625,39.375,21.53125,31.8125,27.15625,7.5,14.28125,33.5625,15.3125,11.8125
39.3125,39.6875,21.46875,30.53125,26.5,7.28125,14.625,34.0,15.5,11.09375
40.125,38.59375,21.09375,30.1875,27.53125,7.28125,15.28125,34.3125,14.90625,10.6875
40.125,38.1875,20.59375,31.40625,26.03125,8.25,14.625,33.65625,15.15625,11.96875
38.1875,39.15625,22.34375,30.375,26.53125,8.28125,13.9375,33.6875,15.78125,11.71875
38.4375,39.625,20.71875,31.25,26.625,8.59375,14.4375,33.65625,14.5,12.15625
37.875,38.75,21.0625,30.34375,27.3125,7.6875,14.5625,34.0,15.96875,12.4375
38.8125,39.84375,21.25,30.375,27.5625,7.5625,14.0625,32.5625,15.09375,12.875
39.875,39.84375,21.75,29.46875,26.21875,7.75,14.5,34.5625,14.6875,11.34375
39.5625,38.71875,21.3125,30.9375,27.40625,8.3125,12.59375,33.375,15.65625,12.125
38.34375,40.15625,20.78125,30.78125,27.96875,7.8125,14.34375,33.15625,15.1875,11.46875
38.90625,39.65625,21.0,30.40625,27.21875,8.125,13.8125,33.65625,15.25,11.96875
38.25,40.375,21.28125,30.34375,27.125,7.625,14.40625,33.21875,15.09375,12.28125
39.25,39.3125,21.15625,30.71875,26.0625,7.8125,15.375,32.90625,14.90625,12.5
39.875,39.46875,21.09375,30.78125,26.59375,7.84375,14.0,33.09375,15.40625,11.84375
39.5,37.875,22.25,30.46875,27.40625,8.4375,12.78125,34.1875,15.59375,11.5
37.6875,38.8125,21.21875,30.59375,27.78125,6.96875,14.375,33.875,15.625,13.0625
39.09375,39.25,21.84375,29.84375,26.75,8.09375,13.4375,33.84375,15.0625,12.78125
38.25,38.6875,21.3125,29.84375,27.6875,9.15625,14.8125,33.4375,15.3125,11.5
39.5,39.0625,21.8125,29.0625,27.90625,8.3125,14.28125,33.65625,15.25,11.15625
39.03125,39.875,21.625,30.21875,26.15625,7.875,14.375,33.65625,15.40625,11.78125
39.625,38.125,21.3125,30.90625,26.6875,7.90625,14.34375,34.09375,15.09375,11.90625
40.4375,40.40625,21.375,29.125,26.6875,8.25,13.40625,34.21875,15.09375,11.0
38.9375,38.625,21.5,30.34375,26.625,7.4375,14.5,34.21875,16.125,11.6875
39.1875,38.03125,21.4375,29.78125,26.65625,8.96875,14.46875,33.9375,15.40625,12.125
38.96875,38.65625,21.125,29.9375,27.09375,7.59375,14.8125,33.53125,16.0,12.28125
39.59375,40.5625,20.34375,29.53125,26.84375,7.25,14.59375,33.6875,15.4375,12.15625
38.6875,39.46875,22.125,29.96875,27.4375,8.25,13.09375,33.21875,16.28125,11.46875
37.78125,39.4375,21.28125,30.625,27.25,7.71875,14.03125,33.8125,15.53125,12.53125
38.3125,39.53125,21.5625,30.15625,27.40625,7.84375,14.0625,32.9375,16.21875,11.96875
40.71875,38.5,21.25,30.96875,26.71875,8.4375,14.1875,32.375,15.625,11.21875
39.59375,40.21875,20.625,29.6875,26.25,7.46875,13.9375,35.0,15.28125,11.9375
38.8125,40.6875,21.65625,29.71875,27.46875,7.8125,13.8125,32.71875,15.6875,11.625
38.78125,39.65625,21.65625,30.8125,27.40625,7.4375,13.15625,34.0625,15.03125,12.0
39.0,38.46875,20.90625,30.46875,27.125,8.28125,13.78125,33.875,15.65625,12.4375
39.25,39.90625,20.875,30.25,27.90625,6.9375,14.34375,33.125,15.6875,11.71875
40.15625,40.0,22.03125,29.9375,26.09375,7.90625,13.8125,33.0625,15.28125,11.71875
39.5,39.4375,20.71875,31.875,26.6875,8.4375,13.71875,34.15625,14.4375,11.03125
37.84375,39.9375,21.625,29.53125,27.0625,8.28125,14.5,34.46875,15.5,11.25
39.8125,37.71875,21.25,30.1875,26.375,7.875,14.6875,33.5625,15.8125,12.71875
38.625,40.21875,21.65625,29.21875,27.15625,8.78125,15.34375,32.53125,14.8125,11.65625
37.46875,38.59375,21.53125,30.5,26.46875,7.96875,14.5625,34.28125,16.03125,12.59375
41.25,38.75,20.59375,29.9375,26.90625,7.4375,14.5625,33.625,15.28125,11.65625
39.46875,40.0,21.375,29.6875,27.25,7.71875,13.9375,34.15625,15.375,11.03125
37.96875,38.9375,21.71875,30.03125,27.9375,8.125,14.21875,33.65625,15.78125,11.625
39.0,38.5,20.8125,30.6875,27.03125,7.78125,15.28125,33.625,15.6875,11.59375
39.9375,39.625,21.0625,30.21875,26.90625,7.9375,14.5,33.21875,15.09375,11.5
39.40625,40.03125,21.375,29.8125,26.46875,7.15625,13.625,33.5,16.375,12.25
40.46875,38.0625,20.65625,30.71875,26.5625,8.09375,14.9375,33.625,15.21875,11.65625
39.625,37.8125,20.46875,29.8125,28.0,8.15625,14.84375,33.28125,15.4375,12.5625
39.53125,37.9375,21.75,29.96875,26.78125,7.71875,13.78125,34.40625,15.5,12.625
38.4375,39.0625,21.625,30.3125,27.25,7.75,14.0625,33.0,16.3125,12.1875
39.3125,39.03125,21.78125,30.25,27.09375,8.1875,14.15625,33.96875,14.875,11.34375
39.5,39.375,21.15625,29.5625,27.5,7.8125,15.4375,32.09375,15.4375,12.125
39.6875,40.3125,21.0,30.0,26.28125,6.96875,15.125,33.78125,15.25,11.59375
38.25,39.03125,20.65625,29.96875,26.78125,8.34375,14.6875,34.4375,15.375,12.46875
38.6875,39.75,21.21875,30.15625,27.625,9.125,14.375,32.6875,14.8125,11.5625
38.1875,39.0625,22.0,29.90625,27.21875,8.1875,14.125,32.6875,16.15625,12.46875
38.46875,39.625,21.875,30.0625,26.65625,8.625,14.3125,34.4375,15.34375,10.59375
39.4375,39.34375,20.625,30.40625,27.0625,7.09375,13.4375,33.5625,16.40625,12.625
38.21875,41.0625,21.25,29.90625,26.4375,7.90625,14.03125,33.84375,15.0625,12.28125
40.4375,38.65625,21.9375,28.65625,25.6875,7.8125,14.5625,33.53125,15.78125,12.9375
39.53125,39.125,21.40625,30.78125,27.5,7.96875,14.0625,32.0625,15.71875,11.84375
38.75,38.53125,21.96875,30.875,27.15625,7.84375,14.53125,33.4375,15.34375,11.5625
38.9375,39.90625,21.59375,30.375,25.8125,7.84375,14.125,33.875,15.59375,11.9375
39.09375,38.96875,21.21875,30.59375,26.40625,8.90625,13.34375,33.84375,15.625,12.0
39.1875,37.34375,21.6875,29.78125,27.125,8.03125,14.53125,34.1875,15.90625,12.21875
38.9375,38.65625,21.25,30.65625,27.40625,7.53125,14.09375,33.5625,15.84375,12.0625
38.0625,40.3125,21.5625,30.25,27.0,7.84375,14.15625,33.5625,15.46875,11.78125
40.28125,39.65625,20.53125,30.875,26.375,7.375,14.59375,33.3125,14.84375,12.15625
39.21875,38.65625,21.0625,30.78125,27.25,8.1875,13.9375,33.96875,15.28125,11.65625
38.46875,39.40625,21.0625,29.875,27.1875,7.21875,14.3125,34.59375,15.9375,11.9375
38.28125,38.84375,21.03125,30.65625,27.4375,7.8125,14.15625,33.8125,15.78125,12.1875
38.46875,40.34375,20.90625,30.3125,27.34375,8.53125,13.375,33.28125,15.78125,11.65625
38.875,39.25,20.90625,31.03125,26.375,7.6875,13.75,33.65625,15.90625,12.5625
39.09375,39.25,21.34375,30.65625,27.125,7.03125,14.96875,33.125,15.3125,12.09375
39.15625,39.9375,20.53125,29.46875,26.65625,7.28125,15.1875,34.3125,15.84375,11.625
38.5625,39.0625,21.15625,29.375,27.28125,8.28125,15.125,33.25,16.03125,11.875
39.84375,38.15625,20.65625,30.125,27.03125,7.59375,14.90625,34.34375,15.4375,11.90625
39.15625,39.53125,21.09375,30.28125,27.375,8.1875,14.25,33.625,15.0,11.5
39.53125,38.1875,21.34375,30.28125,26.65625,8.28125,14.34375,34.625,15.53125,11.21875
39.75,39.125,20.71875,30.84375,26.6875,7.6875,15.375,33.46875,14.90625,11.4375
38.34375,39.4375,21.78125,29.9375,28.5,7.15625,14.71875,33.84375,15.40625,10.875
39.59375,40.625,21.28125,31.0,26.21875,7.84375,13.75,33.65625,15.1875,10.84375
39.59375,39.15625,21.46875,30.75,27.71875,7.65625,14.0,33.03125,14.5625,12.0625
39.21875,38.1875,21.28125,30.90625,25.65625,7.96875,14.1875,34.3125,15.96875,12.3125
38.40625,38.15625,20.90625,30.46875,26.25,7.96875,15.53125,33.65625,15.59375,13.0625
38.78125,39.625,21.25,29.625,28.3125,8.0,14.46875,33.59375,15.40625,10.9375
39.53125,40.1875,21.0,29.71875,27.875,9.0,12.78125,33.125,15.125,11.65625
37.90625,39.78125,21.34375,30.21875,27.8125,7.84375,14.03125,33.5,15.625,11.9375
38.90625,38.15625,21.21875,29.59375,26.84375,8.03125,14.28125,34.125,16.4375,12.40625
39.1875,39.15625,21.96875,30.3125,26.125,7.6875,14.875,33.84375,14.875,11.96875
38.375,39.0625,22.03125,28.5625,27.125,7.625,15.15625,33.96875,15.6875,12.40625
38.53125,38.375,21.21875,31.125,26.0625,7.75,15.125,32.71875,16.03125,13.0625
39.1875,38.875,21.25,30.21875,27.03125,7.53125,14.46875,33.28125,16.125,12.03125
38.59375,39.46875,20.46875,30.28125,27.0625,7.1875,14.59375,34.6875,15.6875,11.96875
38.5,38.4375,21.90625,30.96875,26.46875,8.40625,14.21875,33.75,15.21875,12.125
39.59375,39.03125,20.59375,30.90625,26.625,7.3125,13.90625,33.46875,15.71875,12.84375
39.0,39.84375,20.8125,29.84375,27.5,8.3125,14.90625,33.34375,15.1875,11.25
38.0,39.0625,21.40625,30.09375,27.15625,7.96875,14.65625,34.4375,15.3125,11.90625
38.8125,38.75,20.9375,29.71875,27.21875,8.1875,15.03125,32.8125,16.0,12.53125
38.40625,39.15625,21.28125,30.8125,27.25,8.28125,13.90625,33.59375,14.875,12.4375
37.59375,40.4375,20.84375,31.0625,26.09375,7.75,14.53125,33.53125,15.625,12.53125
39.46875,38.8125,21.53125,29.9375,27.1875,8.0625,13.9375,33.3125,15.625,12.125
39.625,40.3125,20.9375,29.71875,26.90625,8.40625,14.0625,33.5,15.0,11.53125
39.21875,39.15625,21.40625,29.9375,28.71875,8.5,13.84375,32.6875,14.96875,11.5625
38.84375,38.03125,21.5,30.34375,27.28125,7.71875,14.84375,33.9375,15.65625,11.84375
39.46875,39.625,20.25,30.5625,27.0625,7.96875,14.25,32.9375,16.09375,11.78125
37.90625,37.96875,21.0,29.96875,27.125,7.46875,15.96875,34.25,15.25,13.09375
38.75,37.96875,21.375,30.125,27.90625,8.28125,13.6875,32.8125,16.25,12.84375
39.1875,39.0625,21.625,31.21875,25.75,7.875,14.3125,33.03125,15.59375,12.34375
38.75,39.25,21.09375,29.4375,26.46875,8.34375,14.8125,33.46875,15.40625,12.96875
38.0625,39.1875,21.59375,30.875,26.65625,7.875,13.96875,34.84375,14.28125,12.65625
39.09375,40.3125,20.90625,30.28125,27.71875,8.21875,13.71875,33.6875,14.96875,11.09375
38.4375,39.0625,20.25,30.90625,27.25,7.34375,14.65625,34.0,15.4375,12.65625
39.40625,39.96875,22.21875,29.875,26.46875,8.1875,13.28125,33.125,15.5,11.96875
40.0,39.84375,21.46875,30.90625,27.125,7.09375,14.0,33.40625,15.09375,11.0625
39.625,39.1875,20.84375,30.625,26.71875,7.46875,14.78125,33.5,15.375,11.875
40.09375,37.78125,21.6875,31.28125,26.84375,8.0,13.8125,34.1875,14.46875,11.84375
39.25,39.90625,20.59375,30.5625,26.34375,7.59375,13.875,34.125,15.96875,11.78125
39.0625,38.28125,21.28125,28.90625,28.125,7.6875,14.9375,33.90625,15.5,12.3125
39.625,38.15625,20.4375,31.15625,27.21875,7.8125,14.25,33.25,16.28125,11.8125
37.9375,39.15625,21.1875,30.96875,28.125,8.1875,14.75,32.96875,15.34375,11.375
39.375,39.09375,22.03125,30.0,26.875,7.90625,13.90625,33.5625,15.25,12.0
38.53125,37.96875,21.4375,31.28125,26.90625,8.09375,13.84375,33.5,16.25,12.1875
38.375,39.125,20.875,30.03125,27.65625,7.65625,14.5625,33.34375,15.75,12.625
37.9375,39.5625,21.3125,30.75,27.15625,7.40625,14.5625,33.5,15.40625,12.40625
38.6875,38.84375,21.71875,29.78125,26.59375,8.53125,14.65625,33.28125,16.0,11.90625
39.90625,37.8125,21.65625,30.46875,27.28125,7.84375,14.375,33.0625,15.65625,11.9375
39.4375,38.6875,20.71875,29.3125,27.4375,7.78125,14.75,33.5625,16.0625,12.25
39.03125,38.34375,21.375,29.71875,27.3125,8.5,14.375,33.3125,15.9375,12.09375
38.3125,38.53125,22.1875,29.96875,26.53125,8.71875,14.90625,33.375,15.8125,11.65625
39.5625,38.25,21.34375,30.03125,27.625,7.59375,13.71875,32.9375,15.84375,13.09375
39.0625,38.75,21.71875,29.875,27.0,8.15625,15.0,33.25,16.03125,11.15625
39.90625,40.375,20.25,30.21875,26.78125,8.0,13.75,33.53125,15.3125,11.875
38.5,39.9375,21.5,28.9375,26.46875,8.0625,14.28125,34.09375,16.125,12.09375
39.21875,39.875,21.21875,30.46875,26.40625,7.78125,14.25,32.78125,15.3125,12.6875
39.34375,37.25,20.9375,31.65625,26.125,7.65625,14.9375,34.625,15.25,12.21875
38.84375,38.78125,20.96875,29.21875,28.15625,7.75,14.5,34.46875,15.875,11.4375
38.78125,39.28125,21.4375,30.84375,26.53125,8.1875,13.5,33.625,15.15625,12.65625
39.65625,39.3125,21.53125,30.1875,26.90625,7.625,15.46875,32.65625,14.9375,11.71875
