min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
92.0,116.34375,154.0,14.873359499964863,143,143,4.46875,0.0,4.46875,0.04965277777777779,0.0,0.04965277777777779,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
96.0,114.125,128.0,14.918759891297668,143,143,4.46875,0.0,4.46875,0.04965277777777778,0.0,0.04965277777777778,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
96.0,115.125,135.0,14.912933171726763,145,145,4.53125,0.0,4.53125,0.05034722222222221,0.0,0.05034722222222221,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
94.0,121.15625,148.0,14.891731412149966,149,149,4.65625,0.0,4.65625,0.05173611111111112,0.0,0.05173611111111112,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
95.0,113.5,141.0,14.90786106698215,128,128,4.0,0.0,4.0,0.04444444444444445,0.0,0.04444444444444445,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
93.0,113.15625,138.0,14.908095152117312,137,137,4.28125,0.0,4.28125,0.04756944444444444,0.0,0.04756944444444444,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
91.0,117.34375,151.0,14.895343916025013,123,123,3.84375,0.0,3.84375,0.04270833333333334,0.0,0.04270833333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
94.0,115.59375,144.0,14.898720472119749,145,145,4.53125,0.0,4.53125,0.050347222222222245,0.0,0.050347222222222245,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
87.0,114.96875,147.0,14.908700050786138,128,128,4.0,0.0,4.0,0.04444444444444445,0.0,0.04444444444444445,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
98.0,116.3125,151.0,14.902439278084785,139,139,4.34375,0.0,4.34375,0.04826388888888889,0.0,0.04826388888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
96.0,116.9375,147.0,14.917963769752532,139,139,4.34375,0.0,4.34375,0.04826388888888889,0.0,0.04826388888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
96.0,119.09375,151.0,14.920653556007892,131,131,4.09375,0.0,4.09375,0.04548611111111113,0.0,0.04548611111111113,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
89.0,118.34375,136.0,14.926234831102192,157,157,4.90625,0.0,4.90625,0.05451388888888889,0.0,0.05451388888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
92.0,112.0625,147.0,14.920241761021316,143,143,4.46875,0.0,4.46875,0.04965277777777779,0.0,0.04965277777777779,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
91.0,118.25,153.0,14.90324330329895,134,134,4.1875,0.0,4.1875,0.046527777777777786,0.0,0.046527777777777786,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
98.0,116.03125,135.0,14.901922044809908,158,158,4.9375,0.0,4.9375,0.05486111111111111,0.0,0.05486111111111111,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
97.0,113.5625,140.0,14.905422403942794,118,118,3.6875,0.0,3.6875,0.04097222222222222,0.0,0.04097222222222222,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
93.0,116.53125,147.0,14.901132588740438,148,148,4.625,0.0,4.625,0.051388888888888894,0.0,0.051388888888888894,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
90.0,115.5625,151.0,14.889092010911554,151,151,4.71875,0.0,4.71875,0.052430555555555564,0.0,0.052430555555555564,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
99.0,116.78125,141.0,14.895442077890038,159,159,4.96875,0.0,4.96875,0.055208333333333325,0.0,0.055208333333333325,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
91.0,115.15625,134.0,14.896580388303846,132,132,4.125,0.0,4.125,0.04583333333333334,0.0,0.04583333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
96.0,120.96875,151.0,14.900755304843187,124,124,3.875,0.0,3.875,0.043055555555555555,0.0,0.043055555555555555,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
91.0,115.34375,151.0,14.892770217731595,145,145,4.53125,0.0,4.53125,0.05034722222222223,0.0,0.05034722222222223,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
93.0,116.28125,150.0,14.901120444759727,135,135,4.21875,0.0,4.21875,0.046875000000000014,0.0,0.046875000000000014,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
96.0,118.09375,162.0,14.919233813881874,156,156,4.875,0.0,4.875,0.05416666666666666,0.0,0.05416666666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
98.0,116.28125,137.0,14.922676285263151,152,152,4.75,0.0,4.75,0.052777777777777785,0.0,0.052777777777777785,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
