min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
379.0,443.6875,544.0,54.999958264641464,213,213,6.65625,0.0,6.65625,0.027734375000000002,0.0,0.027734375000000002,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
386.0,440.9375,523.0,54.806128192227334,217,217,6.78125,0.0,6.78125,0.02825520833333334,0.0,0.02825520833333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
397.0,435.5,503.0,54.80691942293197,223,223,6.96875,0.0,6.96875,0.029036458333333334,0.0,0.029036458333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
391.0,446.84375,544.0,54.79534624284133,219,219,6.84375,0.0,6.84375,0.028515625000000003,0.0,0.028515625000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
396.0,445.0,556.0,55.351383187342435,212,212,6.625,0.0,6.625,0.02760416666666667,0.0,0.02760416666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
384.0,447.21875,519.0,54.718578186351806,230,230,7.1875,0.0,7.1875,0.029947916666666668,0.0,0.029947916666666668,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
378.0,440.53125,496.0,57.517883878201246,207,207,6.46875,0.0,6.46875,0.026953125,0.0,0.026953125,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
378.0,439.25,507.0,57.46085380204022,213,213,6.65625,0.0,6.65625,0.027734375000000002,0.0,0.027734375000000002,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
376.0,442.6875,558.0,57.432705115992576,215,215,6.71875,0.0,6.71875,0.027994791666666675,0.0,0.027994791666666675,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
364.0,445.625,526.0,57.50464891688898,205,205,6.40625,0.0,6.40625,0.02669270833333334,0.0,0.02669270833333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
390.0,440.28125,496.0,56.45368239376694,230,230,7.1875,0.0,7.1875,0.02994791666666667,0.0,0.02994791666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
378.0,437.40625,515.0,54.80985393887386,207,207,6.46875,0.0,6.46875,0.026953125000000005,0.0,0.026953125000000005,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
377.0,451.8125,538.0,54.72158872196451,204,204,6.375,0.0,6.375,0.026562500000000003,0.0,0.026562500000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
385.0,447.5625,568.0,54.739243001211435,216,216,6.75,0.0,6.75,0.028125000000000004,0.0,0.028125000000000004,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
383.0,442.53125,535.0,54.88356486009434,202,202,6.3125,0.0,6.3125,0.026302083333333344,0.0,0.026302083333333344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
376.0,444.21875,512.0,54.91904204012826,185,185,5.78125,0.0,5.78125,0.024088541666666664,0.0,0.024088541666666664,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
369.0,437.9375,519.0,54.758826571982354,210,210,6.5625,0.0,6.5625,0.027343750000000007,0.0,0.027343750000000007,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
384.0,455.125,526.0,54.67646467126906,215,215,6.71875,0.0,6.71875,0.027994791666666675,0.0,0.027994791666666675,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
372.0,435.8125,519.0,54.531231872271746,216,216,6.75,0.0,6.75,0.028125000000000004,0.0,0.028125000000000004,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
371.0,444.375,512.0,54.67766518285498,230,230,7.1875,0.0,7.1875,0.029947916666666668,0.0,0.029947916666666668,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
391.0,443.90625,533.0,54.601755995769054,206,206,6.4375,0.0,6.4375,0.026822916666666665,0.0,0.026822916666666665,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
377.0,440.03125,525.0,54.60198259772733,216,216,6.75,0.0,6.75,0.028124999999999997,0.0,0.028124999999999997,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
378.0,448.53125,527.0,54.61314503615722,206,206,6.4375,0.0,6.4375,0.026822916666666672,0.0,0.026822916666666672,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
378.0,454.5,542.0,54.61225718539208,213,213,6.65625,0.0,6.65625,0.027734375000000006,0.0,0.027734375000000006,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
376.0,439.40625,564.0,54.63562318589538,188,188,5.875,0.0,5.875,0.024479166666666677,0.0,0.024479166666666677,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
387.0,433.5625,507.0,54.67442460404709,215,215,6.71875,0.0,6.71875,0.027994791666666668,0.0,0.027994791666666668,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
393.0,460.875,537.0,55.796274978201836,208,208,6.5,0.0,6.5,0.027083333333333338,0.0,0.027083333333333338,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
382.0,444.625,570.0,57.4603411401622,215,215,6.71875,0.0,6.71875,0.02799479166666667,0.0,0.02799479166666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
383.0,435.375,565.0,57.425656337756664,218,218,6.8125,0.0,6.8125,0.028385416666666673,0.0,0.028385416666666673,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
376.0,446.96875,579.0,57.46170263318345,228,228,7.125,0.0,7.125,0.029687500000000006,0.0,0.029687500000000006,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
382.0,442.75,533.0,57.55817888723686,219,219,6.84375,0.0,6.84375,0.028515625000000003,0.0,0.028515625000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
382.0,447.09375,572.0,57.58364114817232,212,212,6.625,0.0,6.625,0.027604166666666676,0.0,0.027604166666666676,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
388.0,456.03125,584.0,57.4921799027361,224,224,7.0,0.0,7.0,0.029166666666666674,0.0,0.029166666666666674,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
384.0,446.9375,513.0,57.39450735691935,207,207,6.46875,0.0,6.46875,0.026953125,0.0,0.026953125,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
389.0,432.9375,487.0,57.41811864217743,216,216,6.75,0.0,6.75,0.028125,0.0,0.028125,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
393.0,454.25,546.0,57.456797500140965,201,201,6.28125,0.0,6.28125,0.026171875000000008,0.0,0.026171875000000008,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
381.0,454.59375,571.0,57.442917408421636,211,211,6.59375,0.0,6.59375,0.027473958333333336,0.0,0.027473958333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
378.0,441.96875,540.0,57.484006934799254,220,220,6.875,0.0,6.875,0.028645833333333343,0.0,0.028645833333333343,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
392.0,455.59375,551.0,57.68545627593994,207,207,6.46875,0.0,6.46875,0.026953125000000012,0.0,0.026953125000000012,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
389.0,443.90625,561.0,57.47618578886613,211,211,6.59375,0.0,6.59375,0.027473958333333336,0.0,0.027473958333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
365.0,456.03125,595.0,57.65337739465758,212,212,6.625,0.0,6.625,0.027604166666666666,0.0,0.027604166666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
384.0,442.75,529.0,57.750460186973214,228,228,7.125,0.0,7.125,0.0296875,0.0,0.0296875,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
361.0,444.28125,577.0,58.07818959932774,224,224,7.0,0.0,7.0,0.029166666666666667,0.0,0.029166666666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
391.0,446.125,521.0,57.8126901560463,182,182,5.6875,0.0,5.6875,0.02369791666666667,0.0,0.02369791666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
