min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix
60.0,73.0,91.0,7.163471153005958,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.25,84.0,7.270951189100742,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,75.78125,91.0,6.765991894993931,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,71.375,85.0,7.115169584052637,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.375,91.0,7.325388054829091,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,72.09375,94.0,7.2678151479922235,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,73.25,100.0,6.547070803120732,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.9375,93.0,7.21087612118572,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.0,85.0,6.962423700839281,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,71.875,85.0,6.79658564995043,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.09375,92.0,6.784926597028971,14,14,0.4375,0.0,0.4375,0.007954545454545455,0.0,0.007954545454545455,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,70.96875,87.0,7.224511932116002,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,70.34375,92.0,7.208724115975201,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.15625,88.0,7.235919386148453,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.4375,91.0,6.816130846040323,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,74.03125,97.0,7.322328598005697,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,74.5625,102.0,7.188395221019164,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
63.0,72.71875,90.0,7.142636437900364,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,76.5625,97.0,6.763177450047806,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,72.96875,85.0,6.855410959804431,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,73.28125,90.0,6.682649211958051,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,73.28125,92.0,7.12068819697015,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,73.9375,90.0,6.750271744094789,29,29,0.90625,0.0,0.90625,0.01647727272727273,0.0,0.01647727272727273,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,74.0625,91.0,6.732838820898905,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,73.46875,93.0,6.489589055068791,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,7,21.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.28125,90.0,6.896630764938891,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,72.625,85.0,7.275042345980182,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,74.75,91.0,7.0228546699509025,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.4375,92.0,7.053100076969713,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,70.90625,84.0,6.985895992955193,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
63.0,74.78125,101.0,6.552473518066108,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,74.90625,90.0,6.850535986945033,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.59375,96.0,6.983906538924202,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.96875,87.0,7.385344177018851,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.9375,85.0,6.5567579278722405,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.125,88.0,6.735932769952342,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.75,87.0,7.358947516186163,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,6,18.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,74.1875,90.0,6.899641523137689,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.65625,89.0,6.627080335048959,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,73.625,92.0,6.908544956007972,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,73.8125,92.0,6.891505132894963,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,73.90625,99.0,6.691075074020773,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
63.0,74.4375,94.0,7.246071841800585,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.40625,85.0,6.98908047308214,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,71.90625,87.0,7.005026465980336,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,70.59375,86.0,7.328689965186641,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,71.21875,86.0,7.348348463885486,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,70.625,85.0,7.010464592836797,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,72.78125,90.0,6.88386720395647,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,74.28125,98.0,7.338416426908225,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,71.40625,95.0,7.218128692125902,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.625,93.0,7.1766453720629215,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,71.34375,90.0,6.512351595098153,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,74.8125,113.0,7.265624506864697,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,71.0,93.0,7.224321525078267,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,73.40625,92.0,7.008459056029096,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,72.15625,94.0,6.557002407964319,11,11,0.34375,0.0,0.34375,0.006250000000000001,0.0,0.006250000000000001,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.84375,87.0,6.727805158123374,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,71.5625,94.0,6.752203232143074,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,72.71875,88.0,7.171701924176887,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,72.0625,90.0,6.820340492995456,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
63.0,73.5,96.0,7.2414298499934375,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,72.9375,99.0,7.177410251926631,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.40625,90.0,7.124571912921965,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,75.375,98.0,7.29103133501485,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,71.25,102.0,7.209070692071691,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,74.40625,87.0,6.774971178965643,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,70.90625,91.0,6.89511923189275,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,74.28125,90.0,7.3147557091433555,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.0625,84.0,6.696272835833952,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.9375,85.0,7.033942114794627,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
63.0,74.59375,91.0,7.061154116876423,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,72.875,91.0,7.417210707906634,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.46875,92.0,7.157668775180355,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,73.8125,94.0,7.307353141950443,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,72.875,94.0,7.296257133129984,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,72.5625,89.0,7.304694575024769,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,72.3125,88.0,6.896198845934123,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,71.125,93.0,7.213021177100018,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,71.6875,88.0,6.804873531218618,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.90625,92.0,6.983712107175961,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,68.59375,85.0,7.295386585174128,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,71.78125,87.0,6.739365469897166,13,13,0.40625,0.0,0.40625,0.007386363636363638,0.0,0.007386363636363638,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.46875,93.0,7.0907450339291245,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,71.59375,86.0,7.351586253847927,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,71.03125,88.0,6.7159572939854115,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.03125,91.0,6.712811141042039,15,15,0.46875,0.0,0.46875,0.008522727272727274,0.0,0.008522727272727274,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,71.5,86.0,7.2006010469049215,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,72.0,87.0,7.305891388095915,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,74.0,103.0,6.933718476910144,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,72.9375,86.0,6.753956584027037,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.84375,85.0,7.046223968965933,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,74.1875,92.0,6.855371745070443,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,71.71875,85.0,6.871644248953089,13,13,0.40625,0.0,0.40625,0.007386363636363638,0.0,0.007386363636363638,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,74.84375,92.0,7.161256952909753,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,72.96875,90.0,7.332083632936701,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.59375,85.0,7.271092680981383,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,74.5625,95.0,6.987092209979892,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,72.28125,85.0,6.989827135112137,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,72.0,90.0,6.9587764628231525,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,73.84375,93.0,6.8608772188890725,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
64.0,73.28125,88.0,6.995907678967342,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,74.59375,95.0,6.7833943967707455,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,73.875,91.0,7.211157270940021,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,74.09375,90.0,6.823263254016638,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,72.0625,96.0,7.210862508043647,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,71.34375,91.0,7.127396611031145,12,12,0.375,0.0,0.375,0.00681818181818182,0.0,0.00681818181818182,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.21875,85.0,7.091597494902089,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,72.9375,90.0,7.3021207000128925,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
63.0,74.5,89.0,7.066368628991768,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.125,93.0,6.7420305830892175,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,73.28125,92.0,6.989907331997529,25,25,0.78125,0.0,0.78125,0.014204545454545456,0.0,0.014204545454545456,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,71.59375,86.0,6.9525939039886,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
65.0,74.3125,93.0,7.269751559942961,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.15625,93.0,7.272127876989543,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,73.5625,91.0,6.517974401824176,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,74.78125,97.0,7.377916954923421,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.21875,91.0,7.190011757891625,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.71875,88.0,7.243507975945249,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,70.65625,88.0,6.910102205118164,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
64.0,74.53125,91.0,6.940948656061664,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,73.4375,99.0,7.3422606959939,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,71.90625,92.0,7.040792152984068,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,70.25,89.0,6.91800120100379,15,15,0.46875,0.0,0.46875,0.008522727272727274,0.0,0.008522727272727274,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,76.0625,101.0,6.747385333990678,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
62.0,73.28125,86.0,6.706955909030512,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,73.1875,90.0,7.296823099022731,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,74.375,97.0,7.30969254206866,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
57.0,72.8125,94.0,7.376039571128786,15,15,0.46875,0.0,0.46875,0.008522727272727274,0.0,0.008522727272727274,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,70.96875,89.0,6.848154589999467,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,74.34375,90.0,7.187917188042775,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,72.65625,98.0,7.391108073992655,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,71.9375,96.0,6.915179588133469,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
59.0,73.8125,99.0,7.200942424125969,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,72.75,89.0,6.778040037956089,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,73.375,96.0,6.57226782804355,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
61.0,73.625,88.0,6.668732210062444,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
