min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
593.0,641.3125,714.0,23.673741272999905,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
587.0,641.9375,716.0,23.29305972799193,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
590.0,646.5,716.0,23.271688251988962,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
571.0,638.0625,696.0,23.26772769202944,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
599.0,634.15625,705.0,23.273745529935695,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
573.0,642.4375,715.0,23.275413395022042,639,639,19.96875,0.0,19.96875,0.08875000000000001,0.0,0.08875000000000001,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
560.0,632.96875,684.0,23.288264096016064,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
566.0,636.4375,729.0,23.259689418948255,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
563.0,633.53125,716.0,23.27218179393094,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
587.0,643.0625,706.0,23.281105268048123,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
564.0,629.75,687.0,23.293210678035393,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
574.0,638.15625,713.0,23.27736587903928,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
563.0,629.53125,683.0,23.280602087033913,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
569.0,637.875,741.0,23.27530411805492,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
586.0,635.96875,686.0,23.266516031930223,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
577.0,637.5625,715.0,23.27473485097289,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
562.0,640.59375,713.0,23.281870170030743,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
596.0,642.71875,700.0,23.27824703301303,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
574.0,637.84375,704.0,23.28578373894561,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
565.0,628.75,678.0,23.27766988694202,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
579.0,630.1875,691.0,23.25058672891464,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
586.0,630.84375,699.0,23.24716476397589,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
590.0,636.46875,691.0,23.264508179971017,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
570.0,639.0625,713.0,23.26562084001489,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
592.0,642.6875,747.0,23.26504038600251,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
569.0,639.46875,716.0,23.268259595963173,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
602.0,651.03125,702.0,23.288204613956623,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
599.0,642.03125,683.0,23.30919057095889,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
592.0,636.3125,684.0,23.275725563056767,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
563.0,629.75,696.0,23.281548914965242,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
574.0,638.875,708.0,23.272160254069604,640,640,20.0,0.0,20.0,0.08888888888888889,0.0,0.08888888888888889,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
