min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
225.0,277.5,347.0,9.388921913225204,84,84,2.625,0.0,2.625,0.02625000000000001,0.0,0.02625000000000001,3,9.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
215.0,285.53125,336.0,9.34830254688859,72,72,2.25,0.0,2.25,0.02250000000000001,0.0,0.02250000000000001,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
243.0,274.5625,316.0,9.349270008970052,70,70,2.1875,0.0,2.1875,0.021875000000000006,0.0,0.021875000000000006,2,6.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
240.0,274.375,345.0,9.353178586810827,65,65,2.03125,0.0,2.03125,0.020312500000000008,0.0,0.020312500000000008,5,15.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
224.0,278.3125,371.0,9.35341743612662,69,69,2.15625,0.0,2.15625,0.021562500000000005,0.0,0.021562500000000005,2,6.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
231.0,280.4375,330.0,9.358918339014053,81,81,2.53125,0.0,2.53125,0.025312500000000016,0.0,0.025312500000000016,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
231.0,287.875,350.0,9.345913249067962,73,73,2.28125,0.0,2.28125,0.022812500000000013,0.0,0.022812500000000013,2,6.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
238.0,271.84375,322.0,9.355541853234172,77,77,2.40625,0.0,2.40625,0.02406250000000001,0.0,0.02406250000000001,3,9.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
241.0,270.1875,330.0,9.349657761864364,81,81,2.53125,0.0,2.53125,0.02531250000000001,0.0,0.02531250000000001,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
233.0,274.6875,320.0,9.359135955572128,83,83,2.59375,0.0,2.59375,0.02593750000000001,0.0,0.02593750000000001,3,9.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
230.0,278.1875,355.0,9.353135871700943,62,62,1.9375,0.0,1.9375,0.019375000000000007,0.0,0.019375000000000007,2,6.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
229.0,266.03125,316.0,9.346965348348022,76,76,2.375,0.0,2.375,0.02375000000000001,0.0,0.02375000000000001,2,6.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
