min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
452.0,531.0625,607.0,23.29866851097904,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
448.0,524.09375,627.0,23.30687783600297,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
448.0,515.9375,642.0,23.29382452997379,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
435.0,522.1875,624.0,23.291178605984896,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
441.0,521.1875,619.0,23.298052049940452,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
435.0,517.375,590.0,23.29896294698119,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
443.0,519.9375,593.0,23.289680738933384,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
458.0,533.46875,615.0,23.293367901002057,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
440.0,525.28125,615.0,23.299628392909653,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
459.0,517.625,605.0,23.28377130208537,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
463.0,522.3125,621.0,23.299601495964453,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
474.0,536.25,604.0,23.280157850007527,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
409.0,519.90625,581.0,23.301611756091006,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
448.0,525.71875,626.0,23.288354225922376,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
466.0,526.8125,593.0,23.285953377955593,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
457.0,514.34375,577.0,23.278722607996315,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
463.0,532.96875,652.0,23.29283434804529,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
456.0,509.90625,585.0,23.290628346032463,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
457.0,516.3125,635.0,23.290745816077106,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
441.0,522.71875,602.0,23.30113052506931,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
444.0,525.84375,612.0,23.2975966000231,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
443.0,503.9375,601.0,23.30087692302186,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
430.0,519.21875,609.0,23.301760228001513,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
435.0,521.59375,590.0,23.29659049503971,640,640,20.0,0.0,20.0,0.08333333333333334,0.0,0.08333333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
