min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
260.0,312.3125,417.0,12.395625283010304,172,172,5.375,0.0,5.375,0.035833333333333335,0.0,0.035833333333333335,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
253.0,307.53125,380.0,11.924191460944712,178,178,5.5625,0.0,5.5625,0.03708333333333333,0.0,0.03708333333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
263.0,304.5625,405.0,11.942543451674283,204,204,6.375,0.0,6.375,0.04250000000000001,0.0,0.04250000000000001,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
257.0,297.375,359.0,11.930704087018967,177,177,5.53125,0.0,5.53125,0.036875,0.0,0.036875,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
271.0,312.9375,426.0,11.928916789125651,185,185,5.78125,0.0,5.78125,0.03854166666666667,0.0,0.03854166666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
263.0,301.40625,359.0,11.92460350273177,181,181,5.65625,0.0,5.65625,0.03770833333333333,0.0,0.03770833333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
262.0,304.96875,353.0,11.922410858329386,176,176,5.5,0.0,5.5,0.03666666666666665,0.0,0.03666666666666665,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
267.0,307.5625,415.0,11.912930349819362,178,178,5.5625,0.0,5.5625,0.037083333333333336,0.0,0.037083333333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
270.0,310.78125,393.0,11.918149853590876,196,196,6.125,0.0,6.125,0.04083333333333333,0.0,0.04083333333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
258.0,306.84375,388.0,12.242607586085796,192,192,6.0,0.0,6.0,0.039999999999999994,0.0,0.039999999999999994,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
249.0,306.6875,406.0,11.916358987800777,179,179,5.59375,0.0,5.59375,0.037291666666666674,0.0,0.037291666666666674,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
265.0,306.4375,362.0,11.92378979595378,188,188,5.875,0.0,5.875,0.03916666666666666,0.0,0.03916666666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
265.0,310.5,396.0,11.922558294143528,191,191,5.96875,0.0,5.96875,0.03979166666666666,0.0,0.03979166666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
265.0,306.5625,365.0,11.936999545898288,184,184,5.75,0.0,5.75,0.03833333333333333,0.0,0.03833333333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
251.0,309.53125,400.0,11.931576640810817,170,170,5.3125,0.0,5.3125,0.035416666666666666,0.0,0.035416666666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
264.0,306.0,344.0,11.934935017954558,201,201,6.28125,0.0,6.28125,0.041875,0.0,0.041875,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
257.0,300.53125,385.0,11.917432255111635,183,183,5.71875,0.0,5.71875,0.03812500000000001,0.0,0.03812500000000001,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
264.0,303.96875,352.0,11.917715736664832,190,190,5.9375,0.0,5.9375,0.03958333333333333,0.0,0.03958333333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
262.0,311.875,376.0,11.912199336104095,190,190,5.9375,0.0,5.9375,0.03958333333333334,0.0,0.03958333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
258.0,301.625,354.0,11.911330621689558,185,185,5.78125,0.0,5.78125,0.038541666666666675,0.0,0.038541666666666675,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
259.0,310.65625,371.0,11.932005445938557,196,196,6.125,0.0,6.125,0.040833333333333326,0.0,0.040833333333333326,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
266.0,301.3125,387.0,11.923330807127059,174,174,5.4375,0.0,5.4375,0.03624999999999999,0.0,0.03624999999999999,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
258.0,303.75,379.0,11.930228747893125,179,179,5.59375,0.0,5.59375,0.03729166666666667,0.0,0.03729166666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
251.0,301.875,352.0,11.914131256751716,171,171,5.34375,0.0,5.34375,0.035625000000000004,0.0,0.035625000000000004,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
263.0,318.09375,434.0,11.910906717181206,177,177,5.53125,0.0,5.53125,0.036875,0.0,0.036875,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
268.0,309.65625,393.0,11.90682925703004,174,174,5.4375,0.0,5.4375,0.03624999999999999,0.0,0.03624999999999999,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
265.0,308.5,420.0,11.905008597299457,170,170,5.3125,0.0,5.3125,0.035416666666666666,0.0,0.035416666666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
254.0,309.3125,379.0,11.91589212603867,190,190,5.9375,0.0,5.9375,0.03958333333333334,0.0,0.03958333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
266.0,303.40625,368.0,11.912182189058512,191,191,5.96875,0.0,5.96875,0.039791666666666684,0.0,0.039791666666666684,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
263.0,312.1875,398.0,11.916466122027487,185,185,5.78125,0.0,5.78125,0.038541666666666675,0.0,0.038541666666666675,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
267.0,307.46875,393.0,11.924395968206227,180,180,5.625,0.0,5.625,0.03749999999999999,0.0,0.03749999999999999,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
264.0,304.625,373.0,11.923817800823599,191,191,5.96875,0.0,5.96875,0.039791666666666684,0.0,0.039791666666666684,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
255.0,300.40625,383.0,11.927339735906571,174,174,5.4375,0.0,5.4375,0.03625,0.0,0.03625,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
262.0,313.375,377.0,11.925567737780511,162,162,5.0625,0.0,5.0625,0.03375,0.0,0.03375,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
251.0,307.15625,379.0,11.927799431141466,178,178,5.5625,0.0,5.5625,0.037083333333333336,0.0,0.037083333333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
246.0,306.4375,449.0,11.93352664867416,184,184,5.75,0.0,5.75,0.038333333333333344,0.0,0.038333333333333344,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
261.0,311.15625,442.0,11.923935304395854,180,180,5.625,0.0,5.625,0.037500000000000006,0.0,0.037500000000000006,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
261.0,305.625,386.0,11.919943347107619,183,183,5.71875,0.0,5.71875,0.038125000000000006,0.0,0.038125000000000006,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
249.0,304.25,429.0,11.908143206965178,186,186,5.8125,0.0,5.8125,0.03874999999999999,0.0,0.03874999999999999,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
261.0,310.28125,386.0,11.906948421150446,188,188,5.875,0.0,5.875,0.03916666666666666,0.0,0.03916666666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
279.0,315.46875,387.0,11.921744972933084,181,181,5.65625,0.0,5.65625,0.03770833333333333,0.0,0.03770833333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
261.0,308.125,370.0,11.928312038071454,164,164,5.125,0.0,5.125,0.034166666666666665,0.0,0.034166666666666665,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
259.0,300.53125,375.0,11.924406168051064,178,178,5.5625,0.0,5.5625,0.03708333333333333,0.0,0.03708333333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
