min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
194.0,218.09375,239.0,14.892783557064831,28,28,0.875,0.0,0.875,0.008254716981132075,0.0,0.008254716981132075,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
191.0,213.0625,235.0,14.898311307188123,22,22,0.6875,0.0,0.6875,0.006485849056603773,0.0,0.006485849056603773,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,215.125,237.0,14.8981444099918,26,26,0.8125,0.0,0.8125,0.007665094339622641,0.0,0.007665094339622641,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
195.0,215.90625,237.0,14.91981605719775,27,27,0.84375,0.0,0.84375,0.007959905660377358,0.0,0.007959905660377358,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
198.0,218.34375,242.0,14.9150579450652,31,31,0.96875,0.0,0.96875,0.009139150943396226,0.0,0.009139150943396226,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
202.0,215.375,235.0,14.905560142360628,22,22,0.6875,0.0,0.6875,0.006485849056603773,0.0,0.006485849056603773,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
199.0,218.03125,243.0,14.916075409855694,23,23,0.71875,0.0,0.71875,0.00678066037735849,0.0,0.00678066037735849,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,216.1875,246.0,14.920526907779276,31,31,0.96875,0.0,0.96875,0.009139150943396226,0.0,0.009139150943396226,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,217.1875,241.0,14.928733265958726,25,25,0.78125,0.0,0.78125,0.007370283018867924,0.0,0.007370283018867924,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
198.0,217.34375,245.0,14.91299114888534,34,34,1.0625,0.0,1.0625,0.010023584905660377,0.0,0.010023584905660377,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
196.0,211.90625,230.0,14.906593028921634,30,30,0.9375,0.0,0.9375,0.00884433962264151,0.0,0.00884433962264151,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
192.0,215.625,240.0,14.922881062142551,26,26,0.8125,0.0,0.8125,0.007665094339622641,0.0,0.007665094339622641,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
202.0,216.25,228.0,14.924712038133293,23,23,0.71875,0.0,0.71875,0.00678066037735849,0.0,0.00678066037735849,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,213.21875,233.0,14.926993565168232,34,34,1.0625,0.0,1.0625,0.010023584905660377,0.0,0.010023584905660377,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
194.0,217.53125,249.0,14.914632783271372,35,35,1.09375,0.0,1.09375,0.010318396226415094,0.0,0.010318396226415094,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
196.0,215.78125,240.0,14.903321793768555,25,25,0.78125,0.0,0.78125,0.007370283018867924,0.0,0.007370283018867924,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,214.53125,229.0,14.918135326355696,14,14,0.4375,0.0,0.4375,0.004127358490566038,0.0,0.004127358490566038,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
196.0,217.9375,238.0,14.942572433967143,24,24,0.75,0.0,0.75,0.007075471698113207,0.0,0.007075471698113207,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
195.0,217.0,240.0,14.93206899240613,31,31,0.96875,0.0,0.96875,0.009139150943396226,0.0,0.009139150943396226,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,217.84375,256.0,14.928450679872185,21,21,0.65625,0.0,0.65625,0.006191037735849056,0.0,0.006191037735849056,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
193.0,218.21875,255.0,14.927861735224724,26,26,0.8125,0.0,0.8125,0.007665094339622641,0.0,0.007665094339622641,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
197.0,216.71875,242.0,14.90973793901503,28,28,0.875,0.0,0.875,0.008254716981132075,0.0,0.008254716981132075,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
195.0,214.53125,237.0,14.899562904145569,26,26,0.8125,0.0,0.8125,0.007665094339622641,0.0,0.007665094339622641,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
204.0,218.59375,248.0,14.899674210231751,26,26,0.8125,0.0,0.8125,0.007665094339622641,0.0,0.007665094339622641,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
