ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15
23.0,38.5,13.75,14.75,26.65625,18.0,25.40625,12.375,25.90625,36.53125,0.0,0.0,5.125,0.0,0.0
23.5,39.4375,13.03125,14.46875,27.09375,18.375,26.28125,12.1875,24.40625,35.84375,0.0,0.0,5.375,0.0,0.0
22.84375,37.3125,14.71875,16.0,26.0,20.0625,26.59375,11.8125,24.90625,34.875,0.0,0.0,4.875,0.0,0.0
21.8125,39.0,13.84375,14.75,27.75,19.0625,26.90625,11.65625,25.5625,34.5,0.0,0.0,5.15625,0.0,0.0
21.53125,40.28125,13.625,14.90625,27.25,18.90625,25.53125,12.375,24.5,35.28125,0.0,0.0,5.8125,0.0,0.0
20.96875,38.53125,13.4375,16.8125,26.71875,18.78125,26.3125,12.0625,25.21875,35.625,0.0,0.0,5.53125,0.0,0.0
22.09375,39.3125,13.59375,16.15625,26.78125,18.90625,26.125,11.875,24.84375,35.28125,0.0,0.0,5.03125,0.0,0.0
21.6875,39.90625,12.4375,14.78125,27.21875,19.28125,26.75,12.75,25.40625,34.5,0.0,0.0,5.28125,0.0,0.0
23.125,38.25,13.125,15.6875,25.84375,18.65625,26.21875,12.78125,24.6875,35.96875,0.0,0.0,5.65625,0.0,0.0
20.90625,39.34375,14.15625,16.46875,26.90625,18.5,26.03125,11.875,25.5,35.0625,0.0,0.0,5.25,0.0,0.0
22.40625,38.40625,13.5,16.15625,27.09375,19.5625,26.03125,11.65625,24.75,35.125,0.0,0.0,5.3125,0.0,0.0
21.96875,39.5,12.375,16.71875,25.9375,19.53125,26.3125,11.3125,24.84375,35.59375,0.0,0.0,5.90625,0.0,0.0
21.5,39.375,14.03125,14.5,25.96875,19.59375,26.40625,12.65625,25.71875,34.5,0.0,0.0,5.75,0.0,0.0
23.46875,38.46875,13.625,15.25,26.28125,18.0,27.0,12.375,24.3125,35.3125,0.0,0.0,5.90625,0.0,0.0
22.4375,38.40625,13.90625,15.84375,27.15625,18.71875,26.53125,12.34375,23.875,35.59375,0.0,0.0,5.1875,0.0,0.0
22.21875,40.03125,12.03125,15.625,26.09375,18.6875,26.25,13.0,24.625,36.03125,0.0,0.0,5.40625,0.0,0.0
22.21875,39.4375,13.34375,14.96875,27.09375,19.4375,27.1875,11.71875,24.5,35.15625,0.0,0.0,4.9375,0.0,0.0
22.8125,39.4375,13.5,14.875,27.40625,18.46875,26.6875,12.28125,25.5,33.9375,0.0,0.0,5.09375,0.0,0.0
22.34375,39.15625,13.5,15.84375,26.96875,18.96875,25.84375,11.625,25.125,34.96875,0.0,0.0,5.65625,0.0,0.0
22.0625,39.59375,14.34375,15.15625,26.34375,19.03125,26.65625,12.59375,23.75,35.4375,0.0,0.0,5.03125,0.0,0.0
23.1875,39.0625,12.84375,15.15625,27.71875,18.5625,26.90625,12.875,23.40625,35.59375,0.0,0.0,4.6875,0.0,0.0
21.25,38.6875,13.625,15.78125,27.3125,19.15625,26.40625,12.3125,23.96875,36.25,0.0,0.0,5.25,0.0,0.0
21.15625,40.15625,14.25,15.9375,27.09375,18.34375,25.625,12.65625,25.0,34.09375,0.0,0.0,5.6875,0.0,0.0
21.8125,39.625,14.34375,15.03125,27.71875,19.15625,25.1875,11.84375,25.4375,34.46875,0.0,0.0,5.375,0.0,0.0
22.46875,40.40625,13.59375,14.65625,26.53125,18.1875,26.78125,11.625,24.1875,36.375,0.0,0.0,5.1875,0.0,0.0
21.375,39.21875,13.375,15.5625,28.84375,18.5,25.15625,11.65625,25.21875,35.84375,0.0,0.0,5.25,0.0,0.0
20.5625,39.8125,14.0625,15.34375,26.375,18.71875,26.0625,12.34375,24.625,36.375,0.0,0.0,5.71875,0.0,0.0
20.34375,38.625,13.15625,15.25,27.5,18.96875,26.65625,11.78125,25.78125,36.75,0.0,0.0,5.1875,0.0,0.0
23.125,38.90625,12.75,15.875,27.75,19.15625,27.15625,11.0,23.5625,35.625,0.0,0.0,5.09375,0.0,0.0
19.9375,40.0625,12.15625,15.09375,27.78125,18.75,26.59375,12.5,25.96875,35.71875,0.0,0.0,5.4375,0.0,0.0
21.65625,39.28125,13.28125,15.03125,27.15625,19.8125,26.40625,12.59375,24.4375,35.5625,0.0,0.0,4.78125,0.0,0.0
22.09375,37.5625,13.375,14.59375,27.46875,19.96875,26.59375,12.125,26.21875,34.53125,0.0,0.0,5.46875,0.0,0.0
22.46875,37.0625,13.71875,15.59375,26.84375,19.65625,26.59375,11.75,25.4375,35.34375,0.0,0.0,5.53125,0.0,0.0
22.4375,39.90625,13.5,15.65625,27.34375,19.6875,24.21875,11.75,24.625,35.71875,0.0,0.0,5.15625,0.0,0.0
22.40625,37.78125,12.65625,15.0625,25.9375,19.65625,26.03125,13.0625,25.875,36.125,0.0,0.0,5.40625,0.0,0.0
23.40625,38.71875,13.46875,15.03125,26.875,19.0625,26.28125,12.0,23.75,36.25,0.0,0.0,5.15625,0.0,0.0
21.90625,39.46875,13.71875,14.9375,27.0,18.96875,26.0625,12.65625,25.125,34.625,0.0,0.0,5.53125,0.0,0.0
22.53125,40.15625,12.78125,14.75,26.6875,18.65625,25.09375,12.28125,25.03125,36.21875,0.0,0.0,5.8125,0.0,0.0
22.15625,39.1875,13.21875,16.125,27.9375,18.75,25.28125,11.71875,25.65625,35.1875,0.0,0.0,4.78125,0.0,0.0
20.875,40.1875,12.875,15.34375,27.84375,18.96875,26.40625,11.75,24.9375,35.375,0.0,0.0,5.4375,0.0,0.0
22.03125,38.5,13.46875,15.625,27.3125,19.5,26.65625,12.3125,25.5,34.03125,0.0,0.0,5.0625,0.0,0.0
21.0,38.4375,13.5,14.53125,27.21875,19.28125,27.1875,11.75,25.46875,36.03125,0.0,0.0,5.59375,0.0,0.0
22.03125,40.125,12.90625,15.3125,27.21875,19.0625,26.125,11.59375,24.71875,35.90625,0.0,0.0,5.0,0.0,0.0
21.5625,40.625,13.4375,14.09375,27.59375,18.65625,25.8125,12.125,25.625,35.59375,0.0,0.0,4.875,0.0,0.0
22.0,39.4375,13.71875,15.0,26.84375,19.25,26.0625,12.0625,25.4375,35.15625,0.0,0.0,5.03125,0.0,0.0
21.09375,39.6875,13.96875,14.75,26.75,18.84375,27.0625,12.21875,25.1875,34.8125,0.0,0.0,5.625,0.0,0.0
21.3125,39.3125,14.09375,15.5625,26.625,19.0,25.21875,12.5625,24.5,36.40625,0.0,0.0,5.40625,0.0,0.0
21.875,40.5,13.0,15.6875,27.03125,18.96875,25.5625,11.75,24.125,35.9375,0.0,0.0,5.5625,0.0,0.0
22.09375,39.375,13.8125,14.5,26.8125,17.8125,27.3125,12.1875,24.59375,36.15625,0.0,0.0,5.34375,0.0,0.0
22.09375,38.96875,12.78125,14.96875,27.90625,19.96875,25.15625,12.125,24.84375,35.3125,0.0,0.0,5.875,0.0,0.0
21.46875,38.4375,14.34375,15.96875,26.875,18.71875,26.75,11.78125,24.84375,35.84375,0.0,0.0,4.96875,0.0,0.0
21.59375,38.90625,13.59375,15.96875,26.1875,18.75,25.46875,11.9375,25.375,36.9375,0.0,0.0,5.28125,0.0,0.0
22.375,38.96875,12.90625,15.46875,26.84375,18.96875,25.6875,12.96875,25.59375,34.78125,0.0,0.0,5.4375,0.0,0.0
22.96875,38.96875,14.46875,15.4375,26.6875,19.84375,25.4375,11.71875,24.4375,34.625,0.0,0.0,5.40625,0.0,0.0
22.5625,37.375,13.3125,16.21875,27.28125,19.0625,25.625,12.625,24.78125,35.84375,0.0,0.0,5.3125,0.0,0.0
21.875,39.875,14.4375,14.5625,25.90625,19.96875,26.53125,12.03125,24.625,34.8125,0.0,0.0,5.375,0.0,0.0
21.6875,38.96875,14.8125,15.4375,27.1875,19.1875,25.03125,11.78125,25.03125,34.78125,0.0,0.0,6.09375,0.0,0.0
22.625,38.5625,13.21875,16.9375,25.59375,18.8125,26.8125,12.375,24.375,35.0625,0.0,0.0,5.625,0.0,0.0
21.9375,38.625,13.53125,15.5,27.4375,19.84375,26.125,11.46875,25.15625,35.3125,0.0,0.0,5.0625,0.0,0.0
22.4375,38.40625,13.46875,15.5,27.5,19.0,26.28125,12.1875,24.53125,35.21875,0.0,0.0,5.46875,0.0,0.0
21.625,38.46875,13.25,15.4375,26.78125,19.28125,26.03125,12.3125,25.75,36.0625,0.0,0.0,5.0,0.0,0.0
21.59375,40.4375,13.5625,15.1875,28.53125,19.75,25.625,10.75,25.25,34.125,0.0,0.0,5.1875,0.0,0.0
22.28125,38.71875,12.46875,14.59375,26.90625,19.4375,26.4375,12.03125,24.96875,36.84375,0.0,0.0,5.3125,0.0,0.0
21.4375,39.0625,15.125,13.625,26.59375,19.3125,26.03125,12.625,25.65625,35.4375,0.0,0.0,5.09375,0.0,0.0
21.125,39.5,13.5,15.28125,26.6875,19.65625,25.625,12.0625,24.4375,36.8125,0.0,0.0,5.3125,0.0,0.0
21.59375,38.8125,13.9375,15.96875,26.96875,18.71875,26.71875,12.8125,24.8125,34.65625,0.0,0.0,5.0,0.0,0.0
22.1875,39.03125,12.78125,16.71875,27.0,18.59375,25.25,12.625,24.21875,36.0625,0.0,0.0,5.53125,0.0,0.0
22.1875,39.5625,13.21875,15.53125,25.75,19.625,25.65625,12.6875,25.03125,35.46875,0.0,0.0,5.28125,0.0,0.0
22.9375,41.125,14.71875,15.03125,27.21875,18.09375,25.8125,11.46875,23.5,35.375,0.0,0.0,4.71875,0.0,0.0
22.28125,39.625,13.375,15.59375,26.53125,19.5,25.53125,11.9375,24.3125,36.09375,0.0,0.0,5.21875,0.0,0.0
22.3125,38.9375,13.96875,15.6875,27.4375,20.0,25.5625,11.40625,25.3125,34.4375,0.0,0.0,4.9375,0.0,0.0
21.59375,37.84375,14.125,16.5,27.34375,19.09375,25.28125,12.5625,25.71875,35.125,0.0,0.0,4.8125,0.0,0.0
22.0625,38.90625,13.375,15.34375,27.71875,19.03125,26.5625,12.1875,25.40625,34.5,0.0,0.0,4.90625,0.0,0.0
21.625,39.5,12.8125,16.21875,26.90625,18.28125,26.84375,11.4375,24.125,36.875,0.0,0.0,5.375,0.0,0.0
22.03125,38.90625,13.84375,15.09375,26.125,19.5625,26.75,12.0625,24.53125,35.625,0.0,0.0,5.46875,0.0,0.0
21.09375,38.90625,13.6875,15.46875,26.5625,19.125,26.25,11.71875,25.375,36.84375,0.0,0.0,4.96875,0.0,0.0
20.78125,39.40625,14.3125,15.5625,27.15625,19.6875,25.8125,11.5,24.875,35.5625,0.0,0.0,5.34375,0.0,0.0
20.9375,39.6875,12.5625,15.9375,26.65625,18.84375,26.09375,12.125,24.84375,36.90625,0.0,0.0,5.40625,0.0,0.0
23.59375,38.5,12.21875,15.4375,27.0625,19.8125,25.15625,12.78125,24.78125,35.46875,0.0,0.0,5.1875,0.0,0.0
21.625,39.75,13.4375,15.46875,27.9375,19.53125,25.15625,11.8125,25.25,34.34375,0.0,0.0,5.6875,0.0,0.0
22.09375,38.625,12.5625,15.125,27.5,19.625,26.28125,12.15625,25.46875,35.25,0.0,0.0,5.3125,0.0,0.0
22.78125,39.46875,13.03125,15.59375,25.96875,19.5,25.9375,12.5,24.75,35.15625,0.0,0.0,5.3125,0.0,0.0
21.90625,38.125,14.65625,14.84375,26.625,19.84375,25.46875,12.4375,24.9375,35.8125,0.0,0.0,5.34375,0.0,0.0
21.90625,40.0625,14.09375,14.625,27.28125,19.28125,25.34375,12.15625,25.40625,34.8125,0.0,0.0,5.03125,0.0,0.0
20.71875,39.0625,14.125,16.65625,26.90625,19.125,25.4375,12.5,24.0,36.09375,0.0,0.0,5.375,0.0,0.0
21.59375,38.8125,13.25,16.0,26.75,18.9375,26.40625,11.90625,24.375,36.40625,0.0,0.0,5.5625,0.0,0.0
22.96875,40.0,13.96875,14.21875,27.34375,19.09375,25.9375,12.3125,24.28125,34.0625,0.0,0.0,5.8125,0.0,0.0
22.84375,38.6875,13.9375,14.90625,27.125,19.03125,25.8125,12.8125,24.90625,35.0625,0.0,0.0,4.875,0.0,0.0
22.0625,38.84375,12.90625,15.78125,26.3125,19.875,26.65625,12.75,24.6875,34.59375,0.0,0.0,5.53125,0.0,0.0
20.9375,39.3125,13.28125,15.0,27.71875,18.3125,26.84375,13.1875,24.65625,35.46875,0.0,0.0,5.28125,0.0,0.0
21.4375,39.46875,13.78125,16.1875,27.09375,18.90625,25.84375,11.9375,24.21875,36.1875,0.0,0.0,4.9375,0.0,0.0
23.15625,38.78125,13.0,15.84375,27.0,18.78125,25.34375,11.4375,24.125,37.34375,0.0,0.0,5.1875,0.0,0.0
21.4375,39.84375,13.375,16.28125,28.59375,18.5,26.125,12.09375,23.75,34.96875,0.0,0.0,5.03125,0.0,0.0
21.28125,38.59375,15.90625,14.78125,27.28125,18.875,26.0625,11.84375,24.4375,35.90625,0.0,0.0,5.03125,0.0,0.0
21.9375,39.1875,13.90625,15.625,27.03125,19.5625,24.6875,12.25,24.0,36.34375,0.0,0.0,5.46875,0.0,0.0
21.65625,39.0625,13.65625,15.75,26.4375,18.71875,26.5,12.125,25.09375,35.25,0.0,0.0,5.75,0.0,0.0
20.75,39.4375,13.40625,15.4375,26.6875,19.375,26.90625,11.59375,25.1875,36.0,0.0,0.0,5.21875,0.0,0.0
22.625,37.9375,12.9375,14.8125,26.65625,19.4375,26.15625,12.78125,24.78125,36.28125,0.0,0.0,5.59375,0.0,0.0
21.0625,39.875,13.1875,15.5,26.28125,19.375,26.34375,12.125,24.71875,35.8125,0.0,0.0,5.71875,0.0,0.0
21.53125,39.0,14.75,15.4375,26.71875,18.375,26.03125,11.625,24.40625,36.78125,0.0,0.0,5.34375,0.0,0.0
23.53125,38.0625,13.90625,15.4375,26.6875,20.28125,24.71875,11.40625,25.28125,35.375,0.0,0.0,5.3125,0.0,0.0
21.0,40.03125,13.90625,16.09375,25.90625,19.71875,26.3125,11.90625,25.03125,34.78125,0.0,0.0,5.3125,0.0,0.0
22.3125,38.28125,13.65625,15.53125,27.53125,18.125,25.8125,12.90625,24.9375,36.15625,0.0,0.0,4.75,0.0,0.0
21.96875,37.4375,12.6875,16.65625,27.53125,18.9375,26.71875,11.5,24.6875,36.625,0.0,0.0,5.25,0.0,0.0
21.90625,39.3125,13.21875,15.3125,26.375,18.6875,27.625,12.0625,24.53125,35.5625,0.0,0.0,5.40625,0.0,0.0
22.3125,40.09375,13.84375,15.34375,26.5,19.21875,24.375,10.96875,25.15625,36.71875,0.0,0.0,5.46875,0.0,0.0
22.21875,38.96875,14.625,15.78125,26.46875,18.25,25.75,12.40625,24.4375,36.0625,0.0,0.0,5.03125,0.0,0.0
21.9375,39.09375,14.28125,15.96875,25.78125,19.15625,25.84375,11.34375,24.625,36.9375,0.0,0.0,5.03125,0.0,0.0
21.9375,39.21875,12.875,15.84375,26.75,19.40625,26.53125,11.0625,26.09375,34.84375,0.0,0.0,5.4375,0.0,0.0
22.1875,39.0625,12.84375,14.75,26.75,20.03125,25.84375,12.15625,24.78125,35.8125,0.0,0.0,5.78125,0.0,0.0
22.3125,38.84375,13.5625,15.5,27.5,19.09375,26.6875,11.9375,25.0,34.5,0.0,0.0,5.0625,0.0,0.0
22.25,38.0625,13.9375,14.53125,26.4375,19.40625,26.09375,12.21875,25.21875,36.4375,0.0,0.0,5.40625,0.0,0.0
21.9375,38.65625,14.5,14.84375,26.15625,19.09375,26.0,12.03125,25.75,35.5625,0.0,0.0,5.46875,0.0,0.0
21.75,40.375,12.5,14.625,26.90625,18.15625,27.0,11.96875,24.8125,36.09375,0.0,0.0,5.8125,0.0,0.0
21.6875,39.59375,13.4375,14.375,27.03125,19.09375,27.03125,12.3125,24.0625,36.21875,0.0,0.0,5.15625,0.0,0.0
21.96875,38.53125,13.0625,15.375,26.46875,19.28125,26.625,12.40625,25.5625,35.28125,0.0,0.0,5.4375,0.0,0.0
22.3125,39.75,13.40625,13.71875,27.53125,19.0,26.21875,12.0625,24.875,35.65625,0.0,0.0,5.46875,0.0,0.0
21.8125,38.25,14.0625,15.9375,26.875,19.0625,26.875,11.625,23.3125,36.90625,0.0,0.0,5.28125,0.0,0.0
22.53125,38.96875,13.25,14.875,28.78125,18.5,26.3125,12.46875,24.46875,34.65625,0.0,0.0,5.1875,0.0,0.0
22.03125,37.375,13.8125,15.6875,27.65625,18.40625,26.03125,12.875,25.1875,35.90625,0.0,0.0,5.03125,0.0,0.0
21.96875,40.09375,13.15625,14.75,26.40625,18.375,26.59375,11.625,25.28125,36.6875,0.0,0.0,5.0625,0.0,0.0
22.625,38.65625,13.875,14.53125,27.125,19.15625,25.15625,12.53125,24.96875,36.4375,0.0,0.0,4.9375,0.0,0.0
21.9375,38.84375,13.8125,15.1875,27.21875,18.15625,27.25,12.25,25.84375,34.03125,0.0,0.0,5.46875,0.0,0.0
21.53125,39.9375,12.625,14.1875,27.3125,18.8125,26.75,12.6875,26.5625,34.03125,0.0,0.0,5.5625,0.0,0.0
21.15625,38.28125,14.6875,15.0625,27.3125,19.65625,25.9375,11.34375,24.1875,37.1875,0.0,0.0,5.1875,0.0,0.0
22.125,38.375,13.5,15.75,27.65625,18.78125,26.75,12.25,25.0,34.6875,0.0,0.0,5.125,0.0,0.0
21.3125,40.71875,12.9375,14.125,27.40625,18.5625,26.375,11.625,25.28125,36.0625,0.0,0.0,5.59375,0.0,0.0
21.84375,39.84375,13.59375,15.65625,25.0625,18.84375,26.6875,12.1875,24.4375,36.0,0.0,0.0,5.84375,0.0,0.0
22.78125,39.3125,13.9375,15.125,26.4375,18.53125,26.46875,11.9375,24.15625,35.9375,0.0,0.0,5.375,0.0,0.0
22.25,39.375,13.9375,16.21875,26.53125,18.5625,25.84375,11.75,25.34375,35.40625,0.0,0.0,4.78125,0.0,0.0
21.71875,38.65625,14.09375,14.96875,26.0625,19.84375,25.53125,12.1875,25.65625,36.03125,0.0,0.0,5.25,0.0,0.0
21.21875,39.34375,13.78125,14.25,27.71875,19.0,27.0,11.96875,25.0625,36.0625,0.0,0.0,4.59375,0.0,0.0
21.96875,40.28125,13.4375,15.21875,27.15625,19.0,25.40625,12.15625,24.15625,35.9375,0.0,0.0,5.28125,0.0,0.0
22.375,40.25,13.0,15.84375,25.5625,18.46875,26.0,11.8125,24.59375,36.75,0.0,0.0,5.34375,0.0,0.0
22.5,38.46875,13.5625,15.5,27.28125,18.25,26.375,12.34375,24.46875,36.03125,0.0,0.0,5.21875,0.0,0.0
22.5,37.75,13.90625,14.21875,27.15625,19.4375,26.59375,12.0625,25.65625,35.53125,0.0,0.0,5.1875,0.0,0.0
21.28125,39.59375,14.46875,14.84375,27.40625,19.1875,26.5625,11.65625,25.0625,34.5625,0.0,0.0,5.375,0.0,0.0
22.46875,37.53125,13.75,15.40625,26.71875,18.78125,26.90625,12.03125,25.46875,35.6875,0.0,0.0,5.25,0.0,0.0
20.4375,39.1875,14.59375,15.59375,26.4375,19.03125,27.25,11.6875,25.4375,34.8125,0.0,0.0,5.53125,0.0,0.0
21.5,39.09375,14.0,16.28125,27.75,18.6875,25.40625,11.40625,24.53125,35.84375,0.0,0.0,5.5,0.0,0.0
21.96875,39.1875,14.1875,14.21875,26.90625,19.75,26.09375,12.125,25.9375,34.09375,0.0,0.0,5.53125,0.0,0.0
22.53125,39.78125,13.09375,15.25,27.125,19.40625,26.15625,11.9375,23.6875,35.53125,0.0,0.0,5.5,0.0,0.0
22.3125,37.0,12.6875,15.09375,27.5625,19.21875,25.9375,13.15625,25.375,36.1875,0.0,0.0,5.46875,0.0,0.0
22.125,37.9375,13.4375,15.375,27.75,20.03125,25.1875,11.96875,25.84375,35.40625,0.0,0.0,4.9375,0.0,0.0
22.53125,38.375,14.03125,14.5625,26.46875,18.46875,25.9375,12.65625,24.5625,36.9375,0.0,0.0,5.46875,0.0,0.0
22.28125,39.6875,13.0,14.78125,26.0,19.28125,25.8125,12.46875,24.6875,36.15625,0.0,0.0,5.84375,0.0,0.0
21.5625,38.8125,12.875,15.8125,27.84375,18.34375,25.78125,12.625,24.40625,37.25,0.0,0.0,4.6875,0.0,0.0
21.40625,40.5,13.625,14.21875,26.1875,18.4375,26.78125,12.34375,25.0,36.75,0.0,0.0,4.75,0.0,0.0
21.5,37.53125,14.46875,16.15625,27.21875,19.875,24.28125,12.09375,25.28125,36.125,0.0,0.0,5.46875,0.0,0.0
22.0,37.78125,13.9375,14.40625,27.59375,19.3125,27.65625,12.53125,24.125,35.21875,0.0,0.0,5.4375,0.0,0.0
22.59375,38.84375,13.65625,14.90625,26.28125,19.65625,26.28125,12.125,24.0,36.28125,0.0,0.0,5.375,0.0,0.0
23.125,37.4375,14.03125,16.0625,27.625,20.0,26.375,11.65625,26.3125,32.5,0.0,0.0,4.875,0.0,0.0
21.53125,38.5625,12.9375,15.34375,26.40625,18.78125,27.75,12.875,24.875,35.40625,0.0,0.0,5.53125,0.0,0.0
22.6875,39.25,12.96875,14.78125,27.03125,19.4375,25.875,12.6875,24.4375,35.4375,0.0,0.0,5.40625,0.0,0.0
23.6875,38.78125,13.96875,15.84375,26.25,19.59375,25.09375,11.65625,24.8125,35.0,0.0,0.0,5.3125,0.0,0.0
21.09375,40.15625,14.4375,14.96875,26.03125,19.40625,26.75,12.21875,23.03125,36.125,0.0,0.0,5.78125,0.0,0.0
22.03125,39.34375,13.46875,14.65625,27.125,18.84375,26.4375,12.6875,24.59375,35.8125,0.0,0.0,5.0,0.0,0.0
22.625,38.46875,14.09375,15.3125,26.5,18.40625,26.375,12.34375,24.625,35.9375,0.0,0.0,5.3125,0.0,0.0
21.96875,39.625,14.5,14.84375,25.78125,19.5625,26.0625,12.8125,25.0625,34.34375,0.0,0.0,5.4375,0.0,0.0
21.875,39.1875,13.71875,14.65625,27.3125,19.8125,26.15625,12.5,24.8125,34.8125,0.0,0.0,5.15625,0.0,0.0
21.53125,39.78125,14.53125,14.375,26.84375,19.28125,25.90625,12.84375,24.78125,35.03125,0.0,0.0,5.09375,0.0,0.0
23.0,38.5,13.71875,15.59375,27.1875,18.9375,26.21875,12.25,25.0,34.875,0.0,0.0,4.71875,0.0,0.0
22.875,37.84375,14.3125,14.5,27.1875,19.65625,26.3125,12.34375,25.09375,34.625,0.0,0.0,5.25,0.0,0.0
22.25,38.3125,12.96875,16.375,27.40625,18.5,26.375,11.71875,24.4375,36.34375,0.0,0.0,5.3125,0.0,0.0
21.6875,40.28125,14.09375,15.53125,27.1875,19.71875,24.75,11.78125,25.46875,33.84375,0.0,0.0,5.65625,0.0,0.0
21.6875,39.0625,12.96875,15.625,26.84375,18.75,26.1875,12.9375,24.5,36.0625,0.0,0.0,5.375,0.0,0.0
22.0625,39.53125,13.4375,15.625,26.625,18.96875,25.9375,11.875,25.28125,35.375,0.0,0.0,5.28125,0.0,0.0
22.125,38.59375,14.40625,14.625,26.46875,20.3125,24.8125,11.78125,25.15625,36.5,0.0,0.0,5.21875,0.0,0.0
22.4375,39.21875,14.28125,15.21875,26.875,19.3125,26.09375,11.1875,25.25,35.5,0.0,0.0,4.625,0.0,0.0
22.0625,38.84375,13.65625,15.09375,26.96875,18.84375,26.625,12.28125,24.5625,35.59375,0.0,0.0,5.46875,0.0,0.0
21.96875,41.25,13.3125,14.40625,26.40625,19.40625,25.65625,11.0625,25.53125,35.75,0.0,0.0,5.25,0.0,0.0
22.40625,37.9375,12.25,15.84375,27.65625,18.6875,26.1875,12.28125,25.28125,36.125,0.0,0.0,5.34375,0.0,0.0
21.8125,39.8125,12.28125,15.03125,26.8125,20.65625,27.0625,11.8125,24.15625,35.1875,0.0,0.0,5.375,0.0,0.0
22.96875,38.875,12.71875,14.65625,27.09375,18.5625,27.15625,12.34375,24.875,35.4375,0.0,0.0,5.3125,0.0,0.0
21.71875,38.0625,13.03125,15.96875,27.6875,19.4375,26.53125,12.5625,25.125,35.1875,0.0,0.0,4.6875,0.0,0.0
22.1875,39.875,12.0,15.53125,28.59375,18.84375,26.5,11.9375,24.75,34.03125,0.0,0.0,5.75,0.0,0.0
22.09375,39.375,13.71875,15.0625,27.5,18.71875,25.53125,12.15625,25.25,35.09375,0.0,0.0,5.5,0.0,0.0
22.3125,37.9375,13.65625,14.625,28.0,20.09375,26.46875,12.375,23.59375,35.84375,0.0,0.0,5.09375,0.0,0.0
22.03125,39.5625,12.90625,15.5,27.90625,18.78125,25.46875,12.03125,24.84375,35.8125,0.0,0.0,5.15625,0.0,0.0
21.5,40.5,13.65625,15.375,27.4375,18.46875,27.0,11.5625,24.90625,34.1875,0.0,0.0,5.40625,0.0,0.0
22.03125,40.03125,13.5,15.5,26.5,18.875,26.46875,11.78125,24.65625,34.8125,0.0,0.0,5.84375,0.0,0.0
21.8125,39.28125,13.4375,15.03125,28.03125,19.625,26.5,11.5625,25.5,34.15625,0.0,0.0,5.0625,0.0,0.0
21.40625,40.40625,13.25,14.03125,27.6875,19.15625,25.90625,12.625,25.09375,35.25,0.0,0.0,5.1875,0.0,0.0
22.15625,39.15625,12.84375,16.15625,26.53125,18.71875,25.40625,12.0,25.53125,36.0,0.0,0.0,5.5,0.0,0.0
23.09375,38.96875,13.03125,14.09375,26.4375,18.78125,27.78125,12.90625,23.75,35.65625,0.0,0.0,5.5,0.0,0.0
21.0,39.3125,13.6875,15.78125,27.6875,18.875,26.59375,12.15625,24.90625,34.03125,0.0,0.0,5.96875,0.0,0.0
21.03125,40.6875,13.1875,14.4375,26.03125,19.625,26.59375,12.25,25.4375,35.125,0.0,0.0,5.59375,0.0,0.0
20.90625,40.0625,12.90625,15.1875,27.0625,18.65625,27.0,11.8125,25.59375,35.40625,0.0,0.0,5.40625,0.0,0.0
21.9375,39.09375,13.8125,15.21875,26.15625,19.40625,26.15625,12.90625,24.5,35.03125,0.0,0.0,5.78125,0.0,0.0
21.84375,38.3125,14.125,14.4375,26.34375,19.375,26.375,13.0,25.34375,35.78125,0.0,0.0,5.0625,0.0,0.0
21.46875,38.3125,13.8125,15.6875,26.34375,19.03125,27.78125,11.84375,25.5,35.3125,0.0,0.0,4.90625,0.0,0.0
21.75,39.09375,13.9375,14.96875,27.3125,19.65625,26.53125,12.1875,24.5,34.6875,0.0,0.0,5.375,0.0,0.0
21.59375,38.8125,13.28125,16.0625,26.71875,19.4375,25.65625,12.0625,25.5,35.15625,0.0,0.0,5.71875,0.0,0.0
21.75,37.84375,14.375,15.53125,27.96875,18.5625,26.34375,12.375,24.28125,35.71875,0.0,0.0,5.25,0.0,0.0
21.875,39.53125,12.96875,14.4375,28.15625,19.875,26.5,11.5625,25.5625,34.3125,0.0,0.0,5.21875,0.0,0.0
22.09375,39.90625,13.1875,15.1875,26.0625,19.3125,25.53125,12.5625,25.75,35.0625,0.0,0.0,5.34375,0.0,0.0
21.25,40.25,13.46875,14.90625,26.78125,19.28125,26.8125,12.03125,24.0625,35.3125,0.0,0.0,5.84375,0.0,0.0
22.125,38.78125,14.1875,14.65625,27.65625,19.1875,26.59375,12.34375,25.96875,33.3125,0.0,0.0,5.1875,0.0,0.0
22.125,39.0,13.78125,15.59375,26.5625,19.59375,25.46875,12.4375,24.5,35.71875,0.0,0.0,5.21875,0.0,0.0
21.3125,40.0625,13.78125,15.5,27.0625,18.625,26.09375,12.6875,24.71875,35.125,0.0,0.0,5.03125,0.0,0.0
21.5,38.5625,13.4375,15.28125,27.25,19.65625,24.28125,13.40625,25.1875,36.34375,0.0,0.0,5.09375,0.0,0.0
22.75,37.53125,13.53125,15.59375,27.15625,19.46875,26.21875,11.78125,25.71875,35.21875,0.0,0.0,5.03125,0.0,0.0
21.96875,38.1875,13.5625,16.25,27.90625,19.25,26.78125,11.03125,24.625,35.0,0.0,0.0,5.4375,0.0,0.0
22.53125,38.375,13.28125,14.625,26.53125,20.03125,26.4375,12.84375,25.65625,34.4375,0.0,0.0,5.25,0.0,0.0
