ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15
22.5625,40.40625,12.65625,14.53125,26.71875,17.90625,26.1875,12.6875,24.6875,36.1875,0.0,0.0,5.46875,0.0,0.0
22.25,38.84375,13.03125,16.375,27.4375,18.8125,26.125,11.4375,25.15625,35.09375,0.0,0.0,5.4375,0.0,0.0
21.59375,39.8125,13.125,14.9375,27.8125,19.03125,25.9375,12.40625,24.84375,35.6875,0.0,0.0,4.8125,0.0,0.0
21.9375,39.59375,13.625,15.125,27.65625,19.375,25.96875,12.71875,25.3125,33.375,0.0,0.0,5.3125,0.0,0.0
21.3125,39.1875,13.5625,15.53125,27.875,18.8125,25.125,12.375,24.9375,36.21875,0.0,0.0,5.0625,0.0,0.0
21.40625,38.78125,13.46875,15.0625,27.75,19.0,25.96875,11.28125,25.75,36.4375,0.0,0.0,5.09375,0.0,0.0
21.875,38.6875,13.28125,16.03125,26.78125,19.3125,25.96875,12.15625,24.8125,35.84375,0.0,0.0,5.25,0.0,0.0
21.71875,40.46875,12.90625,15.65625,26.84375,19.28125,26.46875,11.0,24.78125,35.4375,0.0,0.0,5.4375,0.0,0.0
22.21875,38.40625,14.03125,14.84375,27.03125,19.09375,26.71875,12.40625,24.53125,35.40625,0.0,0.0,5.3125,0.0,0.0
22.25,39.15625,12.90625,16.0,26.84375,19.25,25.9375,11.3125,26.4375,34.46875,0.0,0.0,5.4375,0.0,0.0
21.90625,38.90625,13.53125,15.625,27.0625,19.4375,25.25,11.875,26.3125,34.65625,0.0,0.0,5.4375,0.0,0.0
21.125,38.40625,13.59375,14.4375,28.53125,20.8125,24.71875,11.84375,25.875,35.5,0.0,0.0,5.15625,0.0,0.0
22.5625,38.21875,13.3125,15.46875,28.09375,18.625,27.5,12.625,22.9375,35.625,0.0,0.0,5.03125,0.0,0.0
21.4375,38.9375,13.59375,14.875,27.15625,19.09375,26.625,12.6875,24.65625,35.59375,0.0,0.0,5.34375,0.0,0.0
22.25,39.1875,13.3125,15.0625,27.1875,18.65625,27.4375,12.84375,23.9375,34.78125,0.0,0.0,5.34375,0.0,0.0
22.4375,38.84375,13.625,15.5,27.21875,17.84375,26.5,12.375,24.3125,36.09375,0.0,0.0,5.25,0.0,0.0
20.78125,40.3125,13.25,15.28125,27.0625,19.59375,26.3125,12.1875,23.34375,36.25,0.0,0.0,5.625,0.0,0.0
22.65625,38.875,13.65625,15.125,27.34375,18.71875,26.59375,11.71875,24.34375,35.96875,0.0,0.0,5.0,0.0,0.0
22.5625,38.4375,14.0625,15.4375,27.09375,19.75,25.4375,12.25,24.96875,35.21875,0.0,0.0,4.78125,0.0,0.0
21.875,37.3125,13.375,15.96875,26.90625,19.53125,26.40625,12.8125,25.40625,35.65625,0.0,0.0,4.75,0.0,0.0
21.875,39.25,12.65625,15.3125,27.28125,18.84375,25.0,11.96875,25.28125,36.5625,0.0,0.0,5.96875,0.0,0.0
23.375,39.125,13.03125,14.375,27.28125,18.96875,26.6875,12.625,23.9375,35.09375,0.0,0.0,5.5,0.0,0.0
21.34375,39.28125,13.71875,15.34375,26.125,18.28125,26.8125,12.5,25.65625,35.625,0.0,0.0,5.3125,0.0,0.0
21.875,38.59375,13.25,15.21875,27.03125,20.3125,25.6875,12.09375,25.03125,35.5625,0.0,0.0,5.34375,0.0,0.0
21.84375,38.75,13.4375,15.21875,26.4375,19.75,26.875,13.03125,24.46875,34.71875,0.0,0.0,5.46875,0.0,0.0
21.15625,39.0,13.3125,14.75,27.5625,19.3125,26.125,12.3125,25.84375,35.1875,0.0,0.0,5.4375,0.0,0.0
22.0625,39.875,13.5,15.40625,26.0,18.53125,27.0,12.78125,23.53125,36.5625,0.0,0.0,4.75,0.0,0.0
21.5625,40.46875,12.46875,16.28125,27.3125,18.125,26.25,11.96875,24.625,35.65625,0.0,0.0,5.28125,0.0,0.0
21.84375,38.9375,13.3125,16.53125,27.59375,19.21875,25.96875,12.3125,24.53125,34.09375,0.0,0.0,5.65625,0.0,0.0
21.6875,39.15625,13.90625,15.0,26.46875,19.125,25.65625,12.8125,24.6875,36.3125,0.0,0.0,5.1875,0.0,0.0
21.5625,37.40625,13.46875,16.0,27.96875,19.5625,26.5,12.0,23.875,36.6875,0.0,0.0,4.96875,0.0,0.0
21.1875,38.875,13.5,15.875,27.34375,19.6875,26.71875,11.21875,24.34375,35.59375,0.0,0.0,5.65625,0.0,0.0
21.21875,38.5,13.0625,15.75,26.90625,19.5,25.6875,12.5625,25.40625,35.90625,0.0,0.0,5.5,0.0,0.0
21.75,39.65625,13.25,16.09375,26.65625,18.875,25.4375,11.96875,24.78125,35.96875,0.0,0.0,5.5625,0.0,0.0
21.875,37.96875,13.1875,15.375,27.03125,19.28125,25.75,12.28125,25.9375,36.09375,0.0,0.0,5.21875,0.0,0.0
21.25,38.59375,11.96875,14.9375,27.3125,19.8125,27.0625,12.65625,25.65625,35.21875,0.0,0.0,5.53125,0.0,0.0
23.21875,39.25,12.90625,14.78125,26.71875,19.28125,26.8125,12.75,24.96875,34.125,0.0,0.0,5.1875,0.0,0.0
22.28125,38.46875,12.6875,14.46875,27.03125,19.40625,26.6875,12.0625,25.46875,36.21875,0.0,0.0,5.21875,0.0,0.0
21.8125,38.625,12.96875,14.96875,27.375,19.9375,26.125,12.65625,24.46875,35.65625,0.0,0.0,5.40625,0.0,0.0
20.78125,39.125,14.0625,15.6875,27.21875,18.5625,26.53125,12.09375,25.5,35.125,0.0,0.0,5.3125,0.0,0.0
21.8125,37.84375,13.15625,16.1875,27.625,19.90625,26.1875,11.53125,25.0625,35.03125,0.0,0.0,5.65625,0.0,0.0
22.25,39.21875,12.84375,15.625,27.625,19.34375,25.5,12.875,24.8125,34.84375,0.0,0.0,5.0625,0.0,0.0
21.71875,39.125,12.5,16.125,27.625,18.0625,25.40625,11.78125,26.8125,35.9375,0.0,0.0,4.90625,0.0,0.0
22.625,38.4375,12.53125,16.03125,27.125,19.3125,25.625,11.375,24.84375,36.84375,0.0,0.0,5.25,0.0,0.0
22.8125,40.375,13.0625,15.21875,26.625,18.46875,25.46875,12.34375,24.84375,36.28125,0.0,0.0,4.5,0.0,0.0
21.5,38.28125,13.3125,15.5,27.65625,18.75,26.375,12.53125,25.03125,36.09375,0.0,0.0,4.96875,0.0,0.0
21.15625,38.53125,13.40625,14.90625,25.59375,19.28125,27.375,13.125,24.0,36.90625,0.0,0.0,5.71875,0.0,0.0
20.6875,39.34375,12.90625,15.5,26.53125,19.90625,26.65625,12.5,26.0625,34.71875,0.0,0.0,5.1875,0.0,0.0
21.53125,39.15625,13.5625,14.6875,26.8125,17.96875,27.9375,12.25,24.625,35.5625,0.0,0.0,5.90625,0.0,0.0
22.375,37.84375,13.0625,16.0625,27.375,19.625,25.875,12.875,25.03125,34.90625,0.0,0.0,4.96875,0.0,0.0
21.4375,39.0,13.46875,15.21875,27.5625,19.0625,25.125,12.21875,26.34375,35.1875,0.0,0.0,5.375,0.0,0.0
20.4375,40.09375,13.09375,15.96875,27.15625,18.84375,26.5,11.53125,25.8125,35.46875,0.0,0.0,5.09375,0.0,0.0
21.78125,38.84375,13.125,15.09375,27.34375,19.0,26.78125,11.9375,25.0625,35.6875,0.0,0.0,5.34375,0.0,0.0
21.0,40.21875,13.84375,16.0,27.34375,18.71875,26.53125,10.71875,25.03125,35.09375,0.0,0.0,5.5,0.0,0.0
20.59375,38.8125,14.09375,15.96875,28.25,18.78125,27.84375,11.375,24.90625,34.5,0.0,0.0,4.875,0.0,0.0
22.5,38.96875,13.65625,15.15625,26.6875,19.1875,25.59375,13.21875,25.0,35.3125,0.0,0.0,4.71875,0.0,0.0
21.75,38.5625,12.5625,15.1875,26.3125,19.46875,27.875,12.34375,24.96875,35.46875,0.0,0.0,5.5,0.0,0.0
21.5,37.875,13.6875,15.71875,27.71875,19.875,26.09375,12.3125,25.9375,34.25,0.0,0.0,5.03125,0.0,0.0
21.875,40.46875,12.96875,16.78125,28.0,18.75,25.03125,11.0,24.84375,34.75,0.0,0.0,5.53125,0.0,0.0
20.6875,38.6875,13.53125,15.8125,27.15625,19.78125,25.5,13.3125,24.78125,34.8125,0.0,0.0,5.9375,0.0,0.0
21.375,40.0,13.125,14.59375,27.71875,17.96875,26.9375,12.28125,24.625,35.625,0.0,0.0,5.75,0.0,0.0
21.59375,37.8125,13.3125,15.5,27.375,20.03125,25.96875,12.03125,24.78125,36.375,0.0,0.0,5.21875,0.0,0.0
23.21875,38.90625,13.3125,15.375,26.5625,19.40625,26.1875,12.4375,24.28125,34.75,0.0,0.0,5.5625,0.0,0.0
21.6875,39.84375,13.09375,15.84375,27.15625,18.40625,26.5,11.84375,24.75,35.8125,0.0,0.0,5.0625,0.0,0.0
21.15625,39.34375,13.34375,16.375,27.0,19.09375,25.625,11.8125,24.59375,36.71875,0.0,0.0,4.9375,0.0,0.0
20.6875,40.0,13.375,14.625,27.59375,19.59375,27.25,11.75,24.5625,35.03125,0.0,0.0,5.53125,0.0,0.0
20.78125,37.75,13.21875,16.6875,26.78125,19.0625,27.15625,12.25,24.84375,36.0,0.0,0.0,5.46875,0.0,0.0
21.71875,37.40625,13.0625,15.96875,28.25,20.09375,25.40625,11.9375,24.40625,36.28125,0.0,0.0,5.46875,0.0,0.0
22.21875,38.90625,12.8125,14.90625,26.46875,20.4375,26.0,12.125,25.0,36.0,0.0,0.0,5.125,0.0,0.0
20.84375,39.09375,14.375,15.78125,27.125,19.71875,25.65625,11.75,24.53125,36.0,0.0,0.0,5.125,0.0,0.0
19.90625,39.875,14.28125,14.71875,27.0,20.625,25.875,12.25,25.0625,35.0625,0.0,0.0,5.34375,0.0,0.0
21.75,39.0625,13.875,16.1875,26.6875,19.125,25.46875,11.96875,24.5625,36.0,0.0,0.0,5.3125,0.0,0.0
21.96875,38.875,12.3125,14.25,26.84375,18.9375,27.65625,11.8125,25.5,36.59375,0.0,0.0,5.25,0.0,0.0
21.78125,39.375,13.15625,15.65625,26.5625,20.84375,24.75,12.46875,25.3125,34.71875,0.0,0.0,5.375,0.0,0.0
21.625,39.9375,13.59375,14.3125,25.5,18.78125,27.15625,13.09375,24.28125,36.09375,0.0,0.0,5.625,0.0,0.0
22.75,39.1875,14.75,14.53125,28.8125,19.71875,25.25,12.15625,24.375,34.03125,0.0,0.0,4.4375,0.0,0.0
22.3125,38.375,12.5625,16.84375,26.6875,19.0625,25.96875,12.34375,25.5625,35.4375,0.0,0.0,4.84375,0.0,0.0
22.125,39.3125,13.25,14.8125,27.28125,19.5,24.96875,12.53125,25.4375,35.3125,0.0,0.0,5.46875,0.0,0.0
23.1875,38.8125,13.5625,13.875,28.09375,18.71875,25.8125,11.8125,23.90625,37.71875,0.0,0.0,4.5,0.0,0.0
21.4375,37.875,13.625,15.8125,26.84375,19.4375,27.09375,11.75,26.03125,34.78125,0.0,0.0,5.3125,0.0,0.0
21.59375,41.21875,13.4375,15.1875,26.625,19.25,26.09375,12.4375,24.0,35.5,0.0,0.0,4.65625,0.0,0.0
22.5,38.28125,13.28125,15.125,27.0,19.46875,25.375,11.875,25.96875,36.125,0.0,0.0,5.0,0.0,0.0
22.0,38.625,12.8125,14.5625,27.53125,18.9375,26.78125,12.71875,24.15625,36.0625,0.0,0.0,5.8125,0.0,0.0
21.5,39.875,12.90625,14.84375,27.46875,19.375,26.375,12.4375,23.90625,35.90625,0.0,0.0,5.40625,0.0,0.0
21.84375,38.5,13.03125,16.28125,27.0,19.25,26.65625,12.5,25.15625,34.3125,0.0,0.0,5.46875,0.0,0.0
20.71875,39.78125,13.8125,16.1875,26.71875,19.71875,26.5625,11.03125,24.625,35.59375,0.0,0.0,5.25,0.0,0.0
21.625,40.3125,12.8125,15.65625,27.5,19.78125,26.1875,11.3125,24.46875,35.46875,0.0,0.0,4.875,0.0,0.0
21.5625,39.09375,13.53125,14.9375,26.90625,21.1875,25.4375,11.875,25.3125,35.0625,0.0,0.0,5.09375,0.0,0.0
21.46875,39.875,13.5625,15.84375,27.0,19.5,25.5625,12.4375,24.34375,35.25,0.0,0.0,5.15625,0.0,0.0
21.03125,38.0,13.59375,14.90625,26.59375,20.125,26.78125,12.15625,26.84375,34.46875,0.0,0.0,5.5,0.0,0.0
21.8125,37.75,13.71875,14.53125,27.21875,18.96875,26.75,12.9375,25.6875,35.78125,0.0,0.0,4.84375,0.0,0.0
21.78125,39.375,12.625,16.875,26.59375,19.53125,26.40625,10.5625,25.375,35.40625,0.0,0.0,5.46875,0.0,0.0
22.34375,38.15625,13.09375,15.375,27.3125,19.15625,26.6875,12.1875,24.75,35.375,0.0,0.0,5.5625,0.0,0.0
21.46875,39.84375,13.53125,15.0625,28.28125,19.40625,25.4375,11.9375,24.5625,35.25,0.0,0.0,5.21875,0.0,0.0
21.5625,40.0,13.21875,15.03125,27.3125,18.8125,25.3125,11.40625,24.65625,37.1875,0.0,0.0,5.5,0.0,0.0
20.5625,39.90625,12.84375,14.5,27.6875,18.4375,26.28125,12.5625,26.71875,35.1875,0.0,0.0,5.3125,0.0,0.0
21.75,39.6875,14.25,15.125,27.15625,19.0625,25.9375,11.78125,24.90625,35.0625,0.0,0.0,5.28125,0.0,0.0
22.09375,38.90625,13.15625,15.6875,27.15625,18.84375,26.65625,12.03125,24.25,36.125,0.0,0.0,5.09375,0.0,0.0
21.1875,39.09375,14.09375,14.96875,26.875,19.78125,26.21875,11.28125,25.21875,36.1875,0.0,0.0,5.09375,0.0,0.0
21.5,39.28125,13.625,14.40625,28.40625,19.71875,26.0625,12.0,25.4375,34.1875,0.0,0.0,5.375,0.0,0.0
21.0,40.3125,13.53125,14.625,27.125,19.25,26.1875,11.46875,26.21875,35.6875,0.0,0.0,4.59375,0.0,0.0
21.5,38.75,12.8125,14.84375,27.90625,19.40625,26.625,12.75,24.9375,35.5,0.0,0.0,4.96875,0.0,0.0
22.125,39.09375,13.375,16.6875,27.78125,17.84375,26.21875,12.28125,24.4375,35.3125,0.0,0.0,4.84375,0.0,0.0
22.28125,38.53125,12.65625,15.125,28.28125,19.53125,25.875,12.40625,25.6875,34.875,0.0,0.0,4.75,0.0,0.0
21.8125,39.90625,13.15625,15.125,27.78125,19.28125,26.0625,12.0625,24.71875,35.03125,0.0,0.0,5.0625,0.0,0.0
21.71875,38.59375,14.0,15.8125,26.75,19.125,25.78125,11.96875,24.59375,36.6875,0.0,0.0,4.96875,0.0,0.0
21.46875,39.40625,13.28125,15.59375,26.875,19.25,26.46875,13.15625,24.5,34.90625,0.0,0.0,5.09375,0.0,0.0
22.3125,38.15625,13.71875,14.40625,28.21875,18.09375,26.28125,12.96875,25.28125,35.5625,0.0,0.0,5.0,0.0,0.0
20.625,40.25,14.375,15.1875,26.09375,19.375,26.875,11.375,24.5625,36.375,0.0,0.0,4.90625,0.0,0.0
21.71875,39.84375,14.15625,15.0625,27.25,18.9375,26.5625,12.21875,25.53125,33.9375,0.0,0.0,4.78125,0.0,0.0
22.4375,38.34375,14.15625,14.84375,26.6875,20.125,25.625,12.46875,24.75,35.28125,0.0,0.0,5.28125,0.0,0.0
21.15625,39.5,14.78125,15.03125,26.625,19.125,25.3125,11.65625,24.625,37.34375,0.0,0.0,4.84375,0.0,0.0
21.59375,38.96875,11.625,15.9375,27.03125,19.0625,26.125,12.25,25.15625,36.9375,0.0,0.0,5.3125,0.0,0.0
22.59375,39.34375,13.34375,15.0,27.3125,17.9375,26.4375,12.40625,26.15625,34.6875,0.0,0.0,4.78125,0.0,0.0
20.875,41.21875,13.5625,14.46875,27.3125,19.15625,25.9375,11.625,23.375,37.03125,0.0,0.0,5.4375,0.0,0.0
21.875,39.21875,13.90625,14.5625,28.125,18.9375,25.21875,12.6875,25.4375,34.875,0.0,0.0,5.15625,0.0,0.0
21.65625,40.09375,12.6875,14.9375,27.625,18.96875,26.65625,12.71875,24.375,35.28125,0.0,0.0,5.0,0.0,0.0
21.15625,38.21875,13.15625,16.5,26.90625,20.125,25.4375,12.0625,24.40625,36.875,0.0,0.0,5.15625,0.0,0.0
22.15625,38.8125,14.375,15.1875,27.0,20.03125,26.375,11.125,24.59375,35.09375,0.0,0.0,5.25,0.0,0.0
22.46875,38.09375,13.28125,15.3125,28.1875,19.65625,24.9375,11.90625,25.03125,36.34375,0.0,0.0,4.78125,0.0,0.0
21.84375,38.8125,13.5625,15.875,27.25,19.0,26.75,11.59375,25.25,34.75,0.0,0.0,5.3125,0.0,0.0
20.8125,38.46875,13.6875,16.0,25.96875,20.28125,25.4375,11.25,25.5,37.125,0.0,0.0,5.46875,0.0,0.0
21.4375,39.3125,13.9375,15.34375,27.09375,18.75,27.40625,12.09375,24.25,35.21875,0.0,0.0,5.15625,0.0,0.0
21.65625,38.78125,13.53125,15.6875,27.28125,20.0,27.5,12.5,24.53125,33.59375,0.0,0.0,4.9375,0.0,0.0
22.15625,38.875,13.15625,14.84375,27.71875,19.46875,25.78125,12.65625,23.9375,36.15625,0.0,0.0,5.25,0.0,0.0
22.3125,39.03125,12.59375,15.25,26.6875,20.03125,26.0625,13.46875,24.65625,34.625,0.0,0.0,5.28125,0.0,0.0
22.375,39.125,13.0,15.875,26.28125,20.53125,25.5,11.90625,25.0,35.21875,0.0,0.0,5.1875,0.0,0.0
21.71875,40.40625,13.09375,15.5625,25.375,19.40625,26.8125,12.0,25.46875,34.59375,0.0,0.0,5.5625,0.0,0.0
22.6875,38.9375,13.5,15.21875,27.1875,19.0625,26.65625,12.25,24.34375,34.59375,0.0,0.0,5.5625,0.0,0.0
21.6875,39.15625,12.28125,15.0,28.21875,18.78125,27.1875,11.8125,24.875,35.34375,0.0,0.0,5.65625,0.0,0.0
21.8125,39.59375,14.1875,15.5,26.40625,19.1875,25.21875,12.15625,24.5,36.5,0.0,0.0,4.9375,0.0,0.0
22.3125,39.90625,14.0,14.5625,27.25,18.375,26.875,11.875,25.46875,34.5,0.0,0.0,4.875,0.0,0.0
22.0625,38.4375,14.03125,15.625,27.71875,19.28125,26.0625,11.96875,25.375,34.375,0.0,0.0,5.0625,0.0,0.0
22.65625,39.21875,12.6875,15.9375,27.375,19.28125,25.875,11.84375,24.53125,35.4375,0.0,0.0,5.15625,0.0,0.0
21.9375,39.4375,13.28125,15.875,27.0625,20.0,25.84375,11.90625,24.84375,34.34375,0.0,0.0,5.46875,0.0,0.0
22.4375,38.84375,13.0,15.75,27.375,19.03125,25.75,12.40625,24.375,35.9375,0.0,0.0,5.09375,0.0,0.0
21.96875,38.6875,13.15625,14.84375,26.59375,19.53125,26.0625,12.5,25.4375,35.3125,0.0,0.0,5.90625,0.0,0.0
21.4375,39.6875,13.28125,15.5,27.3125,19.3125,25.90625,11.9375,25.5,35.09375,0.0,0.0,5.03125,0.0,0.0
21.0,40.21875,13.15625,16.375,27.03125,19.3125,25.75,11.6875,24.34375,35.96875,0.0,0.0,5.15625,0.0,0.0
21.375,38.9375,13.625,14.34375,28.0625,19.84375,26.09375,12.65625,25.625,34.15625,0.0,0.0,5.28125,0.0,0.0
22.34375,38.21875,12.875,16.0625,26.84375,19.71875,25.78125,11.8125,24.90625,36.1875,0.0,0.0,5.25,0.0,0.0
21.375,39.375,13.28125,15.09375,27.59375,19.28125,26.0,11.5625,26.1875,35.09375,0.0,0.0,5.15625,0.0,0.0
21.40625,39.3125,14.40625,15.5625,26.65625,18.4375,27.25,11.625,25.0625,35.15625,0.0,0.0,5.125,0.0,0.0
21.6875,38.34375,13.0625,16.3125,27.09375,19.1875,25.59375,12.0,26.125,35.90625,0.0,0.0,4.6875,0.0,0.0
23.15625,38.5,13.125,15.125,25.875,19.46875,26.1875,12.65625,24.65625,36.3125,0.0,0.0,4.9375,0.0,0.0
22.0625,38.6875,13.9375,15.90625,26.125,19.71875,26.0,12.40625,24.46875,35.6875,0.0,0.0,5.0,0.0,0.0
22.5625,38.625,12.96875,14.96875,27.0,19.09375,27.15625,13.40625,24.1875,34.5,0.0,0.0,5.53125,0.0,0.0
22.5,39.0625,13.53125,14.84375,27.3125,19.40625,26.125,12.15625,25.1875,35.09375,0.0,0.0,4.78125,0.0,0.0
21.59375,40.4375,13.5,14.4375,28.03125,20.125,25.90625,12.21875,23.71875,35.15625,0.0,0.0,4.875,0.0,0.0
21.375,40.09375,14.0625,14.75,28.21875,18.90625,27.1875,12.09375,23.71875,34.875,0.0,0.0,4.71875,0.0,0.0
21.5,40.1875,13.5625,15.53125,26.8125,18.9375,25.0,11.09375,24.90625,36.8125,0.0,0.0,5.65625,0.0,0.0
21.5,38.59375,13.125,16.4375,27.15625,18.8125,25.6875,12.28125,25.21875,35.75,0.0,0.0,5.4375,0.0,0.0
22.21875,39.46875,13.6875,15.65625,27.65625,20.09375,26.03125,11.625,24.65625,33.96875,0.0,0.0,4.9375,0.0,0.0
22.09375,37.84375,13.34375,15.375,27.46875,19.34375,26.21875,12.34375,25.34375,35.34375,0.0,0.0,5.28125,0.0,0.0
21.34375,37.53125,13.46875,16.40625,25.96875,19.375,26.96875,12.15625,24.25,37.25,0.0,0.0,5.28125,0.0,0.0
22.78125,39.6875,13.03125,14.75,27.90625,19.4375,26.15625,11.90625,24.34375,35.15625,0.0,0.0,4.84375,0.0,0.0
23.96875,38.65625,12.1875,15.84375,26.96875,18.71875,26.03125,11.84375,24.28125,36.21875,0.0,0.0,5.28125,0.0,0.0
23.125,37.9375,13.46875,15.6875,26.71875,19.59375,26.3125,12.28125,24.6875,35.0625,0.0,0.0,5.125,0.0,0.0
21.59375,38.3125,14.03125,14.875,27.21875,18.5,26.4375,12.5,23.71875,37.71875,0.0,0.0,5.09375,0.0,0.0
22.78125,38.625,12.84375,15.03125,27.53125,18.6875,26.84375,12.09375,25.25,35.03125,0.0,0.0,5.28125,0.0,0.0
21.9375,38.34375,12.96875,15.53125,27.59375,19.625,27.5625,12.34375,24.21875,34.8125,0.0,0.0,5.0625,0.0,0.0
22.6875,39.25,13.875,15.0,27.28125,20.15625,25.8125,11.9375,24.625,34.5625,0.0,0.0,4.8125,0.0,0.0
22.125,37.6875,13.15625,16.09375,26.6875,19.0,26.78125,12.71875,24.375,36.4375,0.0,0.0,4.9375,0.0,0.0
21.0,40.4375,13.59375,15.3125,27.5,18.75,26.46875,11.25,23.96875,36.1875,0.0,0.0,5.53125,0.0,0.0
20.46875,38.71875,13.53125,14.8125,27.59375,19.625,26.15625,12.625,25.65625,35.46875,0.0,0.0,5.34375,0.0,0.0
21.875,39.59375,12.96875,15.875,26.625,18.875,25.78125,11.53125,25.3125,36.375,0.0,0.0,5.1875,0.0,0.0
20.21875,40.09375,13.375,14.75,27.625,19.09375,26.46875,12.5625,23.625,37.09375,0.0,0.0,5.09375,0.0,0.0
21.1875,39.03125,13.34375,14.3125,28.6875,18.59375,25.90625,11.4375,25.84375,36.5,0.0,0.0,5.15625,0.0,0.0
20.96875,39.28125,13.34375,16.1875,27.125,18.40625,27.75,12.84375,24.5,34.1875,0.0,0.0,5.40625,0.0,0.0
21.65625,38.8125,13.0625,14.78125,27.3125,18.75,27.65625,12.625,24.21875,35.90625,0.0,0.0,5.21875,0.0,0.0
22.75,38.75,12.875,15.28125,27.3125,19.6875,25.34375,13.03125,25.3125,34.90625,0.0,0.0,4.75,0.0,0.0
22.1875,38.96875,12.90625,15.78125,26.8125,19.75,25.5,13.03125,24.96875,34.625,0.0,0.0,5.46875,0.0,0.0
20.90625,39.875,14.71875,15.46875,27.4375,18.625,25.96875,11.96875,25.5,34.625,0.0,0.0,4.90625,0.0,0.0
21.46875,38.59375,13.3125,16.28125,27.6875,19.53125,26.3125,12.15625,24.5625,35.21875,0.0,0.0,4.875,0.0,0.0
21.125,39.125,14.375,15.03125,27.5,18.5,25.96875,12.875,24.71875,35.53125,0.0,0.0,5.25,0.0,0.0
21.78125,38.9375,13.40625,14.0,26.9375,19.15625,26.28125,12.6875,25.21875,35.84375,0.0,0.0,5.75,0.0,0.0
22.71875,38.03125,13.71875,15.3125,26.5,19.4375,26.1875,12.78125,24.40625,35.46875,0.0,0.0,5.4375,0.0,0.0
21.90625,38.90625,12.34375,16.5,25.71875,18.96875,27.21875,11.3125,24.71875,37.03125,0.0,0.0,5.375,0.0,0.0
22.4375,39.34375,13.21875,14.625,27.40625,19.21875,26.5,12.15625,25.71875,34.4375,0.0,0.0,4.9375,0.0,0.0
22.25,38.875,13.03125,14.4375,27.0625,18.8125,26.25,12.46875,25.5,36.4375,0.0,0.0,4.875,0.0,0.0
21.6875,38.03125,13.09375,15.5,26.0,19.03125,27.3125,11.75,25.28125,36.6875,0.0,0.0,5.625,0.0,0.0
21.84375,38.3125,12.84375,16.15625,27.03125,19.3125,27.15625,12.34375,24.8125,34.3125,0.0,0.0,5.875,0.0,0.0
22.0,40.09375,13.5,15.375,27.40625,18.96875,25.71875,10.9375,24.75,36.25,0.0,0.0,5.0,0.0,0.0
21.625,38.875,12.375,15.9375,27.09375,18.6875,26.28125,12.125,26.3125,35.375,0.0,0.0,5.3125,0.0,0.0
20.96875,38.625,13.5,15.03125,26.375,18.625,26.71875,12.34375,24.8125,37.75,0.0,0.0,5.25,0.0,0.0
21.46875,39.15625,14.40625,14.90625,27.8125,20.3125,25.59375,11.875,24.625,35.15625,0.0,0.0,4.6875,0.0,0.0
22.5,39.25,13.375,15.5,27.5625,19.125,25.65625,11.46875,24.59375,35.90625,0.0,0.0,5.0625,0.0,0.0
22.0,37.4375,13.96875,15.65625,26.28125,19.40625,25.90625,12.3125,25.71875,35.96875,0.0,0.0,5.34375,0.0,0.0
22.5625,38.59375,13.375,15.84375,27.375,19.90625,25.1875,11.90625,24.90625,35.3125,0.0,0.0,5.03125,0.0,0.0
22.03125,39.84375,13.53125,14.34375,27.21875,18.3125,26.96875,11.96875,24.6875,35.8125,0.0,0.0,5.28125,0.0,0.0
22.875,39.28125,13.71875,15.09375,27.3125,19.25,25.1875,12.09375,25.3125,34.75,0.0,0.0,5.125,0.0,0.0
21.34375,39.96875,13.4375,15.96875,27.9375,18.59375,25.6875,10.6875,25.03125,35.9375,0.0,0.0,5.40625,0.0,0.0
21.46875,38.96875,13.5625,14.40625,26.09375,19.5,25.59375,13.25,25.65625,36.28125,0.0,0.0,5.21875,0.0,0.0
21.59375,40.34375,13.71875,15.75,27.09375,18.59375,25.75,10.8125,25.34375,35.3125,0.0,0.0,5.6875,0.0,0.0
21.3125,37.65625,12.4375,15.71875,27.5625,19.125,26.25,11.875,25.625,37.03125,0.0,0.0,5.40625,0.0,0.0
22.03125,37.96875,13.8125,15.84375,27.15625,19.90625,25.5625,11.71875,25.21875,35.34375,0.0,0.0,5.4375,0.0,0.0
21.53125,37.875,13.125,15.3125,26.71875,19.46875,26.8125,12.96875,25.46875,35.15625,0.0,0.0,5.5625,0.0,0.0
20.65625,39.5625,13.125,14.6875,27.6875,18.78125,26.71875,12.71875,25.375,35.96875,0.0,0.0,4.71875,0.0,0.0
21.28125,39.5,12.59375,15.71875,26.75,19.21875,27.0,12.6875,24.75,35.125,0.0,0.0,5.375,0.0,0.0
21.78125,38.03125,13.15625,14.78125,27.3125,19.0625,26.46875,13.125,24.8125,36.375,0.0,0.0,5.09375,0.0,0.0
21.96875,39.625,13.53125,15.40625,27.6875,18.65625,24.875,12.3125,25.1875,35.375,0.0,0.0,5.375,0.0,0.0
22.25,38.5,13.34375,16.34375,26.53125,19.34375,25.5,11.09375,25.25,36.3125,0.0,0.0,5.53125,0.0,0.0
21.9375,39.34375,12.90625,15.3125,27.3125,18.90625,26.96875,12.59375,23.9375,35.15625,0.0,0.0,5.625,0.0,0.0
21.59375,39.28125,12.5625,15.125,27.90625,19.15625,26.40625,12.09375,24.78125,36.03125,0.0,0.0,5.0625,0.0,0.0
