epoch,step,train/loss,train/reward,val/reward
32,2771,,,-2747.549072265625
33,2799,70725.2109375,-2490.5,
33,2849,66607.7109375,-2486.791748046875,
33,2855,,,-2747.549072265625
34,2899,59337.1171875,-2477.541748046875,
34,2939,,,-2747.549072265625
35,2949,64051.2734375,-2481.916748046875,
35,2999,75457.34375,-2473.666748046875,
35,3023,,,-2747.549072265625
36,3049,57538.23046875,-2501.125,
36,3099,58171.453125,-2494.83349609375,
36,3107,,,-2747.549072265625
37,3149,73530.0859375,-2499.83349609375,
37,3191,,,-2747.549072265625
38,3199,33675.10546875,-2483.916748046875,
38,3249,93545.984375,-2478.08349609375,
38,3275,,,-2747.549072265625
39,3299,46850.05859375,-2460.33349609375,
39,3349,81929.0234375,-2460.541748046875,
39,3359,,,-2747.549072265625
40,3399,67551.734375,-2545.83349609375,
40,3443,,,-2747.549072265625
41,3449,92586.71875,-2449.166748046875,
41,3499,49705.6875,-2509.666748046875,
41,3527,,,-2747.549072265625
42,3549,62600.109375,-2535.791748046875,
42,3599,49546.7109375,-2483.45849609375,
42,3611,,,-2747.549072265625
43,3649,82630.8125,-2524.541748046875,
43,3695,,,-2747.549072265625
44,3699,47816.05859375,-2492.0,
44,3749,67945.8984375,-2521.45849609375,
44,3779,,,-2747.549072265625
45,3799,74498.4140625,-2519.20849609375,
45,3849,60628.984375,-2487.20849609375,
45,3863,,,-2747.549072265625
46,3899,100189.5,-2454.45849609375,
46,3947,,,-2747.549072265625
47,3949,69975.28125,-2484.33349609375,
47,3999,57762.96875,-2486.875,
47,4031,,,-2747.549072265625
48,4049,53433.875,-2470.75,
48,4099,5869.3759765625,-2515.45849609375,
48,4115,,,-2747.549072265625
49,4149,35852.33984375,-2509.25,
49,4199,5181.197265625,-2510.625,
49,4199,,,-2747.549072265625
50,4249,65547.890625,-2549.875,
50,4283,,,-2747.549072265625
51,4299,87106.328125,-2449.5,
51,4349,83735.1875,-2474.125,
51,4367,,,-2747.549072265625
52,4399,61782.921875,-2452.45849609375,
52,4449,38351.48828125,-2538.666748046875,
52,4451,,,-2747.549072265625
53,4499,82175.7265625,-2462.58349609375,
53,4535,,,-2747.549072265625
54,4549,84062.171875,-2532.875,
54,4599,49212.875,-2497.25,
54,4619,,,-2747.549072265625
55,4649,59657.48046875,-2483.20849609375,
55,4699,49485.4609375,-2483.916748046875,
55,4703,,,-2747.549072265625
56,4749,88330.7109375,-2503.666748046875,
56,4787,,,-2747.549072265625
57,4799,51756.5625,-2502.95849609375,
57,4849,83162.484375,-2464.125,
57,4871,,,-2747.549072265625
58,4899,48074.08984375,-2481.20849609375,
58,4949,57914.59375,-2492.166748046875,
58,4955,,,-2747.549072265625
59,4999,85511.5,-2482.75,
59,5039,,,-2747.549072265625
60,5049,76432.15625,-2508.666748046875,
60,5099,83451.296875,-2488.916748046875,
60,5123,,,-2747.549072265625
61,5149,56085.40234375,-2470.041748046875,
61,5199,94296.7734375,-2448.83349609375,
61,5207,,,-2747.549072265625
62,5249,80288.578125,-2490.95849609375,
62,5291,,,-2747.549072265625
63,5299,80284.609375,-2541.291748046875,
63,5349,80704.8125,-2463.58349609375,
63,5375,,,-2747.549072265625
64,5399,74695.890625,-2521.0,
64,5449,91531.109375,-2464.291748046875,
64,5459,,,-2747.549072265625
65,5499,73497.96875,-2502.541748046875,
65,5543,,,-2747.549072265625
66,5549,75851.4453125,-2463.291748046875,
66,5599,54114.140625,-2444.95849609375,
66,5627,,,-2747.549072265625
67,5649,78392.8984375,-2518.125,
67,5699,87170.359375,-2466.791748046875,
67,5711,,,-2747.549072265625
68,5749,62247.26171875,-2541.70849609375,
68,5795,,,-2747.549072265625
69,5799,56786.8984375,-2517.83349609375,
69,5849,43744.6328125,-2520.0,
69,5879,,,-2747.549072265625
70,5899,71931.546875,-2466.625,
70,5949,70682.3515625,-2489.041748046875,
70,5963,,,-2747.549072265625
71,5999,31040.22265625,-2478.70849609375,
71,6047,,,-2747.549072265625
72,6049,53930.6484375,-2479.25,
72,6099,59790.375,-2534.166748046875,
72,6131,,,-2747.549072265625
73,6149,86529.015625,-2463.666748046875,
73,6199,88772.3359375,-2471.5,
73,6215,,,-2747.549072265625
74,6249,73189.5234375,-2461.70849609375,
74,6299,19906.263671875,-2539.5,
74,6299,,,-2747.549072265625
75,6349,64391.83984375,-2483.666748046875,
75,6383,,,-2747.549072265625
76,6399,37764.88671875,-2514.08349609375,
76,6449,38413.59375,-2524.375,
76,6467,,,-2747.549072265625
77,6499,61742.13671875,-2483.25,
77,6549,67734.46875,-2463.70849609375,
77,6551,,,-2747.549072265625
78,6599,72082.9609375,-2479.0,
78,6635,,,-2747.549072265625
79,6649,88074.484375,-2533.5,
79,6699,77047.125,-2449.125,
79,6719,,,-2747.549072265625
80,6749,74637.4609375,-2486.125,
80,6799,52352.625,-2521.125,
80,6803,,,-2747.549072265625
81,6849,75666.46875,-2499.70849609375,
81,6887,,,-2747.549072265625
82,6899,92164.6171875,-2456.875,
82,6949,67872.8515625,-2483.58349609375,
82,6971,,,-2747.549072265625
83,6999,54888.51171875,-2504.625,
83,7049,64675.7734375,-2496.95849609375,
83,7055,,,-2747.549072265625
84,7099,51724.78125,-2534.375,
84,7139,,,-2747.549072265625
85,7149,42598.609375,-2572.875,
85,7199,50376.0234375,-2520.125,
85,7223,,,-2747.549072265625
86,7249,65454.6796875,-2512.916748046875,
86,7299,8429.912109375,-2555.125,
86,7307,,,-2747.549072265625
87,7349,55409.73046875,-2540.70849609375,
87,7391,,,-2747.549072265625
88,7399,63463.65625,-2516.0,
88,7449,94379.1796875,-2486.45849609375,
88,7475,,,-2747.549072265625
89,7499,102146.5859375,-2465.375,
89,7549,45033.87109375,-2519.45849609375,
89,7559,,,-2747.549072265625
90,7599,63681.1484375,-2439.08349609375,
90,7643,,,-2747.549072265625
91,7649,19326.7265625,-2535.125,
91,7699,23407.615234375,-2555.08349609375,
91,7727,,,-2747.549072265625
92,7749,75356.4453125,-2483.83349609375,
92,7799,47764.68359375,-2544.166748046875,
92,7811,,,-2747.549072265625
93,7849,83040.8984375,-2559.83349609375,
93,7895,,,-2747.549072265625
94,7899,79183.9609375,-2477.875,
94,7949,57161.3359375,-2493.45849609375,
94,7979,,,-2747.549072265625
95,7999,69187.890625,-2487.291748046875,
95,8049,65038.3359375,-2515.20849609375,
95,8063,,,-2747.549072265625
96,8099,80505.609375,-2496.83349609375,
96,8147,,,-2747.549072265625
97,8149,114233.7734375,-2457.08349609375,
97,8199,74822.265625,-2526.541748046875,
97,8231,,,-2747.549072265625
98,8249,46224.4921875,-2504.041748046875,
98,8299,77585.703125,-2475.125,
98,8315,,,-2747.549072265625
99,8349,71196.796875,-2488.5,
99,8399,80638.5,-2568.25,
99,8399,,,-2747.549072265625
