min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix
52.0,67.5625,84.0,4.38636563392356,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.9375,80.0,4.382524993270636,20,20,0.625,0.0,0.625,0.011363636363636364,0.0,0.011363636363636364,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.3125,82.0,4.40336274728179,14,14,0.4375,0.0,0.4375,0.007954545454545455,0.0,0.007954545454545455,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
45.0,67.53125,91.0,4.3898174818605185,13,13,0.40625,0.0,0.40625,0.007386363636363637,0.0,0.007386363636363637,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
43.0,64.125,92.0,4.288138870149851,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,64.03125,80.0,4.366680508013815,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.0625,80.0,4.390687551815063,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,66.46875,94.0,4.372328145895153,13,13,0.40625,0.0,0.40625,0.007386363636363637,0.0,0.007386363636363637,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,66.03125,80.0,4.41686237975955,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
44.0,65.3125,82.0,4.358689068816602,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,68.46875,92.0,4.365968469996005,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,65.59375,79.0,4.3949369438923895,14,14,0.4375,0.0,0.4375,0.007954545454545455,0.0,0.007954545454545455,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,64.875,80.0,4.369037229102105,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,65.125,90.0,4.360339701641351,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,64.59375,83.0,4.426385035738349,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,65.875,84.0,4.357788330875337,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
44.0,67.15625,89.0,4.412106761708856,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,65.0625,97.0,4.3879650346934795,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,66.09375,88.0,4.426706552039832,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
46.0,67.53125,91.0,4.284664452075958,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,68.5625,81.0,4.393335718195885,14,14,0.4375,0.0,0.4375,0.007954545454545454,0.0,0.007954545454545454,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,65.46875,90.0,4.369847095105797,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,67.9375,101.0,4.371696258895099,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,67.3125,98.0,4.391447480767965,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,66.9375,79.0,4.372142843902111,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
45.0,66.5625,84.0,4.355371399782598,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
46.0,67.1875,91.0,4.3878759909421206,24,24,0.75,0.0,0.75,0.013636363636363637,0.0,0.013636363636363637,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,64.96875,80.0,4.408080969005823,15,15,0.46875,0.0,0.46875,0.008522727272727274,0.0,0.008522727272727274,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,65.09375,85.0,4.380921039264649,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,67.65625,85.0,4.396998026873916,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
43.0,63.90625,87.0,4.287353799678385,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,68.21875,84.0,4.402080343104899,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,67.625,86.0,4.278487853705883,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,67.71875,97.0,4.378878251183778,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,65.84375,85.0,4.341089908033609,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,64.375,81.0,4.3606914030388,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.65625,91.0,4.3835534462705255,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,63.90625,79.0,4.357187286019325,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,67.59375,112.0,4.306374495849013,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,65.84375,82.0,4.361543104052544,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
45.0,65.96875,85.0,4.4237164300866425,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,67.96875,90.0,4.297961737960577,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,63.96875,78.0,4.3897306229919195,29,29,0.90625,0.0,0.90625,0.01647727272727273,0.0,0.01647727272727273,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,68.0625,86.0,4.442120056133717,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,66.46875,83.0,4.361340460367501,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,67.15625,80.0,4.399444716051221,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,67.34375,85.0,4.38132533384487,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,68.875,97.0,4.359016346745193,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,65.125,81.0,4.361114179715514,14,14,0.4375,0.0,0.4375,0.007954545454545455,0.0,0.007954545454545455,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,66.9375,87.0,4.355656027328223,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,64.90625,79.0,4.369716157205403,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,67.8125,86.0,4.376498541794717,12,12,0.375,0.0,0.375,0.006818181818181819,0.0,0.006818181818181819,23,71.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,68.0,85.0,4.390717627946287,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,68.09375,83.0,4.355783876031637,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
46.0,66.0625,81.0,4.374098157975823,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,66.375,90.0,4.374348893761635,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
44.0,65.40625,83.0,4.361150408163667,12,12,0.375,0.0,0.375,0.006818181818181819,0.0,0.006818181818181819,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,66.0625,80.0,4.365350543987006,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,67.875,96.0,4.380738633684814,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,65.3125,79.0,4.3671582280658185,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,67.5625,90.0,4.403240458108485,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,65.09375,85.0,4.379061468876898,18,18,0.5625,0.0,0.5625,0.010227272727272727,0.0,0.010227272727272727,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,67.3125,94.0,4.410230384208262,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,65.4375,78.0,4.361454226076603,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,66.0,79.0,4.400640540290624,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,66.375,78.0,4.3594283210113645,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,68.375,100.0,4.360488737933338,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,64.15625,94.0,4.361596047412604,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,66.46875,79.0,4.398390903137624,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,66.5,85.0,4.343753912020475,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,66.375,81.0,4.421479335986078,14,14,0.4375,0.0,0.4375,0.007954545454545455,0.0,0.007954545454545455,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,65.53125,93.0,4.357985073234886,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,66.375,81.0,4.379888080060482,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,68.0625,92.0,4.3508934997953475,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,66.03125,87.0,4.271431686356664,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
43.0,69.21875,90.0,4.3612937200814486,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,64.125,79.0,4.375727701000869,24,24,0.75,0.0,0.75,0.013636363636363637,0.0,0.013636363636363637,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,68.46875,87.0,4.372044258285314,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,65.71875,84.0,4.384436407126486,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,67.90625,91.0,4.377314668148756,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,67.65625,93.0,4.317796682007611,17,17,0.53125,0.0,0.53125,0.00965909090909091,0.0,0.00965909090909091,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
58.0,70.25,95.0,4.410147112328559,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,65.875,85.0,4.382420130074024,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,66.375,83.0,4.411030448041856,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
42.0,67.3125,92.0,4.3778539840132,27,27,0.84375,0.0,0.84375,0.015340909090909094,0.0,0.015340909090909094,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.125,90.0,4.384324749931693,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,67.4375,86.0,4.398379162885249,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,66.6875,87.0,4.348680963739753,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,66.40625,78.0,4.368991794064641,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,65.96875,86.0,4.382206073030829,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,66.90625,91.0,4.285214392002672,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
44.0,67.84375,93.0,4.376688732299954,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,69.3125,86.0,4.399319852236658,28,28,0.875,0.0,0.875,0.01590909090909091,0.0,0.01590909090909091,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,67.125,91.0,4.405435013119131,30,30,0.9375,0.0,0.9375,0.017045454545454548,0.0,0.017045454545454548,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
45.0,66.09375,89.0,4.848445193842053,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
43.0,65.15625,84.0,4.365773371886462,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,68.59375,84.0,4.385467404033989,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,65.875,87.0,4.360844362992793,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
42.0,64.75,83.0,4.350349222309887,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,64.6875,86.0,4.3935938640497625,21,21,0.65625,0.0,0.65625,0.011931818181818182,0.0,0.011931818181818182,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,65.96875,85.0,4.35631046583876,19,19,0.59375,0.0,0.59375,0.010795454545454546,0.0,0.010795454545454546,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,67.15625,90.0,4.28895726101473,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,67.375,85.0,4.37584717804566,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,66.90625,92.0,4.361954572144896,13,13,0.40625,0.0,0.40625,0.007386363636363637,0.0,0.007386363636363637,23,71.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,65.5,84.0,4.356067616958171,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
53.0,65.96875,85.0,4.327233429998159,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,67.71875,93.0,4.365217633079737,13,13,0.40625,0.0,0.40625,0.007386363636363638,0.0,0.007386363636363638,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,65.4375,78.0,4.390894478652626,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
60.0,69.46875,91.0,4.381626430898905,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,64.65625,88.0,4.2907686228863895,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,65.90625,81.0,4.345107971224934,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
55.0,68.53125,97.0,4.373864024411887,14,14,0.4375,0.0,0.4375,0.007954545454545455,0.0,0.007954545454545455,21,65.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
45.0,65.84375,79.0,4.383068670984358,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,66.75,84.0,4.380064805969596,13,13,0.40625,0.0,0.40625,0.007386363636363638,0.0,0.007386363636363638,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,66.1875,84.0,4.387175390962511,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,66.28125,80.0,4.394546220079064,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
46.0,68.53125,88.0,4.31489646108821,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,65.0,90.0,4.386485401540995,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,68.8125,95.0,4.418246215209365,12,12,0.375,0.0,0.375,0.006818181818181819,0.0,0.006818181818181819,24,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,65.59375,87.0,4.376866965088993,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,19,59.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,66.40625,87.0,4.349940455984324,13,13,0.40625,0.0,0.40625,0.007386363636363637,0.0,0.007386363636363637,20,62.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,65.125,86.0,4.37767284270376,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.1875,88.0,4.4062661728821695,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
48.0,66.65625,91.0,4.3659758707508445,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
56.0,65.71875,78.0,4.381315763108432,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
47.0,67.09375,93.0,4.372531067114323,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
54.0,65.71875,91.0,4.410688892006874,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,65.875,91.0,4.382092344108969,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
50.0,66.0,81.0,4.3508647391572595,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,68.09375,88.0,4.382775443606079,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
49.0,67.03125,87.0,4.42760426690802,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
52.0,64.875,79.0,4.389312106184661,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,64.90625,78.0,4.423900138121098,10,10,0.3125,0.0,0.3125,0.005681818181818182,0.0,0.005681818181818182,25,78.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
46.0,64.8125,81.0,4.344465086236596,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,65.28125,85.0,4.399999106768519,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,66.75,91.0,4.264729712624103,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
51.0,67.5625,80.0,4.399339624214917,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0
