ma1,ma2,ma3,ma4,ma5,ma6
9.78125,9.9375,10.46875,6.125,4.9375,13.75
9.96875,9.59375,10.40625,6.375,4.9375,13.71875
9.6875,10.5625,10.375,6.0625,4.9375,13.375
10.03125,9.6875,10.3125,5.96875,5.09375,13.90625
9.5,10.125,10.25,6.15625,5.09375,13.875
9.625,9.875,10.375,6.28125,5.1875,13.65625
9.53125,10.0,10.53125,6.25,5.09375,13.59375
9.8125,9.84375,10.09375,6.0625,5.1875,14.0
9.875,9.59375,10.3125,6.4375,5.0,13.78125
9.5,9.8125,10.65625,6.46875,5.0,13.5625
