ma1,ma2,ma3,ma4,ma5,ma6
9.75,9.71875,10.71875,6.125,5.0,13.6875
9.46875,9.59375,10.71875,5.96875,5.1875,14.0625
10.0625,9.65625,10.53125,6.5625,5.0625,13.125
9.9375,9.875,10.59375,6.125,4.875,13.59375
9.96875,9.6875,10.71875,6.125,5.03125,13.46875
9.65625,9.5,10.59375,6.625,4.90625,13.71875
10.40625,9.75,11.15625,5.65625,4.96875,13.0625
9.4375,9.8125,10.65625,6.09375,5.09375,13.90625
9.84375,9.46875,10.75,5.9375,5.0,14.0
9.96875,9.5625,10.65625,6.21875,5.09375,13.5
