min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
425.0,489.46875,600.0,56.55509418481961,169,169,5.28125,0.0,5.28125,0.022005208333333335,0.0,0.022005208333333335,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
396.0,490.9375,589.0,56.19276520283893,148,148,4.625,0.0,4.625,0.01927083333333334,0.0,0.01927083333333334,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
399.0,475.1875,559.0,56.2109610340558,144,144,4.5,0.0,4.5,0.018750000000000003,0.0,0.018750000000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
415.0,479.875,587.0,56.02757791429758,135,135,4.21875,0.0,4.21875,0.017578125,0.0,0.017578125,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
367.0,465.25,576.0,56.08369982196018,159,159,4.96875,0.0,4.96875,0.020703125,0.0,0.020703125,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
408.0,482.375,567.0,56.20460121380165,174,174,5.4375,0.0,5.4375,0.02265625,0.0,0.02265625,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
422.0,463.625,539.0,56.246114880312234,157,157,4.90625,0.0,4.90625,0.020442708333333337,0.0,0.020442708333333337,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
429.0,493.3125,598.0,56.57417111285031,132,132,4.125,0.0,4.125,0.0171875,0.0,0.0171875,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
390.0,473.6875,629.0,56.04766208818182,164,164,5.125,0.0,5.125,0.021354166666666667,0.0,0.021354166666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
404.0,483.8125,579.0,56.121092081069946,165,165,5.15625,0.0,5.15625,0.021484375000000003,0.0,0.021484375000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
392.0,476.71875,570.0,56.095793111715466,186,186,5.8125,0.0,5.8125,0.024218750000000008,0.0,0.024218750000000008,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
414.0,480.90625,551.0,56.19167015096173,184,184,5.75,0.0,5.75,0.023958333333333335,0.0,0.023958333333333335,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
408.0,479.0,582.0,56.138128355145454,175,175,5.46875,0.0,5.46875,0.022786458333333343,0.0,0.022786458333333343,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
403.0,492.625,641.0,56.134758435189724,163,163,5.09375,0.0,5.09375,0.021223958333333334,0.0,0.021223958333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
401.0,475.90625,574.0,56.134189697913826,165,165,5.15625,0.0,5.15625,0.021484375000000014,0.0,0.021484375000000014,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
386.0,476.9375,588.0,56.081806962843984,169,169,5.28125,0.0,5.28125,0.022005208333333342,0.0,0.022005208333333342,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
404.0,472.21875,568.0,56.14791539264843,158,158,4.9375,0.0,4.9375,0.020572916666666673,0.0,0.020572916666666673,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
