ma1,ma2,ma3,ma4,ma5,ma6
9.28125,9.78125,10.1875,6.375,5.09375,14.28125
9.59375,9.96875,10.34375,6.125,5.125,13.84375
9.9375,10.125,10.53125,6.15625,5.09375,13.15625
9.84375,9.71875,10.21875,6.1875,5.03125,14.0
9.40625,9.96875,10.34375,6.3125,5.03125,13.9375
9.96875,10.03125,9.90625,6.09375,5.21875,13.78125
9.53125,9.84375,10.25,6.3125,4.96875,14.09375
9.71875,10.03125,10.8125,5.90625,5.09375,13.4375
9.9375,10.28125,10.53125,5.78125,5.03125,13.4375
10.21875,9.6875,10.25,6.03125,5.03125,13.78125
