ma1,ma2,ma3,ma4,ma5,ma6
9.625,9.71875,10.5625,6.09375,5.125,13.875
9.71875,9.90625,10.625,6.40625,4.96875,13.375
9.65625,9.46875,10.5,6.375,5.15625,13.84375
9.96875,9.75,10.65625,6.125,5.0625,13.4375
9.90625,9.53125,10.34375,5.9375,5.21875,14.0625
9.65625,10.21875,10.53125,6.09375,4.96875,13.53125
9.78125,9.96875,10.6875,6.0,5.0,13.5625
9.5625,9.84375,10.21875,6.25,4.96875,14.15625
9.71875,9.625,10.34375,6.09375,5.1875,14.03125
9.53125,10.0625,10.53125,6.28125,5.21875,13.375
