min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
402.0,489.4375,594.0,143.1468067248352,286,286,8.9375,0.0,8.9375,0.03723958333333333,0.0,0.03723958333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
381.0,504.03125,622.0,142.30990778375417,311,311,9.71875,0.0,9.71875,0.040494791666666675,0.0,0.040494791666666675,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
432.0,503.71875,564.0,142.2085314062424,306,306,9.5625,0.0,9.5625,0.03984375000000001,0.0,0.03984375000000001,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
412.0,492.84375,584.0,142.3298753160052,281,281,8.78125,0.0,8.78125,0.03658854166666667,0.0,0.03658854166666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
422.0,500.5,594.0,142.53562979819253,313,313,9.78125,0.0,9.78125,0.04075520833333334,0.0,0.04075520833333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
428.0,506.90625,620.0,142.34052681690082,295,295,9.21875,0.0,9.21875,0.038411458333333336,0.0,0.038411458333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
399.0,498.71875,590.0,142.2577796438709,308,308,9.625,0.0,9.625,0.04010416666666667,0.0,0.04010416666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
418.0,492.21875,562.0,142.23439046088606,263,263,8.21875,0.0,8.21875,0.03424479166666666,0.0,0.03424479166666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
362.0,505.34375,628.0,142.15535641275346,316,316,9.875,0.0,9.875,0.04114583333333334,0.0,0.04114583333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
419.0,493.21875,566.0,142.3040136420168,289,289,9.03125,0.0,9.03125,0.037630208333333325,0.0,0.037630208333333325,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
