min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
420.0,493.625,577.0,71.16075548483059,182,182,5.6875,0.0,5.6875,0.023697916666666673,0.0,0.023697916666666673,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
410.0,496.40625,620.0,70.2382003958337,175,175,5.46875,0.0,5.46875,0.02278645833333334,0.0,0.02278645833333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
405.0,488.40625,610.0,70.4064521077089,163,163,5.09375,0.0,5.09375,0.021223958333333338,0.0,0.021223958333333338,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
411.0,485.65625,629.0,70.32458150805905,171,171,5.34375,0.0,5.34375,0.022265625000000008,0.0,0.022265625000000008,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
407.0,485.40625,602.0,70.43718483997509,166,166,5.1875,0.0,5.1875,0.021614583333333336,0.0,0.021614583333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
398.0,479.28125,532.0,70.41448450973257,176,176,5.5,0.0,5.5,0.022916666666666672,0.0,0.022916666666666672,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
416.0,482.21875,548.0,70.43941830797121,172,172,5.375,0.0,5.375,0.02239583333333334,0.0,0.02239583333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
415.0,488.78125,586.0,70.41223689820617,189,189,5.90625,0.0,5.90625,0.024609375,0.0,0.024609375,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
391.0,478.65625,591.0,70.60651982109994,165,165,5.15625,0.0,5.15625,0.021484375000000003,0.0,0.021484375000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
420.0,486.15625,559.0,70.42179187759757,164,164,5.125,0.0,5.125,0.021354166666666667,0.0,0.021354166666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
