min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
55.0,65.4375,83.0,32.96131957182661,18,18,0.5625,0.0,0.5625,0.010227272727272729,0.0,0.010227272727272729,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
57.0,64.90625,76.0,33.02875019283965,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
55.0,63.4375,72.0,33.0400701710023,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
58.0,64.8125,74.0,32.90758588304743,26,26,0.8125,0.0,0.8125,0.014772727272727274,0.0,0.014772727272727274,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
57.0,65.21875,77.0,32.92723747482523,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
55.0,65.09375,84.0,32.95518259936944,21,21,0.65625,0.0,0.65625,0.011931818181818182,0.0,0.011931818181818182,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,65.09375,79.0,32.95308201992884,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,64.875,72.0,32.93653307296336,19,19,0.59375,0.0,0.59375,0.010795454545454547,0.0,0.010795454545454547,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
54.0,65.21875,74.0,32.955866667907685,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,64.96875,78.0,33.004848312586546,21,21,0.65625,0.0,0.65625,0.011931818181818184,0.0,0.011931818181818184,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
