min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
59.0,66.15625,79.0,40.906975381076336,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,64.65625,86.0,40.79399837786332,29,29,0.90625,0.0,0.90625,0.01647727272727273,0.0,0.01647727272727273,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,66.625,78.0,40.89654261013493,33,33,1.03125,0.0,1.03125,0.018750000000000003,0.0,0.018750000000000003,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
54.0,64.28125,83.0,40.948580936994404,30,30,0.9375,0.0,0.9375,0.017045454545454548,0.0,0.017045454545454548,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
53.0,66.25,78.0,40.88116303831339,29,29,0.90625,0.0,0.90625,0.01647727272727273,0.0,0.01647727272727273,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
58.0,65.3125,77.0,40.89717377722263,40,40,1.25,0.0,1.25,0.02272727272727273,0.0,0.02272727272727273,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
57.0,64.875,79.0,40.92080153012648,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
58.0,65.1875,78.0,40.82609985396266,37,37,1.15625,0.0,1.15625,0.021022727272727276,0.0,0.021022727272727276,9,28.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
55.0,64.875,78.0,40.92288584401831,31,31,0.96875,0.0,0.96875,0.017613636363636366,0.0,0.017613636363636366,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,65.84375,79.0,40.850904940627515,26,26,0.8125,0.0,0.8125,0.014772727272727274,0.0,0.014772727272727274,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
