min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
389.0,483.78125,613.0,72.0371892224066,166,166,5.1875,0.0,5.1875,0.021614583333333333,0.0,0.021614583333333333,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
421.0,490.28125,642.0,71.17101706378162,158,158,4.9375,0.0,4.9375,0.02057291666666667,0.0,0.02057291666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
415.0,490.21875,591.0,71.17180311493576,157,157,4.90625,0.0,4.90625,0.020442708333333337,0.0,0.020442708333333337,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
410.0,488.25,594.0,70.98204014869407,150,150,4.6875,0.0,4.6875,0.01953125,0.0,0.01953125,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
409.0,481.65625,575.0,70.99536883179098,167,167,5.21875,0.0,5.21875,0.021744791666666666,0.0,0.021744791666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
399.0,491.90625,584.0,71.13930064020678,160,160,5.0,0.0,5.0,0.02083333333333334,0.0,0.02083333333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
427.0,491.78125,593.0,71.01822249917313,157,157,4.90625,0.0,4.90625,0.020442708333333334,0.0,0.020442708333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
410.0,477.6875,575.0,71.16971099656075,186,186,5.8125,0.0,5.8125,0.024218750000000004,0.0,0.024218750000000004,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
387.0,484.40625,544.0,71.17407246306539,169,169,5.28125,0.0,5.28125,0.022005208333333335,0.0,0.022005208333333335,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
427.0,493.8125,587.0,71.00095383869484,181,181,5.65625,0.0,5.65625,0.023567708333333336,0.0,0.023567708333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
