min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
57.0,64.90625,84.0,36.449833075050265,38,38,1.1875,0.0,1.1875,0.021590909090909095,0.0,0.021590909090909095,5,15.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,65.625,78.0,36.818345221690834,31,31,0.96875,0.0,0.96875,0.017613636363636366,0.0,0.017613636363636366,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
52.0,64.625,80.0,37.179596161004156,26,26,0.8125,0.0,0.8125,0.014772727272727276,0.0,0.014772727272727276,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,63.6875,73.0,36.5150939039886,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,67.59375,79.0,36.57719016820192,16,16,0.5,0.0,0.5,0.009090909090909092,0.0,0.009090909090909092,18,56.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,65.78125,84.0,36.62915637763217,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
57.0,64.96875,78.0,36.64096086099744,34,34,1.0625,0.0,1.0625,0.01931818181818182,0.0,0.01931818181818182,7,21.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
55.0,64.21875,76.0,36.617483634036034,23,23,0.71875,0.0,0.71875,0.01306818181818182,0.0,0.01306818181818182,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
55.0,65.0625,77.0,36.60408048611134,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,13,40.625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,66.15625,79.0,36.57387088891119,30,30,0.9375,0.0,0.9375,0.017045454545454548,0.0,0.017045454545454548,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
