ma1,ma2,ma3,ma4,ma5,ma6
10.0,10.03125,10.8125,5.9375,4.78125,13.4375
9.71875,9.40625,10.78125,6.53125,4.90625,13.65625
10.0,9.78125,11.0625,5.90625,4.78125,13.46875
10.15625,9.71875,10.90625,6.25,5.0,12.96875
9.65625,9.625,10.8125,6.25,5.0,13.65625
9.84375,9.5625,11.0625,6.28125,4.90625,13.34375
9.65625,9.78125,11.03125,6.28125,4.96875,13.28125
9.71875,9.3125,10.78125,6.84375,4.9375,13.40625
9.71875,9.9375,10.75,6.28125,4.90625,13.40625
9.34375,9.625,10.625,6.3125,4.96875,14.125
