ma1,ma2,ma3,ma4,ma5,ma6
10.03125,9.59375,10.34375,6.1875,5.21875,13.625
9.5,9.96875,10.46875,6.40625,5.15625,13.5
9.8125,9.78125,10.03125,6.25,5.28125,13.84375
9.65625,10.15625,10.21875,6.21875,5.03125,13.71875
9.53125,9.6875,10.25,6.21875,5.15625,14.15625
9.40625,10.28125,10.25,6.03125,5.09375,13.9375
9.375,10.15625,10.21875,6.21875,5.25,13.78125
10.03125,9.84375,10.5,5.90625,5.15625,13.5625
9.6875,9.84375,10.375,5.96875,5.125,14.0
9.6875,10.25,10.71875,5.6875,5.09375,13.5625
