ma1,ma2,ma3,ma4,ma5,ma6
9.375,9.90625,10.25,6.15625,5.15625,14.15625
9.28125,9.4375,10.875,6.25,5.0625,14.09375
9.625,9.53125,10.59375,6.28125,5.125,13.84375
9.8125,9.96875,10.34375,6.125,5.0625,13.6875
9.59375,9.625,10.15625,6.3125,5.28125,14.03125
9.53125,9.90625,10.5,6.21875,4.9375,13.90625
10.0625,9.9375,10.0625,6.0,5.0,13.9375
9.90625,9.3125,10.46875,6.28125,5.0,14.03125
9.875,9.8125,10.40625,6.0625,5.09375,13.75
9.59375,9.8125,10.40625,6.3125,5.1875,13.6875
