min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
406.0,489.8125,583.0,99.76864027883857,192,192,6.0,0.0,6.0,0.025,0.0,0.025,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
421.0,499.625,610.0,98.9646846363321,180,180,5.625,0.0,5.625,0.023437500000000003,0.0,0.023437500000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
422.0,500.8125,579.0,99.02943840809166,174,174,5.4375,0.0,5.4375,0.02265625,0.0,0.02265625,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
412.0,492.34375,569.0,99.08121454203501,181,181,5.65625,0.0,5.65625,0.02356770833333334,0.0,0.02356770833333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
406.0,506.21875,590.0,98.91060115303844,200,200,6.25,0.0,6.25,0.026041666666666675,0.0,0.026041666666666675,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
427.0,502.84375,629.0,99.134374497924,193,193,6.03125,0.0,6.03125,0.025130208333333334,0.0,0.025130208333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
418.0,497.9375,604.0,99.06638977630064,195,195,6.09375,0.0,6.09375,0.025390625000000003,0.0,0.025390625000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
424.0,500.84375,605.0,98.91935409186408,188,188,5.875,0.0,5.875,0.024479166666666663,0.0,0.024479166666666663,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
396.0,497.28125,603.0,98.95122911920771,202,202,6.3125,0.0,6.3125,0.026302083333333337,0.0,0.026302083333333337,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
386.0,488.40625,615.0,98.75995085993782,205,205,6.40625,0.0,6.40625,0.02669270833333334,0.0,0.02669270833333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
