ma1,ma2,ma3,ma4,ma5,ma6
9.5,9.78125,10.46875,6.28125,5.09375,13.875
9.875,10.0,10.375,6.46875,5.03125,13.25
9.46875,9.59375,10.5625,6.375,5.0625,13.9375
9.8125,9.71875,10.625,6.09375,5.15625,13.59375
9.5625,9.8125,10.40625,6.34375,5.15625,13.71875
9.5625,9.875,10.65625,6.15625,5.03125,13.71875
9.375,9.625,10.5,5.9375,5.09375,14.46875
10.0,9.71875,10.75,6.09375,5.09375,13.34375
9.71875,10.03125,10.5625,6.3125,4.90625,13.46875
9.78125,9.5625,10.3125,6.28125,5.0625,14.0
