min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
410.0,467.90625,536.0,57.811723281629384,158,158,4.9375,0.0,4.9375,0.02057291666666667,0.0,0.02057291666666667,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
391.0,466.5625,546.0,56.977884429041296,163,163,5.09375,0.0,5.09375,0.021223958333333338,0.0,0.021223958333333338,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
392.0,473.40625,573.0,57.014470369089395,161,161,5.03125,0.0,5.03125,0.02096354166666667,0.0,0.02096354166666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
398.0,476.6875,629.0,57.05769118107855,159,159,4.96875,0.0,4.96875,0.020703125000000003,0.0,0.020703125000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
399.0,469.6875,549.0,57.061121616046876,161,161,5.03125,0.0,5.03125,0.020963541666666665,0.0,0.020963541666666665,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
410.0,478.1875,555.0,56.9895531591028,156,156,4.875,0.0,4.875,0.020312500000000004,0.0,0.020312500000000004,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
406.0,485.40625,570.0,56.98759755585343,148,148,4.625,0.0,4.625,0.019270833333333345,0.0,0.019270833333333345,1,3.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
383.0,474.28125,575.0,57.05535611929372,148,148,4.625,0.0,4.625,0.019270833333333338,0.0,0.019270833333333338,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
404.0,489.03125,578.0,57.07877033529803,171,171,5.34375,0.0,5.34375,0.022265625000000004,0.0,0.022265625000000004,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
416.0,473.28125,605.0,57.02550184214488,180,180,5.625,0.0,5.625,0.023437500000000003,0.0,0.023437500000000003,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
