min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
54.0,62.71875,72.0,40.551570877898484,32,32,1.0,0.0,1.0,0.018181818181818184,0.0,0.018181818181818184,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,64.375,77.0,40.51909305388108,25,25,0.78125,0.0,0.78125,0.014204545454545458,0.0,0.014204545454545458,15,46.875,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
53.0,66.3125,79.0,40.65059356112033,24,24,0.75,0.0,0.75,0.01363636363636364,0.0,0.01363636363636364,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
56.0,66.03125,84.0,40.49922610586509,32,32,1.0,0.0,1.0,0.018181818181818184,0.0,0.018181818181818184,10,31.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
51.0,64.375,75.0,40.59137541987002,22,22,0.6875,0.0,0.6875,0.012500000000000002,0.0,0.012500000000000002,17,53.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
59.0,68.3125,79.0,40.5666395467706,31,31,0.96875,0.0,0.96875,0.017613636363636366,0.0,0.017613636363636366,11,34.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
57.0,66.0,79.0,40.637564790435135,20,20,0.625,0.0,0.625,0.011363636363636366,0.0,0.011363636363636366,16,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
57.0,64.9375,80.0,40.64679458504543,30,30,0.9375,0.0,0.9375,0.017045454545454548,0.0,0.017045454545454548,14,43.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
55.0,64.21875,73.0,40.7224505697377,32,32,1.0,0.0,1.0,0.018181818181818184,0.0,0.018181818181818184,12,37.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
58.0,65.5625,76.0,40.687106491066515,34,34,1.0625,0.0,1.0625,0.01931818181818182,0.0,0.01931818181818182,8,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
