min_makespan,avg_makespan,max_makespan,elapsed,total_errors,total_error,total_error_p,multi_p,seq_p,infeas_rate,multi_rate,seq_rate,amf_infeas,amt_infeas_p,total_errors_fix,total_error_fix,total_error_p_fix,multi_p_fix,seq_p_fix,infeas_rate_fix,multi_rate_fix,seq_rate_fix,amf_infeas_fix,amt_infeas_p_fix,busy_count
390.0,498.40625,580.0,100.47027477435768,218,218,6.8125,0.0,6.8125,0.028385416666666673,0.0,0.028385416666666673,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
416.0,494.1875,559.0,99.59677145676687,206,206,6.4375,0.0,6.4375,0.02682291666666667,0.0,0.02682291666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
416.0,493.6875,570.0,99.52123057702556,193,193,6.03125,0.0,6.03125,0.025130208333333338,0.0,0.025130208333333338,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
430.0,496.65625,585.0,99.59982630191371,197,197,6.15625,0.0,6.15625,0.025651041666666666,0.0,0.025651041666666666,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
397.0,499.5625,657.0,99.50220647500828,184,184,5.75,0.0,5.75,0.02395833333333334,0.0,0.02395833333333334,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
388.0,503.46875,573.0,99.5385218351148,199,199,6.21875,0.0,6.21875,0.025911458333333335,0.0,0.025911458333333335,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
422.0,495.0625,567.0,99.48610724508762,203,203,6.34375,0.0,6.34375,0.026432291666666677,0.0,0.026432291666666677,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
417.0,490.34375,591.0,99.63761968025938,190,190,5.9375,0.0,5.9375,0.024739583333333336,0.0,0.024739583333333336,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
439.0,511.0,573.0,99.63693577423692,194,194,6.0625,0.0,6.0625,0.025260416666666667,0.0,0.025260416666666667,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
420.0,495.6875,593.0,99.66592484200373,210,210,6.5625,0.0,6.5625,0.027343750000000007,0.0,0.027343750000000007,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,100.0,0
